"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat","dose1_crmmc_selec","dose2_crmmc_selec","dose3_crmmc_selec","dose4_crmmc_selec","dose5_crmmc_selec"
"1",30,1,1.53457142857143,100,NA,NA,100,0,0,0,0,95.06,2.31,1.23,1.63,0.77,100,0,0,0,0
"2",30,3,1.308,100,NA,NA,95,5,0,0,0,86.6,9.01,2.31,2.03,1.05,96,4,0,0,0
"3",30,5,1.51414285714286,100,NA,NA,1,42,54,3,0,19.11,40.51,32.61,5.73,3.04,0,43,54,3,0
"4",20,1,1.36371428571429,100,NA,NA,99,1,0,0,0,90.07,5.75,2.49,1.81,0.88,99,1,0,0,0
"5",20,3,1.29585714285714,100,NA,NA,10,67,23,0,0,30.24,44.47,20.1,4.18,2.01,8,67,25,0,0
"6",20,5,1.57028571428571,100,NA,NA,0,1,35,60,4,8.76,12.63,35.32,36.48,7.81,0,1,34,61,4
"7",30,1,1.30571428571429,100,NA,NA,100,0,0,0,0,92.51,3.55,1.87,2.15,0.92,100,0,0,0,0
"8",30,3,1.28042857142857,100,NA,NA,36,58,6,0,0,49.22,38.13,8.81,2.58,2.26,34,60,6,0,0
"9",30,5,1.08171428571429,100,NA,NA,0,2,46,50,2,7.48,17.03,40.65,30.76,5.08,0,2,46,51,1
"10",20,1,1.25971428571429,100,NA,NA,41,55,4,0,0,48.72,39.91,7.76,2.8,1.81,40,56,4,0,0
"11",20,3,1.28914285714286,100,NA,NA,0,4,69,27,0,9.14,21.1,49.03,17.54,4.19,0,4,70,26,0
"12",20,5,1.82642857142857,100,NA,NA,0,0,2,30,68,4.9,6.58,14.41,31.32,43.79,0,0,2,29,69
"13",30,1,1.47871428571428,100,NA,NA,100,0,0,0,0,96.49,2.22,0.93,1.14,0.22,100,0,0,0,0
"14",30,3,1.58142857142857,100,NA,NA,100,0,0,0,0,93.89,3.23,1.53,1.7,0.65,100,0,0,0,0
"15",30,5,1.518,100,NA,NA,49,46,5,0,0,54.93,34.24,6.44,2.92,2.47,48,49,3,0,0
"16",20,1,1.83271428571429,100,NA,NA,100,0,0,0,0,94.64,2.27,1.61,1.77,0.71,100,0,0,0,0
"17",20,3,1.46271428571429,100,NA,NA,80,20,0,0,0,74.37,18.85,3.75,2.5,1.53,82,18,0,0,0
"18",20,5,1.43071428571429,100,NA,NA,1,24,65,10,0,13.41,28.73,42.8,12.27,3.79,1,23,67,9,0
"19",30,1,0.776428571428572,60,NA,NA,100,0,0,0,0,92.25,3.76666666666667,2.03333333333333,2.28333333333333,1.33333333333333,100,0,0,0,0
"20",30,3,0.847428571428571,60,NA,NA,91,9,0,0,0,78.6166666666667,11.85,5.25,3.55,2.4,89,11,0,0,0
"21",30,5,0.747857142857143,60,NA,NA,13,44,43,0,0,32.2666666666667,36.1666666666667,22.5,6.36666666666667,4.36666666666667,13,44,42,1,0
"22",20,1,0.854,60,NA,NA,99,1,0,0,0,84.3,8.3,3.86666666666667,3.35,1.85,99,1,0,0,0
"23",20,3,0.546857142857143,60,NA,NA,23,53,24,0,0,39.5166666666667,34.95,16.55,7.15,3.5,27,52,20,1,0
"24",20,5,0.811857142857143,60,NA,NA,0,5,39,49,7,9.8,16.4333333333333,27.9166666666667,31.3333333333333,16.1833333333333,0,6,37,49,8
"25",30,1,0.785571428571429,60,NA,NA,99,1,0,0,0,88.2,6.83333333333333,2.88333333333333,2.71666666666667,1.03333333333333,99,1,0,0,0
"26",30,3,0.924,60,NA,NA,42,45,13,0,0,45.3333333333333,34.35,13.75,4.83333333333333,3.4,42,42,16,0,0
