"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat"
"1",30,1,145.382857142855,100,25.84,44.04,81,19,0,0,0,80.94,19.28,0.64,0.13,0.01
"2",30,3,145.897142857141,100,20.99,36.31,2,36,57,5,0,19.68,39.49,37.79,3.97,0.07
"3",30,5,146.214285714284,100,19,34.53,0,0,5,46,49,6.09,8.91,16.3,38.94,30.76
"4",20,1,143.902857142856,100,16.52,34.18,90,10,0,0,0,90.59,10.17,0.24,0,0
"5",20,3,143.901428571426,100,13.05,25.99,3,41,50,6,0,24.68,41.53,29.9,4.72,0.17
"6",20,5,141.49857142857,100,11.17,24.67,0,0,4,57,39,8.63,10.1,20.3,38.1,23.87
"7",30,1,141.768571428569,100,28.46,32.55,16,72,12,0,0,31.85,55.6,13.45,0.1,0
"8",30,3,144.631428571427,100,26.11,29.28,0,4,44,52,0,9.86,14.52,38.86,35.57,2.19
"9",30,5,142.609999999998,100,21.07,25.67,0,0,0,5,95,4.21,5.61,8.04,15.15,67.99
"10",20,1,142.899999999999,100,19.13,22.25,10,72,18,0,0,32.64,56.09,12.2,0.07,0
"11",20,3,143.994285714283,100,16.53,21.44,0,3,36,51,10,11.16,15,31.81,34.62,8.41
"12",20,5,145.449999999998,100,13.96,16.84,0,0,0,2,98,6.26,6.58,9.5,14.83,63.83
"13",30,1,142.528571428569,100,25.03,56.3,100,0,0,0,0,98.6,1.18,0.44,0.6,0.18
"14",30,3,143.947142857141,100,18.21,44.64,58,39,3,0,0,64.32,33.49,2.87,0.32,0
"15",30,5,143.725714285712,100,14.16,38.66,0,13,62,25,0,12.46,27.35,44.94,15.5,0.75
"16",20,1,143.414285714283,100,16.11,47.1,100,0,0,0,0,100.73,0.25,0,0.02,0
"17",20,3,145.227142857141,100,11.59,33.51,68,32,0,0,0,78.03,22.63,0.34,0,0
"18",20,5,145.805714285712,100,8.46,27.78,1,15,64,19,1,16.84,29.14,42.19,11.65,1.18
"19",30,1,85.6057142857141,60,13.41,22.61,81,19,0,0,0,85.1166666666667,15.7166666666667,0.466666666666667,0.333333333333333,0.0333333333333333
"20",30,3,87.7342857142856,60,9.87,18.49,5,39,53,3,0,30.2333333333333,37.7666666666667,29.85,3.58333333333333,0.233333333333333
"21",30,5,86.7971428571427,60,8.16,15.74,0,1,17,48,34,11.05,15.5,25.2333333333333,31.2333333333333,18.65
