"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat","dose1_crmmc_selec","dose2_crmmc_selec","dose3_crmmc_selec","dose4_crmmc_selec","dose5_crmmc_selec"
"1",30,1,1.55514285714286,100,NA,NA,100,0,0,0,0,90.96,3.93,2.12,2.51,1.48,100,0,0,0,0
"2",30,3,1.47157142857143,100,NA,NA,93,7,0,0,0,78.27,13.3,3.71,3.02,2.7,93,7,0,0,0
"3",30,5,1.571,100,NA,NA,2,28,69,1,0,12.67,33.62,41.77,7.59,5.35,1,29,68,2,0
"4",20,1,1.36385714285714,100,NA,NA,98,2,0,0,0,84.51,7.27,3.58,3.1,2.54,98,2,0,0,0
"5",20,3,1.56085714285714,100,NA,NA,7,59,34,0,0,20.15,44.13,25.61,6.13,4.98,5,59,36,0,0
"6",20,5,1.22428571428571,100,NA,NA,0,1,20,67,12,4.16,10.22,28.08,41.37,17.17,0,1,21,65,13
"7",30,1,1.19828571428571,100,NA,NA,100,0,0,0,0,87.05,6,2.92,2.94,2.09,100,0,0,0,0
"8",30,3,1.52328571428571,100,NA,NA,26,67,7,0,0,32.22,42.61,16.52,5.32,4.33,27,68,5,0,0
"9",30,5,1.61385714285714,100,NA,NA,0,1,45,51,3,6,13.92,35.89,35.39,9.8,0,1,47,49,3
"10",20,1,1.26857142857143,100,NA,NA,34,63,3,0,0,38.01,43.21,11.53,4.73,3.52,32,65,3,0,0
"11",20,3,1.35685714285714,100,NA,NA,0,5,61,31,3,5.86,15.52,43.95,25.36,10.31,0,5,56,37,2
"12",20,5,1.50628571428571,100,NA,NA,0,0,2,29,69,2.45,5.65,11.12,31.14,50.64,0,0,2,27,71
"13",30,1,1.30271428571429,100,NA,NA,100,0,0,0,0,94.07,2.48,1.7,1.92,0.83,100,0,0,0,0
"14",30,3,1.34571428571428,100,NA,NA,100,0,0,0,0,89.6,5.05,2.3,2.25,1.8,100,0,0,0,0
"15",30,5,1.79085714285714,100,NA,NA,43,54,3,0,0,45.6,40.02,8.68,3.55,3.15,41,56,3,0,0
"16",20,1,1.34,100,NA,NA,100,0,0,0,0,89.77,4.18,2.53,2.8,1.72,100,0,0,0,0
"17",20,3,1.37457142857143,100,NA,NA,87,13,0,0,0,69.37,19.6,5.48,3.53,3.02,88,12,0,0,0
"18",20,5,1.164,100,NA,NA,1,17,75,7,0,7.92,25.83,48.07,12.65,6.53,1,18,75,6,0
"19",30,1,0.677,60,NA,NA,100,0,0,0,0,85.6333333333333,6.41666666666667,3.21666666666667,4.26666666666667,2.13333333333333,100,0,0,0,0
"20",30,3,0.790285714285715,60,NA,NA,90,10,0,0,0,68.65,15.5833333333333,7.8,5.36666666666667,4.26666666666667,91,8,1,0,0
"21",30,5,1.10257142857143,60,NA,NA,5,40,46,8,1,16.4666666666667,30.5333333333333,31.1833333333333,12.4833333333333,11,6,37,49,7,1
"22",20,1,0.973142857142857,60,NA,NA,94,6,0,0,0,74.3166666666667,13.9166666666667,5.33333333333333,4.08333333333333,4.01666666666667,92,8,0,0,0
"23",20,3,0.866571428571428,60,NA,NA,12,57,28,3,0,25.1666666666667,36.7666666666667,21.4333333333333,10.1166666666667,8.18333333333333,14,55,28,3,0
"24",20,5,0.825571428571429,60,NA,NA,0,2,26,59,13,4.95,11.5,27.2333333333333,35.6833333333333,22.3,0,3,25,55,17
"25",30,1,0.818428571428572,60,NA,NA,100,0,0,0,0,77.3833333333333,11.1166666666667,4.9,4.9,3.36666666666667,99,1,0,0,0
"26",30,3,0.884142857142857,60,NA,NA,33,49,16,2,0,32.2,33.6666666666667,19.55,8.83333333333333,7.41666666666667,34,48,16,2,0
"27",30,5,0.728571428571429,60,NA,NA,2,12,42,40,4,9.56666666666667,19.2333333333333,29.4333333333333,28.3,15.1333333333333,0,13,40,42,5
"28",20,1,0.724571428571428,60,NA,NA,45,42,13,0,0,43.05,28.2833333333333,15.8666666666667,7,7.46666666666667,43,44,13,0,0
"29",20,3,0.914714285714286,60,NA,NA,0,25,42,28,5,11.4833333333333,22.7333333333333,31.9166666666667,22.2333333333333,13.3,0,23,45,27,5
"30",20,5,0.746285714285714,60,NA,NA,0,0,7,25,68,3.43333333333333,7.1,13.3833333333333,25.4666666666667,52.2833333333333,0,0,7,25,68
"31",30,1,0.701285714285714,60,NA,NA,100,0,0,0,0,90.2666666666667,4.18333333333333,2.7,3.06666666666667,1.45,100,0,0,0,0
"32",30,3,0.880285714285714,60,NA,NA,100,0,0,0,0,82.9,7.1,3.75,4.2,3.71666666666667,100,0,0,0,0
"33",30,5,0.827857142857143,60,NA,NA,42,52,6,0,0,44.3,30.5,13.2,7.43333333333333,6.23333333333333,43,52,5,0,0
"34",20,1,0.740428571428571,60,NA,NA,100,0,0,0,0,83.3,7.28333333333333,4.53333333333333,4.23333333333333,2.31666666666667,100,0,0,0,0
