"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat"
"1",30,1,143.739999999998,100,28.2,46.64,97,3,0,0,0,80.93,12.98,4.19,2.51,0.39
"2",30,3,142.198571428569,100,25.63,43.78,0,3,87,10,0,2.56,12.45,59.14,19.55,7.3
"3",30,5,145.802857142856,100,21.66,38.3,0,0,0,11,89,0.5,2.31,4.82,19.71,73.66
"4",20,1,144.441428571427,100,17.3,34.72,98,2,0,0,0,92.67,7.32,0.65,0.28,0.08
"5",20,3,144.325714285712,100,14.17,28.98,0,6,89,5,0,11.71,22.14,54.28,10.55,2.32
"6",20,5,144.557142857141,100,12.18,25.18,0,0,0,26,74,5.73,6.34,9.59,26.9,52.44
"7",30,1,144.86857142857,100,29.88,33.68,90,10,0,0,0,74.7,20.05,4.06,1.71,0.48
"8",30,3,144.538571428569,100,28.32,32.43,0,0,77,23,0,1.91,7.23,54.42,30.52,6.92
"9",30,5,143.552857142855,100,22.67,27.76,0,0,0,6,94,0.53,2.71,4.61,12.01,81.14
"10",20,1,144.769999999998,100,19.37,24.31,88,12,0,0,0,76.53,22.76,1.3,0.38,0.03
"11",20,3,144.568571428569,100,17.53,21.41,0,6,66,28,0,8.72,12.23,46.57,28.17,5.31
"12",20,5,138.869999999998,100,13.01,17.04,0,0,0,4,96,4.34,5.2,5.94,12.83,72.69
"13",30,1,146.915714285711,100,29.73,59.39,96,4,0,0,0,75,15.96,5.26,3.83,0.95
"14",30,3,145.772857142855,100,24.44,54.37,0,14,72,14,0,3.22,21.17,50.05,19.27,7.29
"15",30,5,146.874285714284,100,20.16,48.48,0,0,1,34,65,0.96,2.9,10.12,33.67,53.35
"16",20,1,145.627142857141,100,17.19,48.32,95,5,0,0,0,93.89,4.7,1.08,1.02,0.31
"17",20,3,143.745714285712,100,11.62,35.31,0,30,60,9,1,17.8,39.9,32.81,7.61,2.88
"18",20,5,144.132857142855,100,10.49,33.74,0,0,2,47,51,6.23,7.07,13.65,38.97,35.08
"19",30,1,87.7185714285713,60,16.97,26.47,95,5,0,0,0,70.9166666666667,18.3,7.63333333333333,3.81666666666667,1
"20",30,3,87.77,60,13.86,23.07,0,6,72,21,1,3.43333333333333,15.3,48.1333333333333,22.8833333333333,11.9166666666667
"21",30,5,87.007142857143,60,10.45,18.9,0,0,2,27,71,1.08333333333333,4.53333333333333,9.9,26.6666666666667,59.4833333333333
"22",20,1,86.2642857142859,60,8.59,18.9,88,12,0,0,0,90.8333333333333,9.16666666666667,0.766666666666667,0.833333333333333,0.0666666666666667
"23",20,3,87.9200000000001,60,6.82,14.86,1,20,65,12,2,19.6,27.7833333333333,36.1833333333333,13.65,4.45
"24",20,5,87.6757142857141,60,5.79,11.4,0,0,3,26,71,8.15,9.41666666666667,12.6,26.75,44.75
"25",30,1,86.6585714285712,60,17.16,19.71,78,22,0,0,0,60.7,28.7666666666667,8.16666666666667,3.66666666666667,0.366666666666667
"26",30,3,87.2228571428569,60,14.18,16.07,0,3,70,25,2,4,13.8,48.6166666666667,26.3166666666667,8.93333333333333
"27",30,5,87.9885714285713,60,10.83,13.52,0,0,0,13,87,1.4,4.7,7.45,15.5833333333333,72.5333333333333
"28",20,1,86.0785714285715,60,10.31,13.24,75,24,1,0,0,74.1166666666667,24.2666666666667,2.6,0.533333333333333,0.15
"29",20,3,86.7714285714286,60,7.8,10.31,0,7,55,34,4,16.4833333333333,17.5333333333333,32.8666666666667,27.0833333333333,7.7
