"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat"
"1",30,1,146.13714285714,100,28.03,47.37,50,49,1,0,0,47.85,47.33,4.77,0.86,0.19
"2",30,3,146.395714285711,100,25.99,42.24,0,14,81,5,0,4.49,22.57,59.83,11.94,2.17
"3",30,5,143.951428571426,100,22.64,40.41,0,0,1,26,73,1.33,2.29,8.99,30.07,58.32
"4",20,1,143.661428571425,100,17.83,37.25,65,34,1,0,0,61.2,35.26,3.83,0.55,0.16
"5",20,3,143.197142857139,100,16.81,32.3,0,19,73,8,0,5.5,25.36,53.97,13.57,2.6
"6",20,5,148.988571428569,100,15.27,30.12,0,0,1,40,59,3.13,4.6,11.14,32.66,49.47
"7",30,1,146.109999999996,100,31.49,37.73,7,57,36,0,0,14.03,49.04,34.15,3.03,0.75
"8",30,3,142.644285714283,100,30.3,36.03,0,0,21,70,9,1.91,4.48,26.27,50.36,17.98
"9",30,5,146.074285714283,100,23.93,29.39,0,0,0,1,99,1.1,1.2,3.25,7.15,88.3
"10",20,1,144.762857142854,100,23.92,27.82,3,47,50,0,0,11.41,40.22,41.96,6.17,1.24
"11",20,3,144.25714285714,100,20.99,26.17,0,2,24,59,15,4,6.14,25.73,45.65,19.48
"12",20,5,146.857142857139,100,15.36,20.54,0,0,0,2,98,1.68,1.84,4.36,8.87,84.25
"13",30,1,143.834285714282,100,25.68,59.43,100,0,0,0,0,93.03,5.7,1.43,0.7,0.14
"14",30,3,146.504285714283,100,21.17,48.78,27,64,9,0,0,30.2,55.34,14.27,1.04,0.15
"15",30,5,145.962857142854,100,17.67,46.06,0,4,61,35,0,3.29,10.11,51.7,29.93,5.97
"16",20,1,145.429999999997,100,17.12,49.35,100,0,0,0,0,96.35,3.69,0.73,0.23,0
"17",20,3,147.192857142853,100,13.28,37.58,22,72,6,0,0,28.34,55.74,14.73,1.76,0.43
"18",20,5,146.622857142854,100,10.47,35.11,0,6,59,35,0,4.47,11.78,51.14,28.17,5.44
"19",30,1,87.4742857142851,60,15.43,25.83,50,47,3,0,0,48.6166666666667,42.9666666666667,8.28333333333333,1.55,0.25
"20",30,3,87.1971428571423,60,14.08,23.53,1,16,75,8,0,7.26666666666667,20.8333333333333,54.5166666666667,15.3666666666667,3.68333333333333
"21",30,5,87.9471428571423,60,12.09,21.25,0,0,5,39,56,2.6,3.85,11.25,29.0333333333333,54.9333333333333
"22",20,1,88.2171428571422,60,10,19.97,59,41,0,0,0,59.75,35.5,5.31666666666667,0.8,0.3
"23",20,3,89.7999999999995,60,8.8,17.56,1,19,64,16,0,10.4,24.9666666666667,43.2666666666667,18.0333333333333,5
"24",20,5,87.5342857142848,60,7.84,15.33,0,0,4,38,58,4.36666666666667,5.18333333333333,15.4,28.4666666666667,48.25
"25",30,1,87.5899999999996,60,18.12,19.82,3,51,46,0,0,12.2833333333333,43.3166666666667,38.9833333333333,5.38333333333333,1.7
"26",30,3,87.7114285714279,60,16.04,19.6,0,3,23,57,17,4.15,9.08333333333333,24.7666666666667,39.65,24.0166666666667
"27",30,5,87.5014285714278,60,12.42,14.48,0,0,0,6,94,2.05,2.75,6.26666666666667,13.2833333333333,77.3166666666667
"28",20,1,84.9457142857137,60,12.03,13.87,5,51,43,1,0,20.8666666666667,42.7833333333333,29.8166666666667,6.23333333333333,1.96666666666667
"29",20,3,88.9842857142848,60,11.33,13.79,0,0,13,53,34,3.73333333333333,6.86666666666667,19.5166666666667,36.4166666666667,35.1333333333333
"30",20,5,89.7542857142846,60,8.02,10.55,0,0,0,2,98,2.61666666666667,3.25,6.86666666666667,11.6666666666667,77.2666666666667
"31",30,1,89.0428571428565,60,14.72,32.4,96,4,0,0,0,87.75,10.1666666666667,2.45,1.03333333333333,0.266666666666667
"32",30,3,86.9657142857137,60,11.62,26.58,24,61,15,0,0,30.2,50.45,17.1333333333333,3.03333333333333,0.85
"33",30,5,86.8428571428568,60,9.35,24.72,0,8,50,39,3,5.81666666666667,13.8666666666667,39.0833333333333,32.1666666666667,10.7333333333333
"34",20,1,88.5014285714278,60,9.14,25.96,98,2,0,0,0,90.9333333333333,8.7,1.66666666666667,0.333333333333333,0.0333333333333333
"35",20,3,89.0799999999993,60,6.88,21.4,28,58,14,0,0,31.65,48.0666666666667,17.5166666666667,3.46666666666667,0.966666666666667
"36",20,5,84.3014285714281,60,6.07,18.43,1,4,50,43,2,6.06666666666667,13.7833333333333,39.1,31.8333333333333,10.8833333333333
"37",30,1,45.2771428571431,30,5.81,10.6,46,47,6,1,0,50.3,37.7,12.8666666666667,1.8,0.666666666666667
"38",30,3,44.4828571428575,30,5.04,8.75,5,20,48,21,6,15.2333333333333,26.1666666666667,33.2666666666667,18.2666666666667,10.4
"39",30,5,45.694285714286,30,3.81,7.53,1,3,6,22,68,5.63333333333333,8.86666666666667,15.4,24.7,48.7333333333333
"40",20,1,44.6557142857146,30,3.51,7.8,56,32,11,1,0,63.7666666666667,25.3333333333333,11.0666666666667,2.63333333333333,0.533333333333333
"41",20,3,44.1300000000003,30,2.91,6.25,4,25,42,25,4,19.4666666666667,25.6,31.9,18.6333333333333,7.73333333333333
"42",20,5,45.247142857143,30,2.25,5.06,0,0,17,31,52,7.33333333333333,10.2666666666667,22.2666666666667,23.6666666666667,39.8
"43",30,1,44.0757142857145,30,6.44,7.89,6,53,34,7,0,23.5666666666667,36.9,31.1333333333333,8.46666666666667,3.26666666666667
"44",30,3,44.8542857142861,30,5.4,7.04,1,5,26,43,25,8.53333333333333,11.5666666666667,28.6,30.9666666666667,23.6666666666667
"45",30,5,44.9214285714288,30,4.18,5.38,0,0,2,9,89,3.93333333333333,4.5,8.7,17.3666666666667,68.8333333333333
"46",20,1,43.3171428571432,30,4.3,5.38,16,37,31,15,1,31.1666666666667,32.1,25.3,10.6333333333333,4.13333333333333
"47",20,3,45.6971428571432,30,3.82,4.22,0,6,22,41,31,9.33333333333333,14.1,27.1666666666667,27.7,25.0333333333333
"48",20,5,45.0185714285717,30,2.31,3.22,0,0,1,8,91,4.3,5.4,10.1,15.5333333333333,68
"49",30,1,44.1300000000002,30,5.62,13.89,82,15,2,1,0,71.9333333333333,18.3333333333333,8.26666666666667,3.93333333333333,0.866666666666667
"50",30,3,44.8914285714288,30,4.3,10.69,30,52,17,1,0,41,38.7,17.3666666666667,4.86666666666667,1.4
"51",30,5,44.2371428571432,30,3.19,9.32,0,14,35,39,12,9,18.1,31.5333333333333,25.5333333333333,19.1666666666667
"52",20,1,43.9157142857147,30,3.67,10.46,97,3,0,0,0,89.4666666666667,10.7666666666667,2.5,0.5,0.1
"53",20,3,44.0614285714288,30,2.52,7.56,31,46,17,6,0,43.2,36.3333333333333,16.9333333333333,4.96666666666667,1.9
"54",20,5,45.687142857143,30,1.79,6.3,7,27,29,30,7,20.6,25.5333333333333,29.9333333333333,18.2,9.06666666666667
