"","dlttarget","situation","targetdose","truedrprob_targetdose","truedltprob_targetdose","n","dr_bias","dlt_bias","dr_variance","dlt_variance"
"79",20,"null",3,40.9,20.2,90,0.126143968685788,0.0775527794610786,0.00868475022000952,0.00795188375335964
"80",20,"null",3,40.9,20.2,100,0.119671272533397,0.0764460932576268,0.00808109102004387,0.00733477472718879
"81",20,"null",5,40.1,19.8,10,0.358601696752619,0.328236774978225,0.00325515343181127,0.0259592935226897
"82",20,"null",5,40.1,19.8,20,0.299759602248336,0.181772817067909,0.0116473559776988,0.0251504336394185
"83",20,"null",5,40.1,19.8,30,0.25227249144672,0.132706361949944,0.0141514209313728,0.0193554265322977
"84",20,"null",5,40.1,19.8,40,0.212008352174055,0.110257709668108,0.0133696612134126,0.0153824471612596
"85",20,"null",5,40.1,19.8,50,0.184895242488974,0.096297392120107,0.0123636489720469,0.0124626388787622
"86",20,"null",5,40.1,19.8,60,0.160694708931446,0.0888314620203277,0.0112112177797189,0.010468555215039
"87",20,"null",5,40.1,19.8,70,0.144238401115632,0.0803311932933591,0.00980707719026165,0.00910360602470459
"88",20,"null",5,40.1,19.8,80,0.133332214080661,0.0740764216297937,0.00886704834090787,0.00809872813838394
"89",20,"null",5,40.1,19.8,90,0.123736207447006,0.0693996001470556,0.00787056285476656,0.00726376953930447
"90",20,"null",5,40.1,19.8,100,0.115126721409318,0.0669351596142574,0.0070398066279315,0.00632583398565481
"91",30,"higherDR",1,65,30.2,10,-0.00247844765452776,-0.0309042957736698,0.00523133668976882,0.0256833763017852
"92",30,"higherDR",1,65,30.2,20,0.00351384836204178,-0.00350512805230874,0.00602036271117542,0.0213065137131727
"93",30,"higherDR",1,65,30.2,30,0.00549637567004654,-0.00331347787266898,0.0050611021893198,0.0118298517471744
"94",30,"higherDR",1,65,30.2,40,0.0112473421903914,-0.0129499172998752,0.00455071496576018,0.00849269076328364
"95",30,"higherDR",1,65,30.2,50,0.0136635215555451,-0.0173954259369903,0.00376986625216697,0.00659199836657192
"96",30,"higherDR",1,65,30.2,60,0.0161454266218078,-0.0183174714601075,0.00332909069134811,0.00560208350799574
"97",30,"higherDR",1,65,30.2,70,0.0159282376325199,-0.0170037756373444,0.00283836291936124,0.00479241843430794
"98",30,"higherDR",1,65,30.2,80,0.0168530954410292,-0.0155936790226762,0.00250902124701328,0.00422953355172148
"99",30,"higherDR",1,65,30.2,90,0.0176809304584457,-0.0154628138592326,0.00227899080160081,0.00376388604803626
"100",30,"higherDR",1,65,30.2,100,0.0180158408885655,-0.0152729889443168,0.00204527375130656,0.00329155462913845
"101",30,"higherDR",2,45.8,17.8,10,0.256647609047015,0.104726538896525,0.00494429627125334,0.0202567966847288
"102",30,"higherDR",2,45.8,17.8,20,0.232155538513339,0.114848594391603,0.00806036518780408,0.0285086373195948
"103",30,"higherDR",2,45.8,17.8,30,0.218346183082306,0.132073561858215,0.00818450663576874,0.0208732801396675
"104",30,"higherDR",2,45.8,17.8,40,0.212970887764941,0.145477415163245,0.00723603717644062,0.0150524687907447
"105",30,"higherDR",2,45.8,17.8,50,0.211130011610824,0.145763558634402,0.00652444072010455,0.0110256547795749
"106",30,"higherDR",2,45.8,17.8,60,0.207712959158702,0.145606124870519,0.00597873329177079,0.00879474344638677
"107",30,"higherDR",2,45.8,17.8,70,0.206708855008285,0.146170555907164,0.0055334979788255,0.00744580820996336
"108",30,"higherDR",2,45.8,17.8,80,0.205701682427086,0.14732668913986,0.00519412079034654,0.00637232889736458
"109",30,"higherDR",2,45.8,17.8,90,0.203507063392908,0.147433424278677,0.0047139687690284,0.00566525105565339
"110",30,"higherDR",2,45.8,17.8,100,0.2029022419983,0.147724515913309,0.00442525572421819,0.00512485107885902
"111",30,"higherDR",3,40,14.6,10,0.341292015107492,0.149826011981604,0.00501004731680006,0.011776166866394
"112",30,"higherDR",3,40,14.6,20,0.301874243955168,0.104646454184619,0.0120169462737894,0.0195049226766282
"113",30,"higherDR",3,40,14.6,30,0.270145577514043,0.101091068481587,0.0134033319717156,0.0172385578745175
"114",30,"higherDR",3,40,14.6,40,0.250548025059408,0.102471980145055,0.0124027187251722,0.0128480637712387
"115",30,"higherDR",3,40,14.6,50,0.234958584881083,0.103730294461737,0.0109078998908898,0.0102764303810682
"116",30,"higherDR",3,40,14.6,60,0.224879278560523,0.101978418860821,0.00987350027344098,0.00871611024158348
"117",30,"higherDR",3,40,14.6,70,0.214719032416221,0.0985071126691719,0.0091353461286718,0.00701474056949656
"118",30,"higherDR",3,40,14.6,80,0.205959467213482,0.0950219098487248,0.00825581116216278,0.00569023811573674
"119",30,"higherDR",3,40,14.6,90,0.198496374755081,0.0917228334809781,0.00755224233613165,0.00476864340252868
"120",30,"higherDR",3,40,14.6,100,0.192240736950622,0.0879304569162489,0.00699248344576302,0.00423144134133371
