"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat"
"1",30,1,142.99714285714,100,30.17,48.09,23,67,10,0,0,23.5,50.89,18.26,6.46,1.89
"2",30,3,144.781428571426,100,26.31,43.84,0,8,63,27,2,2.94,15.48,45.85,26.68,10.05
"3",30,5,144.675714285712,100,21.78,39.41,0,0,0,24,76,0.71,2.72,6.38,25,66.19
"4",20,1,145.352857142855,100,17.53,35.19,77,23,0,0,0,79.08,20.13,1.03,0.59,0.17
"5",20,3,142.512857142855,100,13.37,28.94,2,32,58,8,0,20.09,38.12,33.87,6.89,2.03
"6",20,5,145.119999999998,100,12.74,26.71,0,0,5,40,55,6.16,7.09,14.61,37.14,36
"7",30,1,143.277142857142,100,32.49,35.78,14,58,28,0,0,15.95,44.25,31.26,6.96,2.58
"8",30,3,143.958571428569,100,28.31,33.02,0,4,42,50,4,1.58,8.9,35.68,38.7,16.14
"9",30,5,145.59857142857,100,23.01,27.29,0,0,0,8,92,0.62,2.5,5.24,16.37,76.27
"10",20,1,143.317142857141,100,18.63,21.96,39,53,8,0,0,51.12,40.28,8.62,0.84,0.14
"11",20,3,143.594285714284,100,17.27,21.09,0,7,59,32,2,10.29,14.72,39.94,29.68,6.37
"12",20,5,142.665714285713,100,13.82,17.77,0,0,0,11,89,4.56,5.44,7,18.77,65.23
"13",30,1,145.544285714284,100,29.76,60.46,42,49,9,0,0,35.2,40.85,15.91,6.76,2.28
"14",30,3,141.757142857141,100,24.91,54.02,1,31,52,13,3,6.3,30.8,39.43,16.2,8.27
"15",30,5,142.064285714284,100,20.68,51.52,0,1,4,37,58,0.95,4.62,12.79,34.63,48.01
"16",20,1,145.122857142855,100,16.56,48.31,86,13,1,0,0,88.35,10.24,1.17,0.85,0.39
