"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat"
"1",30,1,145.385714285711,100,32.03,52.25,8,66,25,1,0,10.58,43.43,29.41,10.28,7.3
"2",30,3,143.359999999996,100,28.87,45.24,0,0,70,30,0,1.05,4.15,49.44,31.73,14.63
"3",30,5,144.898571428568,100,23.43,41.71,0,0,0,18,82,0.57,0.65,1.73,16.52,81.53
"4",20,1,146.264285714282,100,19.93,38.47,30,60,10,0,0,27.26,50.44,16.42,4.12,2.76
"5",20,3,145.112857142854,100,19.21,37.05,0,6,67,25,2,2.41,8.05,47.36,29.59,13.59
"6",20,5,142.625714285711,100,15.59,31.1,0,0,0,26,74,1.34,1.31,3.76,21.23,73.36
"7",30,1,146.248571428568,100,34.9,38.45,2,54,44,0,0,3.28,35.7,45.77,8.91,7.34
"8",30,3,145.587142857139,100,31.37,35.41,0,0,42,54,4,0.8,1.74,29.33,43.06,26.07
"9",30,5,147.432857142854,100,24.54,28.69,0,0,0,4,96,0.38,0.49,1.33,7.78,91.02
"10",20,1,147.068571428568,100,23.97,28.42,4,55,41,0,0,9.37,37.42,39.57,9.13,5.51
"11",20,3,148.151428571425,100,20.81,26.2,0,0,34,57,9,1.95,3.16,24.29,44.88,26.72
"12",20,5,145.841428571425,100,15.39,19.47,0,0,0,6,94,1.19,1.11,1.61,7.52,89.57
"13",30,1,144.504285714282,100,30.83,61.74,31,51,18,0,0,22.39,42.63,23.14,7.98,4.86
"14",30,3,148.465714285711,100,27.9,57.06,0,17,58,24,1,1.69,15.06,44.96,24.94,14.35
"15",30,5,146.271428571425,100,22.43,53.29,0,1,0,30,69,0.95,1.64,5.98,26.21,66.22
"16",20,1,144.048571428568,100,18.19,48.71,82,18,0,0,0,72.95,22.5,2.96,1.85,0.74
"17",20,3,144.62714285714,100,16.15,43.64,0,41,50,9,0,5.59,32.09,45.81,12.3,5.21
"18",20,5,146.192857142854,100,13.42,40.44,0,0,17,59,24,2.67,3.93,19.22,38.73,36.45
"19",30,1,87.1699999999993,60,17.89,27.48,7,59,32,2,0,9.71666666666667,38.3666666666667,31.6,12.7666666666667,9.21666666666667
"20",30,3,89.2528571428566,60,15.66,26.08,0,2,52,36,10,1.65,6.5,32.1666666666667,31.7166666666667,29.6333333333333
"21",30,5,87.9114285714277,60,12.61,21.45,0,0,3,20,77,0.866666666666667,1.56666666666667,4.3,16.3,78.6333333333333
"22",20,1,88.9214285714281,60,10.68,20.25,35,57,8,0,0,36.7833333333333,42.4833333333333,15.4,4.36666666666667,2.63333333333333
"23",20,3,88.9899999999996,60,10.2,19.51,0,10,62,25,3,5.33333333333333,13.3666666666667,37.95,27.2666666666667,17.75
"24",20,5,87.2257142857136,60,7.88,15.65,0,0,1,24,75,2.13333333333333,1.61666666666667,5.15,19.6166666666667,73.15
"25",30,1,88.5685714285708,60,19.06,21.98,1,50,47,2,0,4.78333333333333,30.1,40.6333333333333,14.85,11.3
"26",30,3,86.4728571428568,60,16.87,19.2,0,2,21,61,16,1.26666666666667,3.9,15.3666666666667,37.9666666666667,43.1666666666667
"27",30,5,87.6971428571424,60,12.3,14.96,0,0,0,10,90,0.816666666666667,0.966666666666667,2.33333333333333,9.05,88.5
"28",20,1,86.4071428571422,60,12.59,16.2,3,36,59,2,0,8.03333333333333,26.2166666666667,42.7,15.5333333333333,9.18333333333333
"29",20,3,88.6028571428562,60,10.81,14.34,0,1,26,53,20,3.36666666666667,4.78333333333333,16.8666666666667,33.9166666666667,42.7333333333333
"30",20,5,87.2414285714283,60,7.71,9.86,0,0,0,7,93,1.96666666666667,1.78333333333333,3.15,9.23333333333333,85.5333333333333
"31",30,1,89.9128571428567,60,17.18,34.83,17,50,26,7,0,16.3,39.7833333333333,23.9833333333333,13.35,8.25
"32",30,3,88.5457142857137,60,15.27,32.28,0,11,48,37,4,2.41666666666667,10.9,35.5833333333333,30.1166666666667,22.65
"33",30,5,86.6714285714279,60,11.89,27.81,0,0,9,30,61,1.13333333333333,1.98333333333333,9.46666666666667,24.4,64.6833333333333
"34",20,1,88.6799999999995,60,9.94,26.49,66,33,0,1,0,57.3166666666667,30.9,7.71666666666667,3.75,1.98333333333333
"35",20,3,89.1799999999993,60,8.81,23.86,4,36,45,13,2,11.55,31.4333333333333,34.0166666666667,14.1333333333333,10.5333333333333
"36",20,5,87.7414285714278,60,7.26,21.58,0,0,18,42,40,2.6,2.91666666666667,15.4,31.3333333333333,49.4166666666667
"37",30,1,43.7642857142861,30,6.38,11.57,6,39,32,16,7,11.1,26.3666666666667,29.7,20.7666666666667,15.4
"38",30,3,43.9214285714289,30,5.17,9.34,0,3,25,38,34,2.56666666666667,7.8,18.8666666666667,29.2,44.9
"39",30,5,45.3014285714289,30,3.87,7.1,0,0,0,11,89,1.53333333333333,2.3,5.93333333333333,13,80.5666666666667
"40",20,1,45.4771428571431,30,3.95,8.12,22,48,17,10,3,28.1333333333333,33.5333333333333,23.0333333333333,10.9666666666667,7.66666666666667
"41",20,3,45.3242857142858,30,3.31,6.73,2,8,38,28,24,8.73333333333333,14.2333333333333,24.8333333333333,24.9,30.6333333333333
"42",20,5,46.4828571428574,30,2.25,5.1,0,0,5,21,74,3.83333333333333,4.1,9.33333333333333,17.0333333333333,69.0333333333333
"43",30,1,44.8557142857145,30,7.22,8.64,2,23,52,17,6,7.3,19,32.7,21.1,23.2333333333333
"44",30,3,45.9114285714289,30,5.58,7.02,0,2,7,34,57,2.26666666666667,4.13333333333333,10.9666666666667,24.4,61.5666666666667
"45",30,5,44.284285714286,30,3.84,4.33,0,0,0,4,96,1.53333333333333,2.03333333333333,3.43333333333333,7.3,89.0333333333333
"46",20,1,44.2771428571432,30,4.6,5.64,7,22,39,20,12,12.8,19.9333333333333,28.7666666666667,19.0666666666667,22.7666666666667
"47",20,3,43.5871428571431,30,3.05,4.36,0,1,13,33,53,5.33333333333333,6.43333333333333,14.3666666666667,25.4666666666667,51.7333333333333
"48",20,5,43.8500000000003,30,2.15,2.9,0,0,1,4,95,4.56666666666667,3.6,6.2,12.3333333333333,76.6333333333333
"49",30,1,45.9871428571431,30,6.33,15.18,24,34,20,10,12,19.7,25.3,21.7,20.5666666666667,16.0666666666667
"50",30,3,45.634285714286,30,5.22,12.81,0,13,31,33,23,3.56666666666667,12.9333333333333,27.2666666666667,26.8666666666667,32.7
"51",30,5,44.6885714285718,30,3.44,9.87,0,0,15,23,62,2.13333333333333,3.03333333333333,10.3333333333333,19.6,68.2333333333333
"52",20,1,46.4428571428573,30,3.16,9.7,56,34,8,1,1,54.1666666666667,28.8666666666667,11,5.5,3.8
"53",20,3,44.2228571428574,30,3.04,7.86,8,26,32,24,10,16,25.8333333333333,24.7666666666667,18.5666666666667,18.1666666666667
"54",20,5,44.3228571428574,30,1.94,6.87,0,5,25,25,45,6.9,9.33333333333333,19.9666666666667,24.9666666666667,42.1666666666667
