"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat","dose1_crmmc_selec","dose2_crmmc_selec","dose3_crmmc_selec","dose4_crmmc_selec","dose5_crmmc_selec"
"1",30,1,1.31971428571429,100,NA,NA,100,0,0,0,0,94.02,2.66,1.45,2.09,0.78,100,0,0,0,0
"2",30,3,1.45428571428571,100,NA,NA,0,82,18,0,0,23.05,52.92,19.78,3.01,2.24,0,84,16,0,0
"3",30,5,1.40571428571429,100,NA,NA,0,0,34,65,1,4.95,10.47,38.37,39.96,7.25,0,0,37,61,2
"4",20,1,1.756,100,NA,NA,100,0,0,0,0,90.9,5.17,1.9,2.08,0.95,100,0,0,0,0
"5",20,3,1.56114285714286,100,NA,NA,0,28,69,3,0,10.98,27.92,50.04,8.17,3.89,0,24,73,3,0
"6",20,5,1.54685714285714,100,NA,NA,0,0,3,52,45,3.03,5.56,14.62,44.97,32.82,0,0,3,51,46
"7",30,1,1.54614285714286,100,NA,NA,100,0,0,0,0,91.35,4.74,1.83,2.02,1.06,100,0,0,0,0
"8",30,3,1.396,100,NA,NA,0,31,69,0,0,12.85,37.51,41.41,5.75,3.48,0,28,72,0,0
"9",30,5,1.38471428571429,100,NA,NA,0,0,5,72,23,2.57,6.87,18.38,49.62,23.56,0,0,5,71,24
"10",20,1,1.339,100,NA,NA,73,27,0,0,0,70.89,22.65,3.19,2.86,1.41,71,29,0,0,0
"11",20,3,1.47914285714286,100,NA,NA,0,0,50,50,0,6.49,12.11,42.6,32.96,6.84,0,0,51,48,1
"12",20,5,1.29257142857143,100,NA,NA,0,0,0,6,94,2.79,5.02,9.3,24.77,59.12,0,0,0,7,93
"13",30,1,1.21485714285714,100,NA,NA,100,0,0,0,0,95.22,2.35,1.18,1.72,0.53,100,0,0,0,0
"14",30,3,1.40614285714286,100,NA,NA,34,66,0,0,0,45.24,46.75,5.07,2.56,1.38,36,64,0,0,0
"15",30,5,1.54228571428571,100,NA,NA,0,16,81,3,0,7.97,23.12,51.54,14.34,4.03,0,13,83,4,0
"16",20,1,1.48228571428572,100,NA,NA,100,0,0,0,0,93.42,3.32,1.77,1.88,0.61,100,0,0,0,0
"17",20,3,1.27642857142857,100,NA,NA,1,84,15,0,0,18.9,55.95,19.7,3.76,2.69,1,79,20,0,0
"18",20,5,1.34142857142857,100,NA,NA,0,0,18,78,4,4.43,8.75,30.11,47.23,10.48,0,0,21,76,3
"19",30,1,0.779285714285714,60,NA,NA,100,0,0,0,0,90.6666666666667,4.63333333333333,2.35,3.23333333333333,0.783333333333333,100,0,0,0,0
