"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat","dose1_crmmc_selec","dose2_crmmc_selec","dose3_crmmc_selec","dose4_crmmc_selec","dose5_crmmc_selec"
"1",30,1,1.182,100,NA,NA,100,0,0,0,0,95.06,2.67,1.38,1.41,0.48,100,0,0,0,0
"2",30,3,1.37985714285714,100,NA,NA,98,2,0,0,0,85.83,8.87,2.68,2.25,1.37,97,3,0,0,0
"3",30,5,1.58514285714286,100,NA,NA,0,45,54,1,0,18.18,40.1,35.46,5.15,2.11,0,43,55,2,0
"4",20,1,1.34614285714286,100,NA,NA,100,0,0,0,0,91.69,4.95,1.72,1.84,0.8,100,0,0,0,0
"5",20,3,1.55842857142857,100,NA,NA,11,60,29,0,0,27.63,48,19.32,3.66,2.39,11,60,29,0,0
"6",20,5,1.47185714285714,100,NA,NA,0,1,29,65,5,9.21,13.88,32.34,37.54,8.03,0,1,29,65,5
"7",30,1,1.36671428571429,100,NA,NA,100,0,0,0,0,93.02,3.8,1.96,1.55,0.67,100,0,0,0,0
"8",30,3,1.56014285714286,100,NA,NA,30,60,10,0,0,41.14,42.57,11.93,3.17,2.19,28,63,9,0,0
"9",30,5,1.61471428571429,100,NA,NA,0,3,48,46,3,10.32,17.46,38.16,28,7.06,0,3,48,46,3
"10",20,1,1.369,100,NA,NA,44,49,7,0,0,51.06,35.82,9.58,2.94,1.6,44,48,8,0,0
"11",20,3,1.46971428571428,100,NA,NA,0,8,55,36,1,10.14,19.91,46.08,20.64,4.23,0,6,59,34,1
"12",20,5,1.36128571428571,100,NA,NA,0,0,6,28,66,3.68,6.27,14.33,33.32,43.4,0,0,5,26,69
"13",30,1,1.56942857142857,100,NA,NA,100,0,0,0,0,96.58,2.05,0.91,1.32,0.14,100,0,0,0,0
"14",30,3,1.47442857142857,100,NA,NA,100,0,0,0,0,94.42,2.63,1.64,1.58,0.73,100,0,0,0,0
"15",30,5,1.44457142857143,100,NA,NA,64,36,0,0,0,63.36,27.44,5.39,2.92,1.89,64,36,0,0,0
"16",20,1,1.50528571428572,100,NA,NA,100,0,0,0,0,93.89,3.02,1.63,1.72,0.74,100,0,0,0,0
"17",20,3,1.30828571428571,100,NA,NA,80,20,0,0,0,75.66,17.46,3.74,2.49,1.65,82,18,0,0,0
"18",20,5,1.21528571428571,100,NA,NA,0,21,72,7,0,13.58,31.53,42.6,9.77,3.52,0,20,74,6,0
"19",30,1,0.873714285714286,60,NA,NA,100,0,0,0,0,91.3,4.63333333333333,2.33333333333333,2.58333333333333,0.816666666666667,100,0,0,0,0
"20",30,3,0.848857142857143,60,NA,NA,89,11,0,0,0,74.55,14.75,5.45,4.38333333333333,2.53333333333333,88,12,0,0,0
"21",30,5,0.975285714285714,60,NA,NA,10,41,46,3,0,25.6666666666667,32.4666666666667,28.7166666666667,10.1,4.71666666666667,11,41,45,3,0
"22",20,1,0.797,60,NA,NA,100,0,0,0,0,85.65,7.8,3.48333333333333,3.35,1.38333333333333,100,0,0,0,0
"23",20,3,1.13928571428571,60,NA,NA,18,57,23,2,0,36.0666666666667,35,18.0166666666667,8.03333333333333,4.55,21,52,25,2,0
"24",20,5,0.812714285714286,60,NA,NA,1,8,47,37,7,11.3333333333333,18.7,33.8666666666667,26.0333333333333,11.7333333333333,1,8,46,38,7
"25",30,1,0.766285714285714,60,NA,NA,100,0,0,0,0,88.1166666666667,5.98333333333333,3.13333333333333,2.98333333333333,1.45,100,0,0,0,0
"26",30,3,0.790714285714285,60,NA,NA,33,55,12,0,0,44.4166666666667,34.7333333333333,14.05,5.16666666666667,3.3,30,58,12,0,0
"27",30,5,0.743142857142857,60,NA,NA,0,12,48,35,5,12.5666666666667,19.3,32.6166666666667,23.5,13.6833333333333,1,10,46,37,6
"28",20,1,0.816857142857143,60,NA,NA,45,44,11,0,0,49.2166666666667,31.7333333333333,13.1166666666667,4.9,2.7,42,46,11,1,0
"29",20,3,0.909714285714286,60,NA,NA,1,23,56,20,0,14.9,29.4166666666667,33.35,15.9666666666667,8.03333333333333,1,23,53,23,0
"30",20,5,1.228,60,NA,NA,0,0,10,42,48,4.05,10.8,21.7333333333333,33.1,31.9833333333333,0,0,9,41,50
"31",30,1,0.729428571428572,60,NA,NA,100,0,0,0,0,94.4833333333333,2.98333333333333,1.68333333333333,2.05,0.466666666666667,100,0,0,0,0
"32",30,3,1.01014285714286,60,NA,NA,100,0,0,0,0,88.6666666666667,5.46666666666667,3.01666666666667,3.16666666666667,1.35,100,0,0,0,0
"33",30,5,0.969714285714286,60,NA,NA,55,40,5,0,0,53.4166666666667,29.7833333333333,10.7333333333333,4.95,2.78333333333333,55,40,5,0,0
"34",20,1,0.907,60,NA,NA,100,0,0,0,0,92.35,3.7,2.3,2.46666666666667,0.85,100,0,0,0,0
