"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat"
"1",30,1,143.201428571427,100,29.19,47.31,61,32,7,0,0,53.29,25.69,11.89,7.91,2.22
"2",30,3,145.421428571426,100,24.93,42.55,3,29,43,24,1,12.31,26.8,30.94,24.9,6.05
"3",30,5,147.139999999998,100,20.61,37.4,0,1,9,53,37,2.91,5.01,16.21,43.72,33.15
"4",20,1,144.354285714284,100,19.18,37.5,58,35,7,0,0,52.48,29.68,13.79,3.98,1.07
"5",20,3,145.661428571427,100,15.25,30.62,5,34,43,17,1,17.47,31.86,29.39,18.26,4.02
"6",20,5,145.011428571426,100,12.14,25.65,0,2,16,51,31,6.3,11.24,19.71,39.15,24.6
"7",30,1,144.417142857141,100,28.55,46.61,74,23,3,0,0,66.98,20.37,8.61,4.24,0.8
"8",30,3,143.199999999999,100,23.3,39.31,13,33,43,11,0,25.97,28.47,29.77,14.85,1.94
"9",30,5,142.059999999999,100,20.23,35.11,0,2,17,50,31,6.02,8.07,17.59,43.94,25.38
"10",20,1,143.889999999998,100,18.84,38.06,65,29,6,0,0,63.03,26.94,8.18,2.42,0.43
"11",20,3,146.711428571427,100,14.83,29.38,7,44,37,12,0,22.63,36.4,25.76,13.44,2.77
"12",20,5,145.939999999998,100,11.34,23.98,0,3,25,62,10,8.94,17.96,27.58,36.86,9.66
"13",30,1,147.135714285712,100,28.53,47.38,85,13,2,0,0,83.08,10.14,4.95,2.49,0.34
"14",30,3,140.851428571427,100,21.72,38.34,10,50,36,4,0,34.83,32.88,25.51,7,0.78
"15",30,5,144.175714285712,100,18.7,35.91,1,2,18,58,21,11.09,11.5,25.71,34.99,17.71
"16",20,1,145.217142857141,100,19.49,37.92,80,19,1,0,0,78.05,18.05,3.44,1.26,0.2
"17",20,3,144.312857142855,100,14.14,29.08,16,42,36,6,0,35.58,34.81,21.58,7.53,1.5
"18",20,5,144.837142857141,100,11.72,26.21,0,3,26,62,9,9.93,15.59,26,40.07,9.41
"19",30,1,86.7642857142854,60,15.72,24.88,55,35,8,2,0,53.0833333333333,21.4166666666667,14.0666666666667,9.98333333333333,3.11666666666667
"20",30,3,85.9999999999999,60,13.05,22.33,7,21,49,21,2,14.4166666666667,18.9833333333333,33.05,27.1666666666667,8.05
"21",30,5,87.9428571428569,60,10.07,19.21,0,0,21,36,43,3.83333333333333,6.53333333333333,19.2,33.4833333333333,38.6166666666667
"22",20,1,88.9857142857143,60,10.39,20.99,57,30,12,1,0,49.5166666666667,30.55,12.15,6.98333333333333,2.46666666666667
"23",20,3,86.8799999999999,60,7.96,15.3,15,30,30,22,3,23.6,29.8833333333333,22.85,19.1333333333333,6.2
"24",20,5,87.5028571428568,60,5.86,12.37,1,7,19,49,24,7.35,19.0666666666667,19.4166666666667,33.3833333333333,22.45
"25",30,1,85.9285714285715,60,15.61,25.72,71,25,4,0,0,68.15,16.2,10.1166666666667,6.1,1.1
"26",30,3,86.9514285714284,60,13.15,21.42,24,37,28,10,1,34.1,24.9833333333333,20.8333333333333,16.75,5
"27",30,5,87.6157142857144,60,9.77,18.16,0,5,28,43,24,10.3,12.6166666666667,23.9833333333333,34.6,20.1666666666667
"28",20,1,89.5014285714287,60,10.31,20.22,66,31,3,0,0,62.95,26.3,7.95,3.73333333333333,0.733333333333333
"29",20,3,87.8557142857141,60,7.98,15.96,20,35,27,16,2,30.7333333333333,32.4,19.0666666666667,15.85,3.61666666666667
"30",20,5,85.5871428571427,60,5.86,12.17,2,15,24,47,12,14.0666666666667,23.4166666666667,21.9666666666667,29.3166666666667,12.9
"31",30,1,86.6000000000001,60,15.54,27.47,84,12,4,0,0,80.35,9.01666666666667,7.61666666666667,3.9,0.783333333333333
