"","dlttarget","situation","targetdose","truedrprob_targetdose","truedltprob_targetdose","n","dr_bias","dlt_bias","dr_variance","dlt_variance"
"40",20,"lowerDR",1,25.1,20.2,100,-0.0764960673990717,-0.0801255496027394,0.00207797830195533,0.00134889712525087
"41",20,"lowerDR",3,24.9,20,10,0.180596441302124,-0.00869422147353974,0.0269214339729088,0.013661001229443
"42",20,"lowerDR",3,24.9,20,20,0.103925600968322,-0.0237463625994781,0.0165597282702089,0.00871841323019014
"43",20,"lowerDR",3,24.9,20,30,0.0693959630475567,-0.023834632274732,0.0113854786800452,0.00628491227844414
"44",20,"lowerDR",3,24.9,20,40,0.0488575077859066,-0.0218471024356604,0.00771968957212357,0.00434465293166871
"45",20,"lowerDR",3,24.9,20,50,0.0359675932705556,-0.0210610201443487,0.00593820094776617,0.00347693857858619
"46",20,"lowerDR",3,24.9,20,60,0.0259235507110332,-0.0196743924614466,0.00468510194838475,0.00276467441788303
"47",20,"lowerDR",3,24.9,20,70,0.0192490734474374,-0.0191348243186511,0.00383339539228732,0.002429132032889
"48",20,"lowerDR",3,24.9,20,80,0.0129989163067447,-0.0199254676694066,0.00323617865943662,0.00219874354144487
"49",20,"lowerDR",3,24.9,20,90,0.009586882327559,-0.019314472415095,0.00273182602212825,0.00189894975807104
"50",20,"lowerDR",3,24.9,20,100,0.00625229676657669,-0.0190894290912102,0.00241667992056166,0.0017163811955699
"51",20,"lowerDR",5,25,19.9,10,0.225663157656844,0.0384396054882072,0.0244499948908674,0.0253239604113529
"52",20,"lowerDR",5,25,19.9,20,0.135759338467743,0.00417224258887018,0.0179206029375467,0.0143302147017227
"53",20,"lowerDR",5,25,19.9,30,0.0940039803826822,-0.00371013632167676,0.0113204674289854,0.00792956978263095
"54",20,"lowerDR",5,25,19.9,40,0.068313848180081,-0.00534584755818458,0.00737164992208771,0.00518186376882994
"55",20,"lowerDR",5,25,19.9,50,0.0560520600605909,-0.00569886061991272,0.00548483952236891,0.00369299607255498
"56",20,"lowerDR",5,25,19.9,60,0.0452655520266679,-0.00575896705457603,0.00405380955625517,0.00283687501835068
"57",20,"lowerDR",5,25,19.9,70,0.03877647183112,-0.00339027228931889,0.00325253058113879,0.00241083658431623
"58",20,"lowerDR",5,25,19.9,80,0.0333770672180021,-0.00400519147280788,0.00257747154450249,0.00198761651086118
