"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat"
"1",30,1,144.71857142857,100,25.93,44.63,98,2,0,0,0,97.66,2.61,0.24,0.41,0.08
"2",30,3,143.45857142857,100,19.87,34.54,4,72,24,0,0,32.31,54.9,13.53,0.26,0
"3",30,5,144.241428571427,100,17.93,32.42,0,1,12,63,24,8.45,13.57,27.84,39.76,11.38
"4",20,1,144.397142857141,100,17.39,34.3,96,4,0,0,0,97.23,3.77,0,0,0
"5",20,3,142.297142857141,100,12.05,25.34,12,62,26,0,0,39.46,49,12.48,0.06,0
"6",20,5,142.715714285712,100,11.02,23.42,0,0,17,58,25,10.39,13.42,28.72,35.53,12.94
"7",30,1,142.189999999998,100,27.76,31.56,40,60,0,0,0,55.94,42.8,2.19,0.07,0
"8",30,3,143.012857142855,100,22.75,28.25,0,9,62,29,0,14.96,24.09,47.51,14.11,0.33
"9",30,5,145.531428571426,100,21.32,25.28,0,0,1,19,80,5.24,7.29,13.33,25.32,49.82
"10",20,1,144.324285714283,100,18.29,22.95,37,60,3,0,0,59.25,39.48,2.23,0.03,0.01
"11",20,3,143.094285714283,100,15.03,18.86,0,5,59,34,2,17.36,26.04,39.91,16.94,0.75
"12",20,5,144.241428571427,100,13.53,16.81,0,0,1,11,88,7.55,8.24,11.97,20.99,52.25
"13",30,1,143.825714285712,100,25.81,58.78,100,0,0,0,0,96.57,1.49,1.33,1.42,0.19
"14",30,3,146.221428571427,100,18.35,43.81,80,20,0,0,0,85.49,14.11,0.62,0.63,0.15
"15",30,5,144.387142857141,100,13.24,36.95,4,30,60,6,0,21.21,38.73,35.31,5.67,0.08
"16",20,1,144.537142857141,100,17.88,47.71,100,0,0,0,0,100.96,0.03,0,0.01,0
"17",20,3,142.204285714284,100,11.61,33.09,84,16,0,0,0,88.2,12.66,0.14,0,0
"18",20,5,145.252857142855,100,8.37,26.12,1,29,64,6,0,24.73,39.19,33.74,3.34,0
"19",30,1,86.1757142857144,60,13.67,23.91,95,5,0,0,0,95.5,4.2,1.2,0.65,0.116666666666667
"20",30,3,88.2671428571427,60,10.06,18.85,19,64,16,1,0,50.7833333333333,41.1833333333333,8.78333333333333,0.9,0.0166666666666667
"21",30,5,87.2257142857142,60,7.45,14.62,1,4,38,51,6,17.8,22.7666666666667,35.6166666666667,21.2666666666667,4.21666666666667
"22",20,1,85.5385714285716,60,9.29,18.71,97,3,0,0,0,99.4333333333333,2.23333333333333,0,0,0
"23",20,3,87.3371428571427,60,6.19,12.78,25,62,13,0,0,59.75,35.1833333333333,6.28333333333333,0.45,0
"24",20,5,87.2342857142857,60,4.79,10.49,1,10,45,35,9,23.0166666666667,24.8166666666667,32.4666666666667,16.95,4.41666666666667
"25",30,1,85.2457142857143,60,14.12,17.3,44,54,2,0,0,68.0666666666667,31.1666666666667,2.28333333333333,0.15,0
"26",30,3,88.2900000000001,60,11.47,14.16,3,12,65,20,0,22.8,28.8333333333333,37.9666666666667,11.8666666666667,0.2
"27",30,5,87.0571428571429,60,9.82,11.69,0,0,5,40,55,9.26666666666667,13.0833333333333,20.15,27.9166666666667,31.25
"28",20,1,86.0957142857145,60,9.41,11.49,45,51,4,0,0,71.5833333333333,29.2833333333333,0.8,0,0
"29",20,3,86.7785714285714,60,6.86,8.79,0,24,46,28,2,28.1666666666667,30.8166666666667,29.25,12.45,0.983333333333333
"30",20,5,87.1657142857144,60,5.78,7.67,0,1,6,32,61,14.7166666666667,14.05,21.1666666666667,24.8333333333333,26.9
"31",30,1,88.454285714286,60,14.69,32.6,99,1,0,0,0,96.2833333333333,1.15,1.61666666666667,1.95,0.666666666666667
"32",30,3,86.7442857142856,60,10.03,24.32,86,14,0,0,0,90.8666666666667,9.01666666666667,1.05,0.666666666666667,0.0666666666666667
"33",30,5,88.8842857142855,60,6.41,18.29,4,56,32,8,0,35.2833333333333,42.9666666666667,19.8166666666667,3.46666666666667,0.133333333333333
"34",20,1,87.3185714285713,60,8.65,26.34,100,0,0,0,0,101.483333333333,0.0333333333333333,0,0.15,0
"35",20,3,86.6071428571432,60,5.91,17.44,84,16,0,0,0,90.0833333333333,11.15,0.416666666666667,0.0166666666666667,0
"36",20,5,86.0985714285717,60,4.08,12.61,12,47,37,4,0,45.4833333333333,35.25,18.8,2.06666666666667,0.0666666666666667
"37",30,1,44.9314285714287,30,4.91,9.3,97,2,1,0,0,98.7,2.7,1.26666666666667,0.533333333333333,0.133333333333333
"38",30,3,44.4099999999999,30,3.53,6.21,39,51,10,0,0,70.0666666666667,28.5333333333333,4.23333333333333,0.5,0
"39",30,5,44.4257142857145,30,2.31,4.3,5,29,38,20,8,37.9,30.2,23.6333333333333,8.36666666666667,3.23333333333333
"40",20,1,44.2628571428572,30,3.04,7.05,100,0,0,0,0,101.866666666667,1.46666666666667,0,0,0
"41",20,3,43.8014285714287,30,2.04,4.2,57,38,5,0,0,84.3666666666667,17.4,1.4,0.166666666666667,0
"42",20,5,44.2328571428573,30,1.19,2.81,9,49,31,10,1,56.3666666666667,30.2666666666667,12.9333333333333,3.1,0.666666666666667
"43",30,1,45.8828571428573,30,5.02,6.39,61,35,4,0,0,82.7333333333333,17.9,2.36666666666667,0.3,0.0333333333333333
"44",30,3,44.5357142857145,30,3.21,4.45,10,42,41,7,0,49.5,33.4,17.4,2.96666666666667,0.0666666666666667
"45",30,5,43.6800000000001,30,2.73,3.47,1,16,31,34,18,26.9666666666667,27.0666666666667,26.2,15.1,8
"46",20,1,44.9214285714287,30,3.01,4.31,82,16,2,0,0,94.0666666666667,8.8,0.466666666666667,0,0
"47",20,3,44.7614285714286,30,2.09,2.7,15,59,18,8,0,62.3333333333333,31.3,7.8,1.66666666666667,0.233333333333333
"48",20,5,44.4485714285715,30,1.35,1.77,2,22,40,24,12,39.2,29.8,20.8333333333333,9.23333333333333,4.26666666666667
"49",30,1,45.417142857143,30,5.35,13.4,96,0,3,1,0,93.9333333333333,1.13333333333333,3.5,3.36666666666667,1.4
"50",30,3,44.6414285714287,30,3.74,9.24,94,6,0,0,0,95.5666666666667,5.03333333333333,1.26666666666667,1.23333333333333,0.233333333333333
"51",30,5,43.8728571428572,30,2.1,6.06,32,53,14,1,0,65.8666666666667,30.6333333333333,6.16666666666667,0.6,0.0666666666666667
