"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat","dose1_crmmc_selec","dose2_crmmc_selec","dose3_crmmc_selec","dose4_crmmc_selec","dose5_crmmc_selec"
"1",30,1,1.16857142857143,100,NA,NA,100,0,0,0,0,91.7,3.51,2.09,2.41,1.29,100,0,0,0,0
"2",30,3,1.26757142857143,100,NA,NA,92,8,0,0,0,74.51,15.46,4.26,3.37,3.4,93,7,0,0,0
"3",30,5,1.34614285714286,100,NA,NA,2,31,61,6,0,9.95,33.86,39.18,11.93,6.08,2,33,61,4,0
"4",20,1,1.452,100,NA,NA,100,0,0,0,0,84.23,7.57,3.91,3.13,2.16,100,0,0,0,0
"5",20,3,1.38285714285714,100,NA,NA,8,55,37,0,0,19.42,42.13,28.73,6.03,4.69,6,56,38,0,0
"6",20,5,1.31257142857143,100,NA,NA,0,0,20,69,11,4.61,8.99,30.88,39.76,16.76,0,0,20,68,12
"7",30,1,1.638,100,NA,NA,100,0,0,0,0,85.04,7.64,3.24,3.03,2.05,100,0,0,0,0
"8",30,3,1.50114285714286,100,NA,NA,22,66,12,0,0,27.18,46.7,17.51,5.38,4.23,23,65,12,0,0
"9",30,5,1.44314285714286,100,NA,NA,0,1,41,50,8,4.51,10.7,36.09,36.32,13.38,0,1,38,53,8
"10",20,1,1.50842857142857,100,NA,NA,35,59,6,0,0,40.39,39.36,12.49,5.02,3.74,35,58,7,0,0
"11",20,3,1.40228571428571,100,NA,NA,0,7,54,38,1,6.38,16.79,42.57,26.35,8.91,0,7,59,33,1
"12",20,5,1.498,100,NA,NA,0,0,0,26,74,2.04,4.32,10.82,29.55,54.27,0,0,0,26,74
"13",30,1,1.47185714285714,100,NA,NA,100,0,0,0,0,94.02,2.49,1.54,2.02,0.93,100,0,0,0,0
"14",30,3,1.28285714285714,100,NA,NA,100,0,0,0,0,89.33,4.9,2.58,2.34,1.85,100,0,0,0,0
"15",30,5,1.436,100,NA,NA,39,58,3,0,0,41.49,39.12,11.64,4.83,3.92,35,62,3,0,0
"16",20,1,1.55285714285714,100,NA,NA,100,0,0,0,0,92.51,3.22,1.87,2.27,1.13,100,0,0,0,0
"17",20,3,1.52342857142857,100,NA,NA,77,22,1,0,0,65.5,23.51,4.98,4.03,2.98,76,23,1,0,0
"18",20,5,1.511,100,NA,NA,0,17,73,9,1,9.89,25.07,44.66,14.75,6.63,0,17,71,11,1
"19",30,1,0.714714285714285,60,NA,NA,100,0,0,0,0,85.65,6.61666666666667,3.81666666666667,3.7,1.88333333333333,100,0,0,0,0
"20",30,3,0.783857142857143,60,NA,NA,90,9,1,0,0,70.5,15.5833333333333,5.86666666666667,5.05,4.66666666666667,91,8,1,0,0
"21",30,5,0.892714285714286,60,NA,NA,4,39,45,11,1,17.6,31.1333333333333,30.5,13.45,8.98333333333333,5,37,46,11,1
"22",20,1,0.757857142857143,60,NA,NA,95,5,0,0,0,74.2166666666667,12.7666666666667,5.68333333333333,5.16666666666667,3.83333333333333,95,5,0,0,0
"23",20,3,1.06685714285714,60,NA,NA,15,52,33,0,0,25.3833333333333,35.5333333333333,23.8666666666667,9.73333333333333,7.15,15,54,29,2,0
"24",20,5,0.885,60,NA,NA,0,6,28,54,12,6.7,15.3333333333333,26.5666666666667,32.4,20.6666666666667,0,6,25,57,12
"25",30,1,0.768,60,NA,NA,99,1,0,0,0,79.2666666666667,9.31666666666667,5.31666666666667,4.48333333333333,3.28333333333333,99,1,0,0,0
"26",30,3,1.06785714285714,60,NA,NA,33,51,16,0,0,36.8833333333333,32.45,17.1666666666667,8.11666666666667,7.05,39,45,16,0,0
"27",30,5,0.936,60,NA,NA,1,8,50,35,6,8.33333333333333,17.5166666666667,32.3666666666667,27.7333333333333,15.7166666666667,1,7,49,36,7
"28",20,1,0.792142857142857,60,NA,NA,43,47,10,0,0,39.7833333333333,33.5,15.3,6.8,6.28333333333333,39,50,11,0,0
"29",20,3,0.822571428571429,60,NA,NA,0,12,54,31,3,9.93333333333333,20.1166666666667,36.4833333333333,24.3,10.8333333333333,0,12,50,35,3
"30",20,5,0.867857142857143,60,NA,NA,0,1,8,41,50,4.03333333333333,8.83333333333333,16.6833333333333,29.6666666666667,42.45,0,1,8,39,52
"31",30,1,0.857285714285714,60,NA,NA,100,0,0,0,0,91.25,3.91666666666667,2.25,2.95,1.3,100,0,0,0,0
"32",30,3,0.853571428571429,60,NA,NA,100,0,0,0,0,84.3333333333333,6,3.73333333333333,4.13333333333333,3.46666666666667,100,0,0,0,0
"33",30,5,0.804571428571428,60,NA,NA,49,42,9,0,0,45.8333333333333,30.5333333333333,12.0833333333333,7.3,5.91666666666667,53,39,8,0,0
"34",20,1,0.782571428571428,60,NA,NA,100,0,0,0,0,84.5666666666667,6.7,3.38333333333333,4.08333333333333,2.93333333333333,100,0,0,0,0
"35",20,3,0.949714285714286,60,NA,NA,73,24,3,0,0,57.2666666666667,24.4,9.63333333333333,5.6,4.76666666666667,73,25,2,0,0
"36",20,5,0.625,60,NA,NA,3,29,49,17,2,11.35,25.5833333333333,34.7166666666667,19.95,10.0666666666667,3,27,53,15,2
"37",30,1,0.408285714285714,30,NA,NA,100,0,0,0,0,70.3333333333333,12.1,7.43333333333333,8.06666666666667,5.4,100,0,0,0,0
"38",30,3,0.409142857142857,30,NA,NA,76,17,5,2,0,48.5,20.2666666666667,14.1,12.4333333333333,8.03333333333333,78,18,2,2,0
"39",30,5,0.397714285714286,30,NA,NA,27,24,35,9,5,20.6666666666667,21.8,20.3333333333333,19.8333333333333,20.7,26,29,29,10,6
"40",20,1,0.558714285714286,30,NA,NA,81,17,2,0,0,53.4333333333333,20.9,11.5,10.2,7.3,79,20,1,0,0
"41",20,3,0.474857142857143,30,NA,NA,31,25,36,8,0,23.9,23.8666666666667,23.6666666666667,16.0666666666667,15.8333333333333,29,32,33,5,1
"42",20,5,0.412,30,NA,NA,7,16,26,29,22,11.1666666666667,15.1,22.4,22.0333333333333,32.6333333333333,6,16,31,26,21
"43",30,1,0.425857142857143,30,NA,NA,94,6,0,0,0,60.6333333333333,15.8,10.3666666666667,9.3,7.23333333333333,91,9,0,0,0
"44",30,3,0.441571428571429,30,NA,NA,45,42,9,4,0,33.1333333333333,24.7333333333333,17.5666666666667,15.0666666666667,12.8333333333333,48,33,15,4,0
"45",30,5,0.533428571428571,30,NA,NA,12,16,37,24,11,16.3333333333333,18.6333333333333,22.6333333333333,20.1,25.6333333333333,10,19,36,25,10
"46",20,1,0.390142857142857,30,NA,NA,52,28,14,5,1,33.2333333333333,25.5333333333333,18.9,14.7333333333333,10.9333333333333,51,27,16,4,2
"47",20,3,0.255,30,NA,NA,11,22,36,19,12,13.5666666666667,20.4666666666667,20.7,20.3333333333333,28.2666666666667,12,25,35,15,13
"48",20,5,0.440571428571429,30,NA,NA,1,11,15,37,36,4.93333333333333,12.6666666666667,18.8,24.7333333333333,42.2,3,10,15,34,38
"49",30,1,0.321142857142857,30,NA,NA,100,0,0,0,0,81.7333333333333,7.2,4.83333333333333,6.53333333333333,3.03333333333333,100,0,0,0,0
"50",30,3,0.368142857142857,30,NA,NA,96,4,0,0,0,64.1666666666667,15.6,7.63333333333333,9.8,6.13333333333333,95,4,1,0,0
"51",30,5,0.527285714285714,30,NA,NA,52,30,11,7,0,39.5,20.9666666666667,16.8,15.3333333333333,10.7333333333333,55,24,14,6,1
"52",20,1,0.443428571428572,30,NA,NA,99,1,0,0,0,71.2,12.6666666666667,6.83333333333333,7.36666666666667,5.26666666666667,99,1,0,0,0
"53",20,3,0.449571428571429,30,NA,NA,70,20,9,1,0,47.2333333333333,22.9666666666667,14,10.6,8.53333333333333,75,18,5,2,0
"54",20,5,0.463428571428571,30,NA,NA,17,31,28,18,6,18.6333333333333,21.8333333333333,22.6,20.6,19.6666666666667,18,32,27,12,11
