"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat"
"1",30,1,144.171428571426,100,31.23,49.53,27,63,10,0,0,25.57,47.45,19.53,5.67,2.78
"2",30,3,143.272857142854,100,27.91,46.8,0,11,60,29,0,1.83,14.14,44.53,31.16,9.34
"3",30,5,147.832857142854,100,24.28,41.78,0,0,0,22,78,0.53,0.86,3.66,22.74,73.21
"4",20,1,145.079999999996,100,19.73,37.43,58,42,0,0,0,56.17,37.95,5.27,1.2,0.41
"5",20,3,145.674285714282,100,17.79,35.06,0,15,70,14,1,4.8,20.4,52.05,16.78,6.97
"6",20,5,146.261428571424,100,15.3,31.77,0,0,2,26,72,1.94,2.19,7.07,26.35,63.45
"7",30,1,146.702857142854,100,33.85,37.77,8,68,24,0,0,9.16,52.42,30.85,5.07,3.5
"8",30,3,146.307142857139,100,30.51,35.54,0,0,45,52,3,1.36,4.06,34.32,43.87,17.39
"9",30,5,148.284285714282,100,24.63,30.03,0,0,0,5,95,0.44,0.7,1.86,8.49,89.51
"10",20,1,143.784285714283,100,22.99,27.46,18,65,17,0,0,19.28,50.97,23.77,4.9,2.08
"11",20,3,144.262857142854,100,19.9,24.75,0,2,43,53,2,3.2,7.98,35.68,36.92,17.22
"12",20,5,145.929999999996,100,15.42,20.22,0,0,0,8,92,1.53,1.59,2.97,11.01,83.9
"13",30,1,146.297142857139,100,30.32,61.31,45,46,8,1,0,40.26,37.62,15.67,5.57,1.88
"14",30,3,146.19571428571,100,26.97,58.06,2,22,52,24,0,5.94,21.74,43.28,21.72,8.32
"15",30,5,144.367142857139,100,22.76,54.3,0,0,4,40,56,0.71,2.36,9.67,34.92,53.34
"16",20,1,144.901428571425,100,17.85,50.43,95,5,0,0,0,85.71,12.33,1.64,0.93,0.39
"17",20,3,146.108571428568,100,14.78,41.91,5,53,38,4,0,12.14,49.02,29.31,6.79,3.74
"18",20,5,144.681428571426,100,12.67,40.8,0,0,25,43,32,2.43,6.58,25.48,34.14,32.37
"19",30,1,88.3942857142851,60,17.72,29.14,13,58,26,3,0,17.4,38.9,28.7166666666667,10.65,6
"20",30,3,85.9842857142855,60,15.98,25.71,0,5,68,23,4,3.31666666666667,10.4166666666667,41.1333333333333,29.45,17.35
"21",30,5,88.8285714285708,60,13.05,22.33,0,0,1,24,75,0.85,1.45,5.63333333333333,20.3166666666667,73.4166666666667
"22",20,1,88.6285714285708,60,11.12,21.05,57,35,8,0,0,54.6833333333333,32.3833333333333,10.1,3.25,1.25
"23",20,3,87.8457142857136,60,9.26,18.27,1,18,57,21,3,10.0333333333333,25.2833333333333,36.8666666666667,18.75,10.7333333333333
"24",20,5,86.3042857142852,60,8.36,16.38,0,0,6,32,62,2.86666666666667,4.36666666666667,11.15,26.9166666666667,56.3666666666667
"25",30,1,87.6342857142854,60,19.15,21.9,9,50,40,1,0,10.8333333333333,34.5,38.6166666666667,11.2,6.51666666666667
"26",30,3,86.2899999999994,60,16.86,19.53,0,1,30,57,12,1.9,5.91666666666667,23.6666666666667,42.1,28.0833333333333
"27",30,5,88.1385714285705,60,12.81,16.21,0,0,0,4,96,0.9,0.75,2.13333333333333,7.91666666666667,89.9666666666667
"28",20,1,89.3099999999991,60,12.09,15.08,12,53,33,1,1,20.1333333333333,41.6,30.15,6.83333333333333,2.95
"29",20,3,88.3542857142853,60,11.43,14.14,0,1,37,44,18,3.51666666666667,5.61666666666667,26.6,36.2333333333333,29.7
"30",20,5,88.5499999999993,60,8.26,10.53,0,0,0,11,89,2.45,1.86666666666667,4.23333333333333,13.3166666666667,79.8
"31",30,1,86.594285714285,60,16.02,35.23,41,39,17,3,0,41.6,30.25,18.8166666666667,8.4,2.6
"32",30,3,87.8028571428564,60,15.38,32.38,1,21,46,30,2,6.55,20.5,33.5833333333333,25.9833333333333,15.05
"33",30,5,87.1428571428566,60,11.72,29.53,0,0,9,37,54,1.66666666666667,3.26666666666667,15.3833333333333,28.9666666666667,52.3833333333333
"34",20,1,88.7614285714279,60,9.54,28.04,79,18,3,0,0,75.1666666666667,19.9,3.83333333333333,1.83333333333333,0.933333333333333
"35",20,3,86.9985714285706,60,8.31,23.29,12,47,32,9,0,19.95,39.6,26.35,10.1166666666667,5.65
"36",20,5,88.7914285714278,60,6.7,21.73,0,1,21,44,34,4.08333333333333,8.63333333333333,19.3666666666667,33.5333333333333,36.05
"37",30,1,45.7600000000003,30,7.18,13.03,12,47,25,12,4,16.6333333333333,30.1333333333333,28.8,17.6333333333333,10.1333333333333
"38",30,3,44.5971428571433,30,5.86,10.79,1,6,37,27,29,5,11.9666666666667,25.3,27.2,33.8666666666667
"39",30,5,45.0628571428574,30,4.15,7.93,0,0,2,14,84,1.7,2.3,8.2,19.1,72.0333333333333
"40",20,1,43.9857142857147,30,4.1,8.05,50,38,9,2,1,52.1666666666667,32.6666666666667,11.0333333333333,4.8,2.66666666666667
"41",20,3,44.4042857142861,30,3.42,6.67,0,24,40,23,13,11.7,23.4,30.6666666666667,20.4666666666667,17.1
"42",20,5,45.1857142857146,30,2.61,5.75,0,2,8,26,64,6.13333333333333,7.7,12.9333333333333,23.5333333333333,53.0333333333333
"43",30,1,44.5871428571432,30,7.7,8.84,8,34,43,12,3,13.6333333333333,28.8333333333333,31.9,17.7333333333333,11.2333333333333
"44",30,3,44.7771428571432,30,6.63,7.7,1,6,33,35,25,4.46666666666667,9.1,24.9666666666667,28.2333333333333,36.5666666666667
"45",30,5,44.234285714286,30,4.43,5.96,0,0,0,7,93,1.43333333333333,2.53333333333333,5.16666666666667,12.1666666666667,82.0333333333333
"46",20,1,43.7928571428573,30,4.58,5.87,18,39,35,6,2,29.7666666666667,32.4333333333333,22.8333333333333,11.6,6.7
"47",20,3,44.5257142857147,30,3.73,5.04,0,8,27,33,32,8.1,13.3333333333333,21.7666666666667,26.2,33.9333333333333
"48",20,5,45.8942857142859,30,2.45,3.35,0,0,1,10,89,4.13333333333333,4.03333333333333,8.56666666666667,16.3666666666667,70.2333333333333
"49",30,1,45.7985714285716,30,6.83,15.99,31,28,21,13,7,29.6333333333333,26.6666666666667,21.1333333333333,17,8.9
"50",30,3,42.9800000000003,30,5.69,13.02,7,23,29,21,20,10.7,22.2333333333333,23.9666666666667,23.2,23.2333333333333
"51",30,5,44.2257142857145,30,4.15,11.24,1,1,12,26,60,3.53333333333333,5.56666666666667,16.8,25.2333333333333,52.2
"52",20,1,46.2028571428575,30,3.95,10.92,74,20,1,4,1,68.6333333333333,21.8333333333333,8.2,3.86666666666667,0.8
"53",20,3,45.0328571428574,30,2.71,8.78,19,43,22,8,8,31.0333333333333,33.8666666666667,21.3,11.3,5.83333333333333
"54",20,5,46.4128571428574,30,2.47,7.47,0,6,22,40,32,7.26666666666667,12.4,20.0666666666667,26.9666666666667,36.6333333333333
