"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat","dose1_crmmc_selec","dose2_crmmc_selec","dose3_crmmc_selec","dose4_crmmc_selec","dose5_crmmc_selec"
"1",30,1,1.35142857142857,100,NA,NA,100,0,0,0,0,93.92,2.99,1.56,1.93,0.6,100,0,0,0,0
"2",30,3,1.40842857142857,100,NA,NA,0,87,13,0,0,23.07,55.39,16.96,3.53,2.05,0,88,12,0,0
"3",30,5,1.25628571428571,100,NA,NA,0,0,43,56,1,6.4,10.35,35.75,42.02,6.48,0,0,37,62,1
"4",20,1,1.54785714285714,100,NA,NA,100,0,0,0,0,89.97,5.21,2.14,2.37,1.31,100,0,0,0,0
"5",20,3,1.27528571428571,100,NA,NA,0,22,76,2,0,11.1,28.73,50.37,7.56,3.24,0,21,77,2,0
"6",20,5,1.46528571428571,100,NA,NA,0,0,0,49,51,2.68,6.51,12.32,43.56,35.93,0,0,0,44,56
"7",30,1,1.27557142857143,100,NA,NA,100,0,0,0,0,91.82,4.19,1.89,2.14,0.96,100,0,0,0,0
"8",30,3,1.33585714285714,100,NA,NA,0,29,71,0,0,13.83,33.47,45.85,4.42,3.43,0,29,71,0,0
"9",30,5,1.42428571428571,100,NA,NA,0,0,3,75,22,3.39,7.02,16.76,50.25,23.58,0,0,4,71,25
"10",20,1,1.45614285714286,100,NA,NA,76,24,0,0,0,71.27,21.91,3.54,2.64,1.64,78,22,0,0,0
"11",20,3,1.06557142857143,100,NA,NA,0,1,49,50,0,5.49,11.33,42.26,36.26,5.66,0,1,49,50,0
"12",20,5,1.59071428571429,100,NA,NA,0,0,0,7,93,1.99,3.97,8.85,21.23,64.96,0,0,0,5,95
"13",30,1,1.51271428571429,100,NA,NA,100,0,0,0,0,95.65,2.37,1.23,1.43,0.32,100,0,0,0,0
"14",30,3,1.52871428571429,100,NA,NA,34,65,1,0,0,48.3,43.81,4.66,2.73,1.5,39,61,0,0,0
"15",30,5,1.12285714285714,100,NA,NA,0,9,85,6,0,9.74,21.36,53.52,12.48,3.9,0,9,86,5,0
"16",20,1,1.39528571428571,100,NA,NA,100,0,0,0,0,93.65,3.29,1.52,1.86,0.68,100,0,0,0,0
"17",20,3,1.70371428571429,100,NA,NA,2,71,27,0,0,19.77,51.53,23.53,3.71,2.46,2,69,29,0,0
"18",20,5,1.59285714285714,100,NA,NA,0,0,27,71,2,4.81,8.89,28.43,49.09,9.78,0,0,26,71,3
"19",30,1,1.05342857142857,60,NA,NA,100,0,0,0,0,89.1,5.45,2.81666666666667,3.21666666666667,1.08333333333333,100,0,0,0,0
"20",30,3,0.874428571428571,60,NA,NA,14,62,24,0,0,32.7666666666667,39.0166666666667,20.0833333333333,5.65,4.15,16,61,23,0,0
"21",30,5,0.999857142857143,60,NA,NA,0,3,46,51,0,8.1,16.3,36.5666666666667,29.4333333333333,11.2666666666667,0,2,49,49,0
"22",20,1,1.07542857142857,60,NA,NA,100,0,0,0,0,85.5333333333333,7.28333333333333,3.43333333333333,3.46666666666667,1.95,100,0,0,0,0
"23",20,3,0.933,60,NA,NA,1,38,57,4,0,20.6166666666667,33.5666666666667,32.7,9.36666666666667,5.41666666666667,2,38,56,4,0
"24",20,5,0.791571428571429,60,NA,NA,0,0,7,56,37,4.23333333333333,9.15,18.65,37.2833333333333,32.35,0,0,8,56,36
"25",30,1,1.08257142857143,60,NA,NA,100,0,0,0,0,85.75,7.2,3.61666666666667,3.58333333333333,1.51666666666667,100,0,0,0,0
"26",30,3,1.044,60,NA,NA,1,38,59,2,0,18.1,37.3166666666667,32.7,8.83333333333333,4.71666666666667,3,40,57,0,0
"27",30,5,1.04028571428571,60,NA,NA,0,0,19,56,25,5.6,10.7,26.95,35.3333333333333,23.0833333333333,0,1,19,56,24
"28",20,1,0.804571428571428,60,NA,NA,72,26,2,0,0,66.6666666666667,22.55,5.91666666666667,4.06666666666667,2.46666666666667,73,26,1,0,0
"29",20,3,0.536,60,NA,NA,0,7,54,37,2,10.45,19.0666666666667,38.5,22.5,11.15,0,7,54,37,2
"30",20,5,0.852142857142858,60,NA,NA,0,0,0,22,78,2.76666666666667,6.25,11.05,27.1666666666667,54.4333333333333,0,0,0,19,81
"31",30,1,0.894428571428571,60,NA,NA,100,0,0,0,0,92.9833333333333,3.63333333333333,2.08333333333333,2.28333333333333,0.683333333333333,100,0,0,0,0
"32",30,3,0.813714285714286,60,NA,NA,57,42,1,0,0,60.9833333333333,27,7.23333333333333,3.95,2.5,58,41,1,0,0
