"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat"
"1",30,1,143.837142857141,100,27.31,45.56,99,1,0,0,0,81.95,18.97,0.08,0,0
"2",30,3,143.355714285712,100,21.74,38.19,0,2,96,2,0,0.29,26.12,70.35,4.23,0.01
"3",30,5,143.725714285712,100,18.13,33.33,0,0,0,18,82,0.14,11.06,11.95,26.75,51.1
"4",20,1,142.577142857141,100,16.26,34.79,100,0,0,0,0,96.21,4.79,0,0,0
"5",20,3,143.999999999998,100,12.56,26.27,0,12,86,2,0,14.07,32.05,50.15,4.67,0.06
"6",20,5,140.432857142855,100,10.24,22.87,0,0,0,21,79,6.61,12.41,12.46,25.05,44.47
"7",30,1,141.309999999997,100,31.95,36.92,69,31,0,0,0,50.28,50.44,0.28,0,0
"8",30,3,144.462857142855,100,26.48,31.05,0,0,58,42,0,0.11,16.69,46.52,35.41,2.27
"9",30,5,143.878571428569,100,20.9,25.12,0,0,0,1,99,0.02,8.9,7.67,11.54,72.87
"10",20,1,144.89714285714,100,19.94,24.98,68,32,0,0,0,73.29,27.57,0.14,0,0
"11",20,3,145.844285714283,100,15.63,20.77,0,0,45,51,4,10.24,16.2,38.95,31.8,3.81
"12",20,5,145.257142857141,100,12.35,16.32,0,0,0,1,99,4.91,9.86,8.95,12.43,64.85
"13",30,1,146.002857142855,100,25.37,58.07,100,0,0,0,0,88.91,12.09,0,0,0
"14",30,3,144.894285714285,100,16.69,42.87,0,62,38,0,0,3.57,69.18,27.96,0.29,0
"15",30,5,144.515714285712,100,15.37,38.09,0,0,17,75,8,0.22,16.57,28.19,47.59,8.43
"16",20,1,143.772857142855,100,16.44,45.63,100,0,0,0,0,100.28,0.72,0,0,0
"17",20,3,144.115714285712,100,9,29.18,0,76,24,0,0,20.72,64.13,15.86,0.23,0.06
"18",20,5,145.338571428569,100,7.82,26.03,0,0,22,71,7,9.37,16.38,29.06,39.68,6.51
"19",30,1,86.5371428571426,60,15.53,25.21,98,2,0,0,0,69.25,32.3166666666667,0.1,0,0
"20",30,3,88.0442857142856,60,10.4,18.46,0,7,84,9,0,0.533333333333333,42.8,51.1833333333333,6.85,0.3
"21",30,5,86.9214285714288,60,7.86,14.14,0,0,1,29,70,0.316666666666667,19.4,18.6666666666667,27.65,35.6333333333333
"22",20,1,88.5199999999999,60,8.54,18.42,97,3,0,0,0,94.4,7.25,0.0166666666666667,0,0
"23",20,3,87.2057142857141,60,4.78,10.87,0,35,61,4,0,26.2666666666667,43.15,28.8333333333333,3.36666666666667,0.05
"24",20,5,87.312857142857,60,4.17,8.75,0,0,3,40,57,10.7333333333333,19.2333333333333,18.85,28.65,24.2
