"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat"
"1",30,1,146.621428571425,100,30.6,48.79,93,7,0,0,0,70.64,19.85,5.78,3.08,1.65
"2",30,3,145.169999999996,100,27.6,45.54,0,3,81,16,0,1.16,7.66,60.72,20.55,10.91
"3",30,5,145.621428571425,100,22.34,40.64,0,0,0,7,93,0.47,0.6,2.21,12.58,85.14
"4",20,1,146.572857142854,100,18.99,37.97,99,1,0,0,0,81.17,15.05,2.94,1.33,0.51
"5",20,3,145.545714285711,100,18.59,36.19,0,9,81,9,1,2.87,13.63,56.45,18.95,9.1
"6",20,5,144.429999999996,100,14.97,31.01,0,0,0,20,80,1.19,1.13,3.49,19.37,75.82
"7",30,1,146.131428571425,100,32.12,36.59,83,17,0,0,0,64.34,26.47,6.07,2.43,1.69
"8",30,3,141.864285714283,100,31.36,34.71,0,0,78,21,1,0.87,2.93,51.05,29.9,16.25
"9",30,5,144.844285714283,100,24.17,28.19,0,0,0,2,98,0.56,0.49,1.17,5.52,93.26
"10",20,1,145.739999999996,100,23.52,27.26,85,15,0,0,0,61.82,31.18,4.94,1.83,1.23
"11",20,3,144.998571428568,100,21.88,26.46,0,2,68,30,0,2.17,4.08,41.11,36.36,17.28
"12",20,5,145.904285714282,100,15.47,20.47,0,0,0,3,97,1.26,0.94,1.81,5.06,91.93
"13",30,1,142.627142857139,100,29.65,59.49,93,7,0,0,0,74.97,15.38,5.61,3.59,1.45
"14",30,3,148.45714285714,100,26.67,56.21,0,8,81,11,0,1.64,15.11,55.01,18.44,10.8
"15",30,5,145.31571428571,100,22.5,52.01,0,0,0,37,63,0.51,1.19,3.89,32.16,63.25
"16",20,1,147.128571428568,100,19.16,49.34,99,1,0,0,0,88.79,8.34,2.15,1.18,0.54
"17",20,3,146.464285714282,100,16.09,43.38,0,31,64,5,0,4.93,29.11,47.06,13.22,6.68
"18",20,5,145.561428571425,100,13.47,41.07,0,0,1,47,52,1.46,1.76,6.69,39.77,51.32
"19",30,1,88.2757142857135,60,18.16,27.74,91,9,0,0,0,62.0166666666667,22.7333333333333,9.1,5.1,2.71666666666667
"20",30,3,86.1628571428567,60,15.61,25.64,0,7,70,21,2,1.6,8.03333333333333,44.6833333333333,26,21.35
"21",30,5,88.4599999999993,60,12,21.56,0,0,1,13,86,0.966666666666667,1.03333333333333,3.45,12.6666666666667,83.55
"22",20,1,89.9899999999992,60,11.66,21.69,95,5,0,0,0,70.1,24.3666666666667,4.65,2,0.55
"23",20,3,88.2871428571424,60,9.98,19.75,0,10,74,15,1,4.33333333333333,13.5,46.1833333333333,24.1833333333333,13.4666666666667
"24",20,5,88.9799999999991,60,7.32,16.07,0,0,1,22,77,2.21666666666667,2.38333333333333,4.85,18.55,73.6666666666667
"25",30,1,86.9928571428564,60,19.49,21.53,63,37,0,0,0,46.6333333333333,37.45,10.4333333333333,4.51666666666667,2.63333333333333
"26",30,3,88.9471428571423,60,17.64,20.31,0,1,55,41,3,1.61666666666667,3.73333333333333,34.0666666666667,34.4666666666667,27.7833333333333
"27",30,5,90.9442857142849,60,12.22,15.63,0,0,0,6,94,0.966666666666667,0.8,2.1,7.15,90.65
"28",20,1,88.2771428571421,60,13.79,16.21,74,26,0,0,0,52.8333333333333,34.5833333333333,8.51666666666667,3.98333333333333,1.75
"29",20,3,87.4571428571422,60,11.82,14.12,0,2,50,45,3,4.15,5.96666666666667,30.5666666666667,33.9166666666667,27.0666666666667
"30",20,5,87.8357142857136,60,8,9.51,0,0,0,5,95,2.2,1.95,3.18333333333333,7.55,86.7833333333333
"31",30,1,88.6957142857134,60,17.06,33.58,87,13,0,0,0,67.35,18.9333333333333,7.81666666666667,4.85,2.71666666666667
"32",30,3,89.0928571428565,60,15,31.23,0,15,65,19,1,2.7,16.8166666666667,41.5833333333333,23.8666666666667,16.7
"33",30,5,88.5971428571425,60,11.62,28.65,0,0,1,30,69,0.866666666666667,1,5.05,23.3166666666667,71.4333333333333
"34",20,1,88.1342857142849,60,10.29,28.28,96,4,0,0,0,80.9,14.6,3.6,2.08333333333333,0.483333333333333
"35",20,3,87.8342857142853,60,8.32,23.62,0,29,59,11,1,6.76666666666667,26.1,42.0166666666667,17.3,9.48333333333333
"36",20,5,86.1442857142852,60,6.98,19.64,0,0,6,48,46,2.98333333333333,4.35,11,31.5666666666667,51.7666666666667
"37",30,1,43.6585714285717,30,7.5,11.79,63,27,7,3,0,42.0333333333333,27.7666666666667,17.1,10.0666666666667,6.36666666666667
"38",30,3,44.334285714286,30,5.83,10.2,0,13,30,35,22,3.3,10.2333333333333,23.9,28.1,37.8
"39",30,5,43.7185714285717,30,3.75,7.33,0,0,0,18,82,1.66666666666667,2.2,5.33333333333333,14.7,79.4333333333333
"40",20,1,45.2914285714288,30,4.26,9.05,71,27,2,0,0,55.9666666666667,29.3666666666667,10.3333333333333,4.76666666666667,2.9
"41",20,3,44.3542857142862,30,3.07,6.85,0,13,36,34,17,10.2333333333333,17.2666666666667,28.8333333333333,24.3,22.7
"42",20,5,44.1528571428575,30,2.09,4.83,0,0,2,23,75,4,4.5,8.7,18.2,67.9333333333333
