"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat"
"1",30,1,148.368571428568,100,31.07,51.09,33,61,6,0,0,31.91,50.86,13.88,3.46,0.89
"2",30,3,145.665714285711,100,28.19,46.43,0,5,78,17,0,2.09,12.21,59.14,21.38,6.18
"3",30,5,146.172857142854,100,25.3,43.29,0,0,2,28,70,0.8,0.95,5.6,27.76,65.89
"4",20,1,145.384285714283,100,19.9,38.45,63,35,2,0,0,60.62,35.66,3.82,0.72,0.18
"5",20,3,147.441428571425,100,17.67,35.21,0,19,70,10,1,7.1,24.1,51.48,13.93,4.39
"6",20,5,146.614285714282,100,15.3,31.74,0,0,4,41,55,2.92,3.89,10.13,36.88,47.18
"7",30,1,144.449999999997,100,34.14,38.76,11,65,24,0,0,13.82,48.47,31.96,4.59,2.16
"8",30,3,145.518571428568,100,30.77,35.94,0,1,44,52,3,1.27,4.68,37.3,43.64,14.11
"9",30,5,142.135714285711,100,26.15,31.29,0,0,0,10,90,0.86,1.14,2.43,13.64,82.93
"10",20,1,145.27571428571,100,22.95,27.66,21,66,13,0,0,25.32,51.65,19.49,3.32,1.22
"11",20,3,145.928571428568,100,20.7,24.13,0,1,63,35,1,4.04,9.15,47.64,31.1,9.07
"12",20,5,144.715714285711,100,15.89,20.97,0,0,0,10,90,1.67,1.9,4.34,13.91,79.18
"13",30,1,145.144285714282,100,29.56,64.36,47,39,14,0,0,46.59,33.36,15.73,4.11,1.21
"14",30,3,146.308571428568,100,27.57,57.65,5,29,54,12,0,9.09,28.69,38.78,18.57,5.87
"15",30,5,146.254285714282,100,23.13,55.46,0,0,4,45,51,1.03,2.98,14.67,38.37,43.95
"16",20,1,144.948571428568,100,18.76,51.53,89,11,0,0,0,84.68,13.43,1.65,0.98,0.26
"17",20,3,145.345714285711,100,14.92,41.7,13,59,26,2,0,26.01,48.82,21.59,3.72,0.86
"18",20,5,145.091428571425,100,13.87,40.82,0,0,15,59,26,3.16,6.85,23.26,43.27,24.46
"19",30,1,87.7371428571421,60,17.25,29.46,34,56,9,1,0,36.9333333333333,42.2,15.2666666666667,5.48333333333333,1.78333333333333
"20",30,3,87.3599999999997,60,15.99,26.76,0,8,60,31,1,4.93333333333333,12.1,44.3666666666667,29.5833333333333,10.6833333333333
"21",30,5,88.0185714285709,60,13.77,23.1,0,0,2,34,64,1.16666666666667,2.41666666666667,10.4333333333333,28.6,59.05
"22",20,1,87.1071428571424,60,10.82,22.14,47,51,2,0,0,50.1,42.5333333333333,6.88333333333333,1.56666666666667,0.583333333333333
"23",20,3,88.5757142857136,60,9.73,18.99,1,34,56,8,1,12.2333333333333,33.6333333333333,39.2833333333333,12.5,4.01666666666667
"24",20,5,87.8899999999992,60,8.13,16.4,0,1,8,33,58,4.36666666666667,5.43333333333333,13.1833333333333,32.2,46.4833333333333
"25",30,1,89.6557142857139,60,19.08,21.29,21,56,22,1,0,23.35,43.1666666666667,27.0666666666667,6.2,1.88333333333333
"26",30,3,88.9328571428565,60,17.35,19.64,1,2,46,42,9,4,8.78333333333333,34.5833333333333,37.3,17
"27",30,5,86.6371428571423,60,14.14,16.43,0,0,1,17,82,1.21666666666667,2.08333333333333,6.48333333333333,19.2166666666667,72.6666666666667
"28",20,1,85.7457142857137,60,11.98,14.63,17,62,20,1,0,30.85,46.3,20.1333333333333,3.46666666666667,0.916666666666667
"29",20,3,86.6157142857137,60,11.62,13.11,0,4,45,48,3,5.66666666666667,11.1166666666667,34.4833333333333,37.05,13.35
"30",20,5,89.1885714285711,60,8.43,11.64,0,0,2,9,89,2.85,3.68333333333333,5.66666666666667,14.1333333333333,75.3333333333333
"31",30,1,89.6771428571424,60,17.31,36.82,47,41,12,0,0,41.6833333333333,37.1833333333333,15.2333333333333,5.98333333333333,1.58333333333333
"32",30,3,87.9428571428565,60,15.06,32.45,6,34,40,18,2,10.3333333333333,30.8333333333333,37.9333333333333,16,6.56666666666667
"33",30,5,86.6499999999994,60,12.47,30.87,0,0,10,34,56,2.01666666666667,4.06666666666667,17.85,31.5833333333333,46.15
"34",20,1,88.6542857142848,60,10.39,29.19,87,13,0,0,0,81.1666666666667,16.8333333333333,2.3,1.1,0.266666666666667
"35",20,3,87.5542857142852,60,7.84,23.88,4,63,28,3,2,22.0333333333333,47.5,22.9833333333333,6.36666666666667,2.78333333333333
"36",20,5,90.0028571428564,60,7.3,21.48,0,2,32,44,22,5.65,12.2,29.4666666666667,32.45,21.9
"37",30,1,44.5185714285718,30,8.33,13.05,33,46,16,4,1,33.6333333333333,33.9666666666667,20.2666666666667,11.1,4.36666666666667
"38",30,3,45.7614285714288,30,6.57,11.5,1,17,38,29,15,8.83333333333333,19.7666666666667,29.8,27.6666666666667,17.2666666666667
"39",30,5,44.0171428571431,30,5.61,9.07,0,0,11,29,60,3.43333333333333,5.73333333333333,15.5333333333333,25.0666666666667,53.5666666666667
"40",20,1,44.5971428571431,30,4.59,9.55,53,40,6,1,0,60.7666666666667,29.4,9.06666666666667,3.03333333333333,1.06666666666667
"41",20,3,45.7285714285716,30,3.8,7.63,5,30,35,17,13,17.7333333333333,28.7666666666667,30.2333333333333,16.8666666666667,9.73333333333333
"42",20,5,44.8614285714287,30,2.8,6.42,0,3,12,43,42,6.73333333333333,10.0666666666667,20,28.7,37.8333333333333
"43",30,1,44.0914285714288,30,8.2,9.99,13,38,37,8,4,20.5666666666667,30.2666666666667,30.6,14.8,7.1
"44",30,3,43.554285714286,30,7.1,8.31,1,10,27,44,18,6.6,13.4666666666667,25.4333333333333,32.5,25.3333333333333
"45",30,5,44.4157142857144,30,5.55,6.43,0,0,2,21,77,2.76666666666667,4.93333333333333,9.76666666666667,20.4666666666667,65.4
"46",20,1,44.4385714285717,30,4.76,6.1,23,45,25,6,1,39.2666666666667,36.2,21.2333333333333,5.23333333333333,1.4
"47",20,3,44.7157142857146,30,4.26,5.2,2,6,36,33,23,11.7,15.3,29.3666666666667,26.4,20.5666666666667
"48",20,5,44.7485714285718,30,3.25,4.01,0,0,7,21,72,6.1,7.96666666666667,13.7333333333333,20.2,55.3333333333333
"49",30,1,44.221428571429,30,7.49,18.11,37,40,13,7,3,34.7,29.6,21.4,13.1333333333333,4.5
"50",30,3,45.0914285714287,30,6.31,14.62,2,29,38,21,10,10.4666666666667,26.3333333333333,30.7666666666667,21.4666666666667,14.3
"51",30,5,44.6900000000004,30,5.03,12.86,0,3,14,34,49,4.06666666666667,8.53333333333333,16.7333333333333,27.7666666666667,46.2333333333333
