"","dlttarget","situation","targetdose","truedrprob_targetdose","truedltprob_targetdose","n","dr_bias","dlt_bias","dr_variance","dlt_variance"
"161",30,"null",3,50.1,30,10,-0.0479572732017522,-0.120554708100256,0.0317606630613439,0.016954660748391
"162",30,"null",3,50.1,30,20,-0.0541709218433673,-0.0995081554835588,0.0189549968913003,0.0138519748108281
"163",30,"null",3,50.1,30,30,-0.036867482520145,-0.0547466015676408,0.010643003926542,0.0101564820354284
"164",30,"null",3,50.1,30,40,-0.0257689684253336,-0.0314351236865711,0.00744696828280326,0.00731464561300048
"165",30,"null",3,50.1,30,50,-0.0195806141652946,-0.0229332862426111,0.00593765819262924,0.00509076106622363
"166",30,"null",3,50.1,30,60,-0.0148349690318821,-0.0189808679714154,0.00448359480869326,0.0041570481648962
"167",30,"null",3,50.1,30,70,-0.0127471606793024,-0.0154154992741244,0.00387044224105734,0.00340520022696983
"168",30,"null",3,50.1,30,80,-0.0105600019437229,-0.0127060336938976,0.00354890738615478,0.00285861527779331
"169",30,"null",3,50.1,30,90,-0.00972976793386669,-0.0118187169954872,0.00331186194053131,0.00258975801961948
"170",30,"null",3,50.1,30,100,-0.00861220411238392,-0.0123137960292803,0.00291606725331991,0.00228579657042494
"171",30,"null",5,50.1,29.9,10,-0.0214566035036753,-0.0918366373303033,0.0295371968025588,0.0199521493108402
"172",30,"null",5,50.1,29.9,20,-0.0424154175758798,-0.0918903996318809,0.0187962420229175,0.0133545717595102
"173",30,"null",5,50.1,29.9,30,-0.0293656946953885,-0.0657825362605245,0.0115980468332247,0.00915021700635201
"174",30,"null",5,50.1,29.9,40,-0.0167700899000249,-0.0383438750444868,0.0073107532267356,0.00712945851712047
"175",30,"null",5,50.1,29.9,50,-0.0158767341765391,-0.0244994274370941,0.00553499920627258,0.00581487802018645
"176",30,"null",5,50.1,29.9,60,-0.0122188292679043,-0.0174025900579376,0.00488362716346518,0.00474721355542307
"177",30,"null",5,50.1,29.9,70,-0.0118326114928822,-0.0123989447200196,0.00419077626520685,0.00395902551011459
"178",30,"null",5,50.1,29.9,80,-0.0102614558093703,-0.0100572175801373,0.00372746775323096,0.00334117876060362
"179",30,"null",5,50.1,29.9,90,-0.010153542196782,-0.00714688363065687,0.00336763403687377,0.00292795910037982
"180",30,"null",5,50.1,29.9,100,-0.0093168859166638,-0.0057873247866875,0.00304225435537131,0.00255253033380117
