"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat"
"1",30,1,146.447142857139,100,30.38,49.87,38,56,6,0,0,37.63,47.12,11.7,3.19,1.36
"2",30,3,146.954285714283,100,28.69,47.21,0,10,73,16,1,2.39,12.51,54.64,24.34,7.12
"3",30,5,147.898571428568,100,24.63,43.16,0,0,0,26,74,0.82,1.55,5.56,27.03,66.04
"4",20,1,145.942857142854,100,19.2,39.3,48,52,0,0,0,51.01,44.77,4.39,0.77,0.06
"5",20,3,145.962857142853,100,17.81,34.66,0,23,69,8,0,6.16,28.03,49.64,13.62,3.55
"6",20,5,145.609999999996,100,14.79,31.96,0,0,2,37,61,2.02,3.63,11.9,34.16,49.29
"7",30,1,144.321428571426,100,34.34,38.66,10,71,19,0,0,13.29,51.46,29.87,4.95,1.43
"8",30,3,144.455714285711,100,31.38,34.82,0,1,63,35,1,1.87,5.25,48.91,32.49,12.48
"9",30,5,146.437142857139,100,25.4,31.15,0,0,0,9,91,1.07,0.98,2.34,10.72,85.89
"10",20,1,144.922857142853,100,22.51,27.79,21,66,13,0,0,26.07,49.74,21.71,2.47,1.01
"11",20,3,146.772857142853,100,20.33,26.41,0,2,53,39,6,3.3,7.76,37.3,38.39,14.25
"12",20,5,147.339999999997,100,16.69,20.7,0,0,0,15,85,1.37,2.17,4.76,17.79,74.91
"13",30,1,144.545714285711,100,29.72,63.75,56,32,12,0,0,48.57,32.79,14.98,3.59,1.07
"14",30,3,147.574285714282,100,26.32,57.73,0,30,55,13,2,4.28,29.23,46,16.32,5.17
"15",30,5,144.862857142854,100,22.78,55.99,0,0,8,34,58,1.23,2.91,14.49,32.21,50.16
"16",20,1,147.781428571425,100,18.63,52,84,16,0,0,0,78.87,19.13,2.01,0.8,0.19
"17",20,3,146.479999999996,100,14.56,43.22,6,57,33,3,1,18.07,51.52,24.61,4.98,1.82
"18",20,5,145.965714285711,100,13.59,39.74,0,0,28,47,25,3.96,7.3,30.98,36.86,21.9
"19",30,1,88.1471428571422,60,17.93,29.6,23,61,16,0,0,26.8,48.7166666666667,17.8666666666667,7.05,1.23333333333333
"20",30,3,85.2799999999994,60,15.32,27.1,0,9,62,26,3,4.35,14.7,44.3666666666667,26.7833333333333,11.4666666666667
"21",30,5,87.0057142857138,60,13.14,24.18,0,0,3,35,62,1.7,3.63333333333333,10.2166666666667,29.6166666666667,56.5
"22",20,1,87.3942857142852,60,10.73,22.73,60,38,2,0,0,58.8833333333333,33.6166666666667,7.48333333333333,1.38333333333333,0.3
"23",20,3,87.4385714285705,60,10.07,19.25,1,18,69,9,3,9.68333333333333,23.8333333333333,46.35,16.3833333333333,5.41666666666667
"24",20,5,87.2299999999995,60,7.93,17.32,0,0,10,41,49,3.31666666666667,6.15,17.2833333333333,31.7833333333333,43.1333333333333
"25",30,1,86.6971428571422,60,19.35,22.11,11,64,25,0,0,16.7,44.4333333333333,30.4666666666667,8.31666666666667,1.75
"26",30,3,89.8857142857134,60,17.42,19.98,0,3,43,50,4,2.15,9.23333333333333,36.0666666666667,38.4833333333333,15.7333333333333
"27",30,5,86.5357142857135,60,13.6,16.41,0,0,1,10,89,1.61666666666667,2.01666666666667,5.56666666666667,14.1833333333333,78.2833333333333
"28",20,1,88.381428571428,60,12.48,15.3,26,57,17,0,0,32.35,43.8333333333333,21.8166666666667,3.1,0.566666666666667
"29",20,3,87.0757142857132,60,11.38,13.36,0,8,47,41,4,7.21666666666667,13.6833333333333,34.6333333333333,32.85,13.2833333333333
"30",20,5,87.7728571428564,60,9.06,11.11,0,0,1,11,88,2.18333333333333,2.56666666666667,5.8,15.0833333333333,76.0333333333333
"31",30,1,88.3742857142853,60,17.52,37,56,31,13,0,0,50.5,30,13.8333333333333,5.11666666666667,2.21666666666667
"32",30,3,84.8385714285711,60,14.78,33.65,3,32,40,21,4,9.16666666666667,27.8166666666667,33.9166666666667,19.8333333333333,10.9333333333333
"33",30,5,90.4571428571421,60,12.89,30.89,0,1,9,48,42,1.93333333333333,4.86666666666667,16.9166666666667,36.6166666666667,41.3333333333333
"34",20,1,88.9228571428568,60,10.54,29.21,86,12,1,1,0,83.65,14.6333333333333,2.11666666666667,0.866666666666667,0.4
"35",20,3,86.7799999999995,60,8.02,23.42,12,54,34,0,0,24.8166666666667,48.1166666666667,21.2666666666667,5.63333333333333,1.83333333333333
"36",20,5,87.585714285714,60,7,21.4,0,3,39,38,20,6.16666666666667,13.2666666666667,32.85,30.95,18.4333333333333
"37",30,1,42.9085714285717,30,7.61,13.45,29,44,24,2,1,32.9,32.8666666666667,25.3666666666667,9.23333333333333,2.96666666666667
"38",30,3,43.4642857142859,30,6.75,11.59,1,17,50,24,8,8.2,21.1,33.7333333333333,24.5666666666667,15.7333333333333
"39",30,5,45.1785714285717,30,5.26,9.78,0,0,8,22,70,2.63333333333333,4.26666666666667,13.6666666666667,21.0333333333333,61.7333333333333
"40",20,1,44.2614285714289,30,4.43,9.61,61,33,6,0,0,65.7666666666667,28.0666666666667,7.43333333333333,1.63333333333333,0.433333333333333
"41",20,3,45.2028571428574,30,3.93,7.32,6,24,48,17,5,21,26.6333333333333,33.3666666666667,14.9666666666667,7.36666666666667
"42",20,5,44.6271428571434,30,3.28,5.98,0,5,14,24,57,8.13333333333333,12.5666666666667,18.7,23.9666666666667,39.9666666666667
"43",30,1,44.524285714286,30,8.17,9.74,12,40,43,5,0,17.8333333333333,35.7333333333333,32.9,11.8,5.06666666666667
"44",30,3,43.914285714286,30,7.41,8.45,0,11,37,32,20,7.23333333333333,12.9333333333333,27.6,29.4333333333333,26.1333333333333
"45",30,5,44.2885714285717,30,5.28,6.2,0,0,5,13,82,2.9,5.23333333333333,9.86666666666667,15.9,69.4333333333333
