"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat"
"1",30,1,145.32857142857,100,25.74,44.3,96,4,0,0,0,95.92,4.23,0.45,0.39,0.01
"2",30,3,143.941428571427,100,19.74,35.06,6,67,27,0,0,33.58,52.03,15.19,0.2,0
"3",30,5,143.815714285713,100,16.92,32.21,0,2,21,54,23,10.17,16.35,28.56,32.92,13
"4",20,1,146.072857142855,100,17.45,34.5,100,0,0,0,0,99.78,1.19,0.03,0,0
"5",20,3,146.237142857141,100,11.86,24.67,8,70,22,0,0,41.04,50.51,9.39,0.06,0
"6",20,5,145.172857142856,100,10.3,22.54,0,1,21,57,21,13.2,17.68,29.83,31.52,8.77
"7",30,1,144.844285714284,100,27.72,32.4,37,62,1,0,0,56.82,43.2,0.97,0.01,0
"8",30,3,146.115714285712,100,24.24,27.86,0,10,66,22,2,13.24,25.26,46.99,14.28,1.23
"9",30,5,146.717142857141,100,21.12,25.97,0,0,0,18,82,5.45,5.81,9.68,22.49,57.57
"10",20,1,142.652857142855,100,18.01,23.23,43,53,4,0,0,64,34.51,2.47,0.02,0
"11",20,3,145.454285714284,100,15.12,19.04,0,5,53,41,1,16.29,24.46,41.44,16.84,1.97
"12",20,5,145.692857142856,100,13.99,17.31,0,0,1,5,94,6.73,7.73,11.06,19.27,56.21
"13",30,1,145.927142857141,100,25.66,58.25,98,2,0,0,0,98.01,1.03,0.95,0.93,0.08
"14",30,3,146.879999999998,100,19,43.91,77,23,0,0,0,83.31,16.57,0.53,0.39,0.2
"15",30,5,142.805714285713,100,13.6,36.2,0,33,60,7,0,20.7,38.24,38.07,3.91,0.08
"16",20,1,145.039999999998,100,17.37,47.95,100,0,0,0,0,100.91,0.01,0,0.02,0.06
"17",20,3,144.485714285712,100,11.31,33.19,84,16,0,0,0,88.98,11.55,0.47,0,0
"18",20,5,145.53857142857,100,7.63,25.99,0,37,56,7,0,24.52,41.66,31.81,2.78,0.23
"19",30,1,87.3342857142859,60,13.86,24.39,96,4,0,0,0,96.3833333333333,3.91666666666667,0.75,0.533333333333333,0.0833333333333333
"20",30,3,87.5457142857145,60,10.14,18.01,15,64,20,1,0,50.6166666666667,42.4166666666667,8.16666666666667,0.466666666666667,0
"21",30,5,87.6757142857142,60,7.83,15.58,0,3,36,46,15,15.55,22.4333333333333,33.4666666666667,22.5666666666667,7.65
"22",20,1,88.8685714285714,60,9.26,19.02,97,3,0,0,0,98.8333333333333,2.81666666666667,0.0166666666666667,0,0
"23",20,3,86.6171428571425,60,6.3,12.43,28,51,20,1,0,55.2833333333333,35.9,10.2666666666667,0.216666666666667,0
"24",20,5,86.0714285714286,60,4.65,10.26,1,11,48,33,7,24.3166666666667,26.4666666666667,32.6166666666667,15.3833333333333,2.88333333333333
"25",30,1,86.8557142857142,60,14.99,16.85,57,37,6,0,0,69.9833333333333,27.65,3.95,0.0833333333333333,0
"26",30,3,88.8114285714286,60,11.5,13.96,0,15,58,26,1,22.4833333333333,29.15,36.75,12.15,1.13333333333333
"27",30,5,86.3228571428574,60,9.44,12.05,0,1,1,25,73,9.43333333333333,11.3,16.4666666666667,26.8333333333333,37.6333333333333
"28",20,1,88.2242857142854,60,9.52,12.19,54,40,6,0,0,72.5833333333333,27.0166666666667,2.06666666666667,0,0
"29",20,3,87.017142857143,60,6.62,9.26,1,12,62,24,1,25.7333333333333,34.3166666666667,31.7,8.85,1.06666666666667
"30",20,5,86.2928571428571,60,5.44,7.51,0,0,4,22,74,13.9,13.3,18.5666666666667,23.0833333333333,32.8166666666667
"31",30,1,86.2085714285716,60,13.68,32.67,96,3,0,0,1,94.3666666666667,2.66666666666667,1.76666666666667,2.25,0.616666666666667
"32",30,3,87.437142857143,60,10.13,23.64,87,13,0,0,0,91.9666666666667,8.1,0.8,0.516666666666667,0.283333333333333
"33",30,5,87.3957142857145,60,6.85,17.91,6,42,49,3,0,33.8666666666667,38.95,25.5,3.13333333333333,0.216666666666667
"34",20,1,84.9400000000003,60,8.93,25.97,100,0,0,0,0,101.516666666667,0.0833333333333333,0,0.0666666666666667,0
"35",20,3,84.7528571428576,60,6.04,17.13,77,23,0,0,0,90.9333333333333,10.6333333333333,0.1,0,0
"36",20,5,85.9514285714286,60,3.78,12.78,10,51,35,4,0,43.5666666666667,36.95,18.9666666666667,2.11666666666667,0.0666666666666667
"37",30,1,45.5214285714288,30,5.08,9.29,94,6,0,0,0,98.2333333333333,3.16666666666667,1.06666666666667,0.766666666666667,0.1
"38",30,3,43.8728571428572,30,3.67,6.34,51,46,3,0,0,74.8,25.8333333333333,2.13333333333333,0.566666666666667,0
"39",30,5,45.2885714285717,30,2.27,4.5,6,28,48,13,5,41.7,30.6666666666667,23.4666666666667,6.2,1.3
"40",20,1,45.717142857143,30,3.25,7.03,100,0,0,0,0,102.4,0.9,0,0.0333333333333333,0
"41",20,3,43.7985714285715,30,2.21,4.12,62,32,6,0,0,85.7666666666667,15.9,1.63333333333333,0.0333333333333333,0
"42",20,5,44.28,30,1.39,2.93,14,49,26,8,3,59.7333333333333,29.5333333333333,10.7,2.63333333333333,0.733333333333333
"43",30,1,44.7085714285715,30,4.97,6.06,64,36,0,0,0,83.5333333333333,17.9666666666667,1.66666666666667,0.133333333333333,0.0333333333333333
"44",30,3,42.5771428571431,30,3.16,4.23,10,45,36,7,2,48.7,35.1,16.2,2.96666666666667,0.366666666666667
"45",30,5,44.0114285714287,30,2.33,3.24,0,15,40,26,19,28.8666666666667,28.5333333333333,24.7,13.9333333333333,7.3
"46",20,1,43.7114285714287,30,3.26,4.15,77,22,1,0,0,95.0666666666667,7.76666666666667,0.5,0,0
"47",20,3,44.0657142857145,30,2.19,2.74,21,58,18,3,0,63.3,31.1666666666667,7.83333333333333,1.03333333333333,0
"48",20,5,44.4157142857145,30,1.19,1.99,4,14,39,26,17,35.9666666666667,28.4,23.2666666666667,11.3666666666667,4.33333333333333
"49",30,1,44.1885714285716,30,5.49,13.43,95,1,2,2,0,93.6,0.966666666666667,3.26666666666667,4.06666666666667,1.43333333333333
"50",30,3,44.2014285714287,30,3.66,8.8,86,14,0,0,0,93.3333333333333,7.03333333333333,1.16666666666667,1.56666666666667,0.233333333333333
"51",30,5,44.1014285714287,30,2.2,5.89,22,52,26,0,0,57.8,33.6,10.5666666666667,1.36666666666667,0
"52",20,1,45.3185714285715,30,3.44,10.01,100,0,0,0,0,103.066666666667,0.2,0,0.0666666666666667,0
"53",20,3,44.8057142857144,30,2,6.42,89,11,0,0,0,98.7666666666667,4.16666666666667,0.366666666666667,0.0333333333333333,0
"54",20,5,44.7257142857146,30,1.23,4.12,42,48,7,3,0,78.1333333333333,21.0666666666667,3.6,0.533333333333333,0
