"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat"
"1",30,1,147.699999999999,100,26.61,46.31,99,1,0,0,0,81.48,19.4,0.12,0,0
"2",30,3,143.024285714284,100,21.05,38.23,0,4,94,2,0,0.44,27.18,68.67,4.58,0.13
"3",30,5,147.328571428569,100,18.68,34.09,0,0,0,14,86,0.07,11.45,11.24,25.54,52.7
"4",20,1,143.385714285713,100,16.94,34.72,98,2,0,0,0,97.25,3.74,0.01,0,0
"5",20,3,145.439999999998,100,11.65,26.18,0,12,86,2,0,13.6,34.4,48.55,4.41,0.04
"6",20,5,143.169999999999,100,10.18,23.15,0,0,0,24,76,6.73,12.18,12.78,27.56,41.75
"7",30,1,144.917142857141,100,32.25,36.79,66,34,0,0,0,49.45,51.23,0.31,0.01,0
"8",30,3,145.412857142855,100,26.05,29.84,0,0,62,38,0,0.29,17.79,50.8,30.54,1.58
"9",30,5,144.089999999998,100,20.17,25.54,0,0,0,1,99,0.08,9.68,8.16,10.11,72.97
"10",20,1,144.934285714284,100,20.44,26.13,63,37,0,0,0,62.93,37.47,0.59,0.01,0
"11",20,3,144.262857142855,100,16.34,20.65,0,0,36,60,4,8.58,16.08,38.81,33.98,3.55
"12",20,5,142.954285714284,100,13.25,16.03,0,0,0,1,99,5.21,8.74,8.11,11.28,67.66
"13",30,1,143.149999999998,100,25.55,57.89,100,0,0,0,0,89.17,11.83,0,0,0
"14",30,3,144.604285714283,100,16.55,42.19,0,69,31,0,0,3.37,75.71,21.65,0.27,0
"15",30,5,142.119999999998,100,14.97,38.11,0,0,18,75,7,0.1,15.09,29.77,46.68,9.36
"16",20,1,145.535714285712,100,15.76,47.06,100,0,0,0,0,100.52,0.48,0,0,0
"17",20,3,147.744285714284,100,9.16,29.53,1,79,20,0,0,22.72,62.58,15.44,0.26,0
"18",20,5,145.439999999998,100,8.12,26.89,0,0,23,69,8,8.27,14.98,29.24,41.14,7.37
"19",30,1,84.9628571428573,60,15.23,25.49,96,4,0,0,0,67.9833333333333,33.6833333333333,0,0,0
"20",30,3,85.5914285714288,60,9.69,18.8,0,9,86,5,0,0.833333333333333,45.8833333333333,49.8666666666667,4.91666666666667,0.166666666666667
