"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat"
"1",30,1,145.309999999997,100,30.57,51.01,18,69,11,2,0,19.26,53.64,17.94,6.46,3.7
"2",30,3,144.089999999997,100,28.31,45.17,0,8,64,28,0,3.13,10.6,47.66,28.13,11.48
"3",30,5,145.535714285711,100,24.07,41.83,0,0,3,19,78,0.9,2.17,4.82,21.15,71.96
"4",20,1,145.985714285711,100,19.06,37.46,53,46,1,0,0,53.44,39.81,5.94,1.34,0.47
"5",20,3,147.121428571425,100,17.88,35.45,1,11,64,24,0,5.07,17.63,49.06,21.94,7.3
"6",20,5,147.349999999996,100,15.38,32.05,0,0,0,24,76,1.63,1.89,4.63,23.07,69.78
"7",30,1,143.871428571425,100,33.31,38.1,8,67,25,0,0,10.4,47.58,33.53,6.25,3.24
"8",30,3,145.324285714283,100,31.58,35.8,0,1,41,58,0,0.91,3.53,25.89,49.76,20.91
"9",30,5,144.15714285714,100,24.48,29.49,0,0,0,9,91,0.46,0.99,2.41,10.98,86.16
"10",20,1,146.928571428568,100,21.31,26.39,15,60,25,0,0,20.73,53.72,22.6,2.69,1.26
"11",20,3,145.934285714282,100,21.06,26.49,0,0,41,55,4,1.77,3.49,31.07,45.67,19
"12",20,5,143.958571428567,100,15.73,20.51,0,0,0,8,92,1.14,1.2,2.51,11,85.15
"13",30,1,147.977142857139,100,29.36,62.3,47,42,11,0,0,42.25,36.7,14.98,5.59,1.48
"14",30,3,146.141428571426,100,27.46,58.03,0,26,49,24,1,3.37,23.54,39.12,25.6,9.37
"15",30,5,145.719999999997,100,22.9,53.25,0,0,4,44,52,1.02,2.61,10.75,34.25,52.37
"16",20,1,146.508571428568,100,18.23,49.82,90,10,0,0,0,84.46,13.32,1.89,1.08,0.25
"17",20,3,144.998571428568,100,14.26,42.17,5,66,23,6,0,16.07,53.13,22.81,7.08,1.91
"18",20,5,146.068571428567,100,12.57,40.65,0,1,22,52,25,3.11,6.85,24.4,36.75,29.89
"19",30,1,87.6314285714281,60,17.53,28.75,15,58,24,3,0,16.1333333333333,40.4333333333333,29.5666666666667,9.96666666666667,5.56666666666667
"20",30,3,88.7028571428564,60,16.27,25.39,1,11,61,22,5,5.05,14.45,41.1666666666667,25.1166666666667,15.8833333333333
"21",30,5,88.8542857142853,60,12.65,22.16,0,0,2,24,74,1.41666666666667,2.28333333333333,6.15,21.35,70.4666666666667
"22",20,1,88.7099999999998,60,10.55,21.23,49,42,9,0,0,47.7333333333333,37.8666666666667,11.05,3.61666666666667,1.4
"23",20,3,86.9285714285707,60,9.43,18.93,0,18,53,25,4,7.68333333333333,21.8333333333333,38.9,23.35,9.9
"24",20,5,85.8142857142851,60,7.86,16,0,0,2,36,62,3.21666666666667,3.6,8.61666666666667,28.8,57.4333333333333
"25",30,1,86.3185714285708,60,19.64,21.19,8,58,32,2,0,12.7,38.9333333333333,33.6333333333333,11.0333333333333,5.36666666666667
"26",30,3,86.7857142857138,60,16.99,19.13,0,1,36,52,11,1.46666666666667,5.45,25.8,38.1,30.85
"27",30,5,89.2085714285709,60,12.91,15.86,0,0,0,6,94,1.16666666666667,1.28333333333333,3,8.96666666666667,87.25
"28",20,1,86.9371428571423,60,12.72,15.43,17,57,25,0,1,21.8833333333333,42.5833333333333,26.1833333333333,6.56666666666667,4.45
"29",20,3,88.8757142857137,60,11.24,13.97,0,2,31,54,13,4.05,7.7,24.8166666666667,35.6,29.5
"30",20,5,89.5128571428564,60,8.02,11.19,0,0,0,9,91,2.15,2.4,5.95,11.1666666666667,80
"31",30,1,87.5771428571425,60,16.57,35.58,43,36,20,1,0,37.3833333333333,31.8666666666667,18.7166666666667,10.45,3.25
"32",30,3,87.3071428571422,60,15.26,32.21,0,16,53,27,4,4.18333333333333,17.1666666666667,36.4166666666667,27.6666666666667,16.2333333333333
"33",30,5,88.6614285714279,60,11.72,29.35,0,0,8,35,57,1.31666666666667,3.13333333333333,12.7,29.75,54.7666666666667
"34",20,1,89.2571428571425,60,9.25,27.4,88,12,0,0,0,81.35,15.7,2.68333333333333,1.53333333333333,0.4
"35",20,3,87.2885714285706,60,8.05,22.88,8,46,36,9,1,16.0666666666667,42.15,27.5833333333333,9.93333333333333,5.93333333333333
"36",20,5,87.7014285714279,60,7.12,21.73,0,2,23,48,27,3.75,7.73333333333333,21.6666666666667,34.05,34.4666666666667
"37",30,1,42.8885714285719,30,7.04,11.99,14,39,32,11,4,16.9666666666667,29.2333333333333,28.9,17.5333333333333,10.7
"38",30,3,44.1157142857146,30,5.9,10.53,0,7,33,37,23,4.13333333333333,11.2666666666667,27.6333333333333,30.6,29.7
"39",30,5,43.9385714285717,30,4.16,7.98,0,0,5,23,72,2.23333333333333,3.36666666666667,9.9,19.9666666666667,67.8666666666667
"40",20,1,44.9771428571431,30,4.15,8.16,43,49,5,2,1,48.1333333333333,36.4666666666667,11.6666666666667,5,2.06666666666667
"41",20,3,44.4657142857145,30,3.47,6.63,4,16,40,26,14,13.9333333333333,23,29.8333333333333,21.2,15.3666666666667
"42",20,5,45.474285714286,30,2.48,5.81,0,2,7,24,67,6.06666666666667,5.6,12.8,23.1,55.7666666666667
"43",30,1,46.1814285714288,30,7.4,9.62,4,38,40,14,4,11.3333333333333,29.0666666666667,30.1333333333333,18.9333333333333,13.8666666666667
"44",30,3,45.6928571428574,30,6.55,7.47,0,5,18,46,31,4.83333333333333,7.7,19.5666666666667,28.5,42.7333333333333
"45",30,5,44.8942857142859,30,3.82,5.43,0,0,0,6,94,2.8,2.76666666666667,6.36666666666667,11.8333333333333,79.5666666666667
"46",20,1,45.2828571428575,30,4.64,6.03,10,36,35,14,5,22.8333333333333,29.6,27.7666666666667,13.9666666666667,9.16666666666667
"47",20,3,44.4785714285718,30,3.92,4.81,0,2,24,43,31,7.83333333333333,9.9,23.2666666666667,26.6,35.7333333333333
"48",20,5,44.9528571428574,30,2.63,3.59,0,0,1,12,87,4.03333333333333,4.1,7.33333333333333,15.4,72.4666666666667
