"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat"
"1",30,1,143.957142857139,100,27.95,47.27,26,73,1,0,0,26.81,60.13,11.37,1.79,0.9
"2",30,3,148.034285714282,100,26.01,44.53,0,2,85,13,0,2.36,9.67,59,23.57,6.4
"3",30,5,145.211428571425,100,22.98,40.43,0,0,1,17,82,0.99,1.58,4.94,21.45,72.04
"4",20,1,143.421428571425,100,18.79,36.64,41,59,0,0,0,39.68,50.12,8.81,1.49,0.9
"5",20,3,147.052857142853,100,17.44,34.22,0,8,79,13,0,3.71,13.55,56.34,20.7,6.7
"6",20,5,145.898571428568,100,15.11,30.18,0,0,0,18,82,1.27,2.34,5.3,20.76,71.33
"7",30,1,143.748571428568,100,33.44,38.17,2,48,50,0,0,6.1,39.24,45.03,7.39,3.24
"8",30,3,147.152857142855,100,30.59,35.51,0,0,20,71,9,1.54,2.71,20.12,54.17,22.46
"9",30,5,147.624285714282,100,24.15,28.08,0,0,0,1,99,1.03,0.96,2.36,4.66,91.99
"10",20,1,143.962857142854,100,24.76,27.94,0,36,62,2,0,5.68,31.68,50.64,10.04,2.96
"11",20,3,145.87571428571,100,21.77,27.54,0,0,10,76,14,2.03,2.91,15.46,51.08,29.52
"12",20,5,145.008571428568,100,15.66,19.66,0,0,0,0,100,1.34,1.26,2.56,5.2,90.64
"13",30,1,145.019999999997,100,25.68,56.88,99,1,0,0,0,84.62,12.29,2.76,1.1,0.23
"14",30,3,147.297142857139,100,19.98,49.19,18,73,9,0,0,21.14,58.65,17.35,2.65,1.21
"15",30,5,143.811428571426,100,18.27,47.11,0,2,52,44,2,1.89,5.75,38.22,41.4,13.74
"16",20,1,146.632857142854,100,16.71,47.25,100,0,0,0,0,90.64,7.97,1.92,0.36,0.11
"17",20,3,147.129999999996,100,14.24,38.6,13,68,19,0,0,18.58,50.56,26.62,3.62,1.62
"18",20,5,145.08714285714,100,12.7,36.84,0,1,49,46,4,2.4,5.16,35.25,40.83,17.36
"19",30,1,88.8885714285707,60,16.09,24.86,36,61,3,0,0,33.8166666666667,49.45,14.4166666666667,3.08333333333333,0.9
"20",30,3,87.5685714285708,60,14.18,23.64,0,5,75,20,0,4.18333333333333,11.6833333333333,48.5166666666667,26.4,10.8833333333333
"21",30,5,87.6757142857138,60,10.84,20.84,0,0,4,31,65,2.46666666666667,3.08333333333333,9.41666666666667,26.5666666666667,60.1333333333333
"22",20,1,89.4042857142849,60,10.52,19.94,36,58,6,0,0,38.15,45.6,12.8,3.36666666666667,1.75
"23",20,3,86.9971428571421,60,9.49,17.75,0,11,64,24,1,7.36666666666667,15.35,39.6,27.1666666666667,12.1833333333333
"24",20,5,87.3099999999996,60,7.86,15.12,0,0,1,25,74,3.15,2.95,6.71666666666667,21.8333333333333,67.0166666666667
"25",30,1,86.8828571428567,60,18.12,20.21,1,49,50,0,0,8.43333333333333,37.85,41,10.2333333333333,4.15
"26",30,3,87.6214285714282,60,17.05,19.02,0,1,17,63,19,2.83333333333333,3.65,14.15,40.05,40.9833333333333
