"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat"
"1",30,1,143.161428571427,100,28.65,48.91,80,17,3,0,0,73.77,16.32,6.89,3.36,0.66
"2",30,3,143.644285714284,100,22.6,39.02,9,54,33,3,1,25.69,41.67,24.88,6.96,1.8
"3",30,5,141.761428571427,100,21.14,37.41,0,0,14,62,24,2.82,6.9,26.13,42.17,22.98
"4",20,1,143.887142857141,100,18.23,36.73,97,3,0,0,0,96.98,2.81,0.52,0.6,0.09
"5",20,3,142.181428571427,100,12.74,25.6,17,70,13,0,0,47.66,44.99,7.28,0.89,0.18
"6",20,5,142.224285714283,100,11.36,22.98,0,3,33,53,11,13.39,18.3,31.44,28.53,9.34
"7",30,1,144.785714285712,100,28.77,34.59,64,34,2,0,0,62.29,30.54,5.83,1.94,0.4
"8",30,3,144.452857142855,100,24.61,29.8,1,11,85,3,0,6.87,28.98,54,9.23,1.92
"9",30,5,144.242857142855,100,22.16,27.18,0,0,4,55,41,2.23,6.17,16.09,42.08,34.43
"10",20,1,146.719999999998,100,18.64,23.57,79,21,0,0,0,85.82,14.18,0.73,0.2,0.07
"11",20,3,143.845714285712,100,14.17,18.25,4,35,55,6,0,23.72,42.76,28.99,4.28,1.25
"12",20,5,142.995714285712,100,12.31,16.62,0,0,9,37,54,10.03,11.64,18.95,31.68,28.7
"13",30,1,145.702857142855,100,29.16,63.35,68,20,12,0,0,67.08,18.16,11.58,3.39,0.79
"14",30,3,145.784285714284,100,23.13,51.48,36,25,31,8,0,42.91,24.84,20.14,10.75,2.36
"15",30,5,143.024285714283,100,19.35,51.19,0,3,23,46,28,5.69,12.12,26.8,32.18,24.21
"16",20,1,145.914285714284,100,18.59,51.57,94,5,1,0,0,93.74,3.28,1.86,1.61,0.51
"17",20,3,142.581428571427,100,12.16,35.47,69,30,1,0,0,81.49,16.47,1.47,1.21,0.36
"18",20,5,143.811428571427,100,8.77,28.06,2,23,62,10,3,23.82,37.68,30.83,6.15,2.52
"19",30,1,88.5442857142856,60,16.81,26.51,86,8,4,2,0,79.8666666666667,11.1333333333333,6.35,3.25,1.06666666666667
"20",30,3,87.862857142857,60,13.44,22.66,16,44,27,13,0,26.95,34.4166666666667,23.45,12.5333333333333,4.31666666666667
"21",30,5,87.7614285714284,60,10.2,19.59,0,6,28,33,33,5.55,13.8,31.05,28.25,23.0166666666667
"22",20,1,88.7842857142855,60,10.17,20,95,5,0,0,0,95.7333333333333,3.35,1.16666666666667,1.15,0.266666666666667
"23",20,3,84.1442857142857,60,6.85,13.81,37,55,8,0,0,65.5333333333333,29.75,5.11666666666667,0.983333333333333,0.283333333333333
"24",20,5,86.1057142857141,60,4.64,11.39,0,21,30,31,18,25.6833333333333,29.2666666666667,25.1333333333333,14.4333333333333,7.15
"25",30,1,84.7885714285713,60,15.97,19.6,71,24,5,0,0,67.1666666666667,22.8833333333333,6.93333333333333,3.23333333333333,1.45
"26",30,3,87.61,60,13.76,15.43,4,37,49,10,0,16.15,35.8333333333333,32.5333333333333,13.15,4
"27",30,5,86.0114285714288,60,11.25,13.57,1,1,12,48,38,5.45,10.8,24.3166666666667,33.55,27.55
"28",20,1,86.4899999999999,60,10.54,12.67,79,21,0,0,0,85.8666666666667,13.7166666666667,1.36666666666667,0.7,0.0166666666666667
"29",20,3,86.1828571428571,60,7.52,9.27,10,52,32,6,0,39.4,40.65,15.45,5,1.16666666666667
