"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat"
"1",30,1,147.049999999998,100,28.53,47,97,3,0,0,0,79.21,14.3,4.64,2.44,0.41
"2",30,3,144.39857142857,100,25.77,42.72,0,3,86,11,0,2.58,12.06,59.25,20.01,7.1
"3",30,5,145.401428571427,100,21.12,37.39,0,0,0,13,87,0.75,2.41,5.5,20.59,71.75
"4",20,1,141.764285714284,100,17.02,35.26,97,3,0,0,0,91.24,8.51,0.77,0.45,0.03
"5",20,3,146.54857142857,100,14.72,30.12,0,6,86,8,0,11.52,20.71,53.15,12.1,3.52
"6",20,5,143.099999999999,100,12.32,26.19,0,0,0,16,84,5.49,5.25,7.31,24.48,58.47
"7",30,1,143.375714285712,100,29.82,34.55,90,10,0,0,0,72.66,22.41,4.36,1.36,0.21
"8",30,3,143.722857142855,100,28.09,32.04,0,1,86,13,0,2.15,8.53,59.17,24.42,6.73
"9",30,5,146.674285714284,100,22.5,27.77,0,0,0,7,93,0.53,2.55,4.3,12.19,81.43
"10",20,1,146.378571428569,100,19.84,24.22,90,10,0,0,0,75.63,23.74,1.27,0.28,0.08
"11",20,3,142.377142857141,100,17.86,21.75,0,3,72,25,0,9.13,10.75,47.48,27.9,5.74
"12",20,5,144.271428571427,100,14.41,16.85,0,0,0,11,89,4.11,4.77,6,14,72.12
"13",30,1,142.651428571426,100,27.85,59.86,96,4,0,0,0,80.09,12.68,4.07,3.25,0.91
"14",30,3,146.018571428569,100,23.33,53.62,0,13,69,18,0,4.33,23.49,45.69,20.71,6.78
"15",30,5,145.514285714283,100,20.55,49.15,0,0,0,30,70,0.77,3,8.06,30.81,58.36
"16",20,1,144.685714285712,100,18.16,47.7,98,2,0,0,0,93.12,4.9,1.2,1.28,0.5
"17",20,3,144.95857142857,100,11.93,35.49,0,33,61,6,0,15.86,40.9,35.8,6.51,1.93
"18",20,5,143.831428571427,100,10.68,32.69,0,0,4,59,37,5.9,7.35,15.37,43.35,29.03
"19",30,1,85.3885714285715,60,16.69,26.28,93,7,0,0,0,69.9333333333333,18.9,7.53333333333333,4.16666666666667,1.13333333333333
"20",30,3,87.0728571428571,60,13.66,23.54,0,8,67,25,0,4.73333333333333,15.4833333333333,42.1,25.95,13.4
"21",30,5,86.84,60,10.01,18.7,0,0,0,25,75,1.66666666666667,5.25,9.03333333333333,26.3166666666667,59.4
"22",20,1,85.5085714285713,60,9.01,19.17,88,12,0,0,0,88.4,11.2833333333333,0.966666666666667,0.7,0.316666666666667
"23",20,3,88.0571428571431,60,6.8,14.77,0,18,64,16,2,19.7333333333333,25.3833333333333,35.7833333333333,16.0333333333333,4.73333333333333
"24",20,5,86.3057142857143,60,5.38,11.54,0,0,2,30,68,8.26666666666667,9.05,12.2666666666667,27.3666666666667,44.7166666666667
"25",30,1,87.7642857142855,60,17.31,19.5,84,16,0,0,0,63.7833333333333,26.6166666666667,7.26666666666667,3.46666666666667,0.533333333333333
"26",30,3,84.1199999999998,60,14.54,16.6,0,7,61,30,2,3.98333333333333,13.6833333333333,41.8833333333333,27.8166666666667,14.3
