"","dlttarget","situation","targetdose","truedrprob_targetdose","truedltprob_targetdose","n","dr_bias","dlt_bias","dr_variance","dlt_variance"
"32",20,"lowerDR",1,25,20.2,20,0.224802661567117,0.0446383369368779,0.00898177066839207,0.015361107950151
"33",20,"lowerDR",1,25,20.2,30,0.158768373650263,0.0298631412164265,0.00792002221904057,0.00840063520451054
"34",20,"lowerDR",1,25,20.2,40,0.114727354273953,0.019647491527728,0.00594892366043676,0.00487555424427373
"35",20,"lowerDR",1,25,20.2,50,0.0888019041192469,0.0127667597853177,0.00467620579798836,0.0032367862002446
"36",20,"lowerDR",1,25,20.2,60,0.0727051504376894,0.00819996464227641,0.00401615355852138,0.00284450006301494
"37",20,"lowerDR",1,25,20.2,70,0.0607510545851588,0.00595303895533216,0.00376520438007159,0.00259740563044143
"38",20,"lowerDR",1,25,20.2,80,0.0510770260802694,0.00403190174947327,0.00337566838373662,0.00226110298963495
"39",20,"lowerDR",1,25,20.2,90,0.0437549334598451,0.00248569829030533,0.00320123205524311,0.00205523149976495
"40",20,"lowerDR",1,25,20.2,100,0.0386696112064393,0.00112735730383391,0.00302876140249252,0.00199289167719614
"41",20,"lowerDR",3,25,20,10,0.456723929288884,0.127104137577613,0.00530265068842133,0.0163603804579
"42",20,"lowerDR",3,25,20,20,0.36971238739587,0.0948562155459445,0.0108459312575413,0.0182268812765356
"43",20,"lowerDR",3,25,20,30,0.304931862564846,0.0907463203000638,0.0115114098677845,0.0170020754156801
"44",20,"lowerDR",3,25,20,40,0.253980703784458,0.0855086184487502,0.0105937675180112,0.0133988558578407
"45",20,"lowerDR",3,25,20,50,0.217680877217622,0.0849504253414638,0.00988301166395528,0.0113151093588212
"46",20,"lowerDR",3,25,20,60,0.187167323355387,0.0799137293305202,0.00868373221178084,0.00944825713226231
"47",20,"lowerDR",3,25,20,70,0.164085453374789,0.074049674085867,0.00759521295348336,0.00750902882297951
"48",20,"lowerDR",3,25,20,80,0.146219079248465,0.0687740957897372,0.00659747788198936,0.00660895246613876
"49",20,"lowerDR",3,25,20,90,0.13035450750888,0.0631474525607242,0.00586804215515407,0.00556104269057513
"50",20,"lowerDR",3,25,20,100,0.117945694878153,0.0578902989847101,0.00516962886871558,0.00479825983485597
"51",20,"lowerDR",5,25.1,20.2,10,0.484590573362611,0.314813596908306,0.00465050205855205,0.036232132018917
"52",20,"lowerDR",5,25.1,20.2,20,0.402790308601895,0.183932678465176,0.0118929910965153,0.0297764427478506
"53",20,"lowerDR",5,25.1,20.2,30,0.326294425737263,0.137717123096415,0.0140377911473571,0.0200772188082109
"54",20,"lowerDR",5,25.1,20.2,40,0.272095924943486,0.107430077643721,0.0141493245559604,0.0135909403329842
"55",20,"lowerDR",5,25.1,20.2,50,0.228331718643403,0.0908720175805041,0.0125551187094124,0.0100900333310069
"56",20,"lowerDR",5,25.1,20.2,60,0.193626247055514,0.0770972153907923,0.0110196424199147,0.00788006097434334
"57",20,"lowerDR",5,25.1,20.2,70,0.165833878998813,0.0670134897822291,0.00913646552765969,0.00653535729261666
