"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat"
"1",30,1,145.805714285713,100,26.03,43.31,85,15,0,0,0,84.01,16.36,0.58,0.05,0
"2",30,3,144.967142857141,100,20.46,35.93,2,43,54,1,0,21.42,44.96,32.13,2.46,0.03
"3",30,5,142.389999999997,100,19.4,33.93,0,0,6,50,44,6.54,9.15,18.36,37.26,29.69
"4",20,1,142.885714285712,100,17.51,32.93,89,11,0,0,0,90.16,10.64,0.2,0,0
"5",20,3,143.899999999998,100,11.74,26.71,1,52,45,2,0,25.44,47.52,25,2.88,0.16
"6",20,5,145.181428571427,100,11.46,24.09,0,0,11,54,35,9.2,11.11,24.32,38.41,17.96
"7",30,1,144.084285714284,100,28.85,32.59,9,73,18,0,0,29.19,54.37,17.13,0.26,0.05
"8",30,3,144.434285714284,100,25.7,30.82,0,1,34,62,3,8.21,11.94,35.28,41.57,4
"9",30,5,145.952857142855,100,21.73,25.72,0,0,0,6,94,3.76,4.65,7.75,15.59,69.25
"10",20,1,145.042857142856,100,18.47,22.92,22,67,11,0,0,44.87,48.56,7.53,0.04,0
"11",20,3,141.105714285712,100,16.85,21.33,0,1,43,52,4,11.91,15.95,36.25,32.29,4.6
"12",20,5,146.151428571427,100,13.15,17.23,0,0,0,6,94,6.18,6.07,9.09,16,63.66
"13",30,1,144.45857142857,100,25.51,56.63,100,0,0,0,0,99,1.01,0.23,0.53,0.23
"14",30,3,142.262857142856,100,18.08,43.97,46,52,2,0,0,62.81,35.23,2.87,0.09,0
"15",30,5,142.827142857141,100,14.47,38.75,0,10,70,20,0,12.72,23.69,47.15,16.43,1.01
"16",20,1,143.007142857141,100,16.6,47.34,100,0,0,0,0,100.27,0.71,0.01,0.01,0
"17",20,3,143.172857142856,100,11.71,32.78,62,37,1,0,0,73.19,26.75,1.04,0.02,0
"18",20,5,144.197142857141,100,8.67,27.08,1,20,66,12,1,20.69,30.37,39.71,9.85,0.38
"19",30,1,86.4328571428574,60,13.16,22.82,88,12,0,0,0,89.2166666666667,12.05,0.233333333333333,0.166666666666667,0
