"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat"
"1",30,1,143.677142857142,100,24.07,44.89,99,1,0,0,0,95.85,4.33,0.31,0.43,0.08
"2",30,3,144.812857142855,100,21.36,37.73,0,3,91,6,0,10.86,17.51,65.48,6.94,0.21
"3",30,5,144.367142857141,100,18.53,34.65,0,0,0,16,84,4.97,5.67,9.81,22.81,57.74
"4",20,1,146.45857142857,100,17.07,34.62,100,0,0,0,0,97.73,3.13,0.12,0.02,0
"5",20,3,140.754285714284,100,12.61,26.38,0,14,82,4,0,16.71,27.57,52.19,4.21,0.32
"6",20,5,145.731428571427,100,10.97,24.81,0,0,1,23,76,7.48,7.6,11.2,26.47,48.25
"7",30,1,145.339999999999,100,29.28,34.51,62,38,0,0,0,64,36.02,0.95,0.03,0
"8",30,3,143.787142857141,100,26.51,29.93,0,0,50,50,0,7.74,9.8,39.96,39.09,4.41
"9",30,5,144.127142857141,100,21.48,26.03,0,0,0,2,98,3.96,4.27,5.9,10.22,76.65
"10",20,1,143.981428571427,100,19.93,24.66,68,32,0,0,0,72.71,28.08,0.2,0.01,0
"11",20,3,144.147142857141,100,17.85,21.72,0,0,45,54,1,11.17,10.55,36.74,36.16,6.38
"12",20,5,146.519999999999,100,13.17,16.79,0,0,0,0,100,5.8,5.64,7.96,10.58,71.02
"13",30,1,144.84857142857,100,24.75,55.92,100,0,0,0,0,98.11,1.29,0.46,0.79,0.35
"14",30,3,145.621428571427,100,15.89,40.77,0,62,38,0,0,17.73,54.31,28.24,0.56,0.16
"15",30,5,145.08857142857,100,14.03,38.75,0,0,21,73,6,6.2,9.26,29.78,46.29,9.47
"16",20,1,145.017142857142,100,16.3,47.15,100,0,0,0,0,100.68,0.31,0,0.01,0
"17",20,3,143.65857142857,100,9.2,29.72,0,70,30,0,0,22.78,54.7,22.73,0.74,0.05
"18",20,5,142.557142857141,100,8.22,27.06,0,0,19,78,3,10.64,11.53,31.13,39.83,7.87
"19",30,1,85.9128571428571,60,12.63,23.3,97,3,0,0,0,93.5,7.36666666666667,0.416666666666667,0.2,0.183333333333333
"20",30,3,85.2485714285714,60,9.21,16.97,0,19,71,10,0,19.6333333333333,30.5333333333333,40.8666666666667,9.95,0.683333333333333
"21",30,5,87.447142857143,60,8.39,15.08,0,0,1,29,70,8.85,10.5333333333333,14.25,26.55,41.4833333333333
"22",20,1,86.9642857142856,60,8.73,18.4,96,4,0,0,0,96.7333333333333,4.93333333333333,0,0,0
"23",20,3,86.6957142857142,60,5.31,12.12,0,27,64,8,1,25.6666666666667,34.8166666666667,34.0666666666667,5.85,1.26666666666667
"24",20,5,87.3314285714285,60,4.52,10.05,0,0,5,34,61,12.1166666666667,12.8166666666667,17.75,26.1833333333333,32.8
"25",30,1,87.2985714285715,60,14.69,18.39,65,35,0,0,0,74.9333333333333,25.45,1.18333333333333,0.1,0
"26",30,3,84.0985714285715,60,11.86,14.28,0,2,46,49,3,13.9166666666667,16.1,34,31.8166666666667,5.83333333333333
"27",30,5,87.8257142857142,60,9.3,11.66,0,0,0,7,93,6.63333333333333,8.43333333333333,10.85,15.2333333333333,60.5166666666667
"28",20,1,89.1799999999997,60,10.1,13.23,63,37,0,0,0,72.1166666666667,28.2,1.21666666666667,0.133333333333333,0
"29",20,3,87.2671428571428,60,7.26,9.23,0,3,38,48,11,18.6,17.2,33.9833333333333,25.75,6.13333333333333
"30",20,5,87.9957142857143,60,5.92,6.31,0,0,0,4,96,9.41666666666667,9.66666666666667,10.95,15.95,55.6833333333333
"31",30,1,86.9442857142857,60,12.32,30.14,100,0,0,0,0,97.7833333333333,1.15,0.833333333333333,1.41666666666667,0.483333333333333
"32",30,3,90.0042857142855,60,7.01,19.84,1,67,32,0,0,25.1333333333333,55.0833333333333,20.6333333333333,0.816666666666667,0
"33",30,5,86.0142857142859,60,6.16,17.03,0,1,27,56,16,13.2833333333333,15.2166666666667,28.8666666666667,32.6666666666667,11.6333333333333
"34",20,1,86.8328571428569,60,8.14,24.85,100,0,0,0,0,100.95,0.6,0,0.116666666666667,0
"35",20,3,86.8842857142858,60,4.07,13.81,4,73,23,0,0,39.5166666666667,48.7333333333333,12.65,0.75,0.0166666666666667
"36",20,5,86.7114285714283,60,3.44,11.88,0,1,41,44,14,16.9666666666667,18.5333333333333,33.7166666666667,24.6,7.85
"37",30,1,44.8885714285716,30,4.44,8.57,89,10,1,0,0,92.7333333333333,8.53333333333333,1.36666666666667,0.6,0.1
"38",30,3,44.1100000000001,30,2.02,4.5,4,43,40,12,1,38.3666666666667,37.2666666666667,21.8,5.26666666666667,0.633333333333333
"39",30,5,45.4328571428574,30,1.96,3.35,0,3,16,38,43,17.6,18.5666666666667,25.4666666666667,21.8333333333333,19.8666666666667
"40",20,1,43.8485714285716,30,2.41,6.28,92,8,0,0,0,98.2333333333333,5,0.1,0,0
