"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat"
"1",30,1,142.599999999998,100,27.31,46.18,98,2,0,0,0,85.69,15.31,0,0,0
"2",30,3,143.828571428569,100,19.57,36.31,3,82,15,0,0,13.62,79.44,7.94,0,0
"3",30,5,143.169999999998,100,16.86,31.64,0,0,40,59,1,1.45,29,44.23,25.32,1
"4",20,1,143.432857142855,100,17.7,36.84,100,0,0,0,0,101,0,0,0,0
"5",20,3,145.737142857141,100,11.73,25.78,32,62,6,0,0,61.36,36.99,2.65,0,0
"6",20,5,143.852857142856,100,8.98,20.43,0,8,46,42,4,20.42,29.22,33.35,17.31,0.7
"7",30,1,144.837142857141,100,28.59,34.37,41,59,0,0,0,44.54,56.24,0.22,0,0
"8",30,3,144.57857142857,100,23.78,28.57,0,11,82,7,0,2.36,46.02,49.86,2.76,0
"9",30,5,144.282857142856,100,20.16,24.21,0,0,3,47,50,0.54,16.79,20.42,40.32,22.93
"10",20,1,141.811428571426,100,18.01,23.55,71,29,0,0,0,85.13,15.85,0.02,0,0
"11",20,3,144.559999999998,100,14.34,17.71,0,21,61,18,0,24.11,38.22,32.28,6.34,0.05
"12",20,5,147.078571428569,100,12.2,16.69,0,0,5,32,63,9.45,16.28,19.07,28.61,27.59
"13",30,1,144.702857142855,100,26.76,61.48,100,0,0,0,0,95.14,5.86,0,0,0
"14",30,3,145.277142857141,100,18.35,46.47,86,14,0,0,0,77.74,23.26,0,0,0
"15",30,5,144.662857142855,100,13.29,35.91,2,47,49,2,0,8.9,67.64,24.02,0.44,0
"16",20,1,143.701428571427,100,18.05,49.8,100,0,0,0,0,100.99,0.01,0,0,0
"17",20,3,146.587142857141,100,11.06,34.49,97,3,0,0,0,98.63,2.35,0.02,0,0
"18",20,5,143.194285714284,100,7.39,24.71,11,67,20,2,0,43.22,47.92,8.85,1.01,0
"19",30,1,88.1814285714287,60,15.19,27.14,96,4,0,0,0,80.9333333333333,20.7166666666667,0.0166666666666667,0,0
"20",30,3,87.6199999999999,60,10.97,19.55,6,81,13,0,0,19.3333333333333,76.55,5.78333333333333,0,0
