"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat"
"1",30,1,143.587142857139,100,31.45,49.96,23,68,9,0,0,22.08,51.66,19.38,5.22,2.66
"2",30,3,146.427142857139,100,28.98,46.28,1,6,77,15,1,2.6,8.73,54.25,25.15,10.27
"3",30,5,141.611428571425,100,23.75,41.37,0,0,1,17,82,0.62,0.69,3.61,21.15,74.93
"4",20,1,146.497142857139,100,19.34,38.21,52,46,2,0,0,51.07,40.62,6.78,1.88,0.65
"5",20,3,145.05571428571,100,17.12,34.63,0,15,67,17,1,5.96,19.55,49.73,19.62,6.14
"6",20,5,145.588571428568,100,16.11,30.68,0,0,6,37,57,1.99,2.37,8.66,29.94,58.04
"7",30,1,147.148571428568,100,33.01,38.08,7,71,22,0,0,10.67,50.2,30.53,6.16,3.44
"8",30,3,144.699999999997,100,31.01,34.87,0,0,42,57,1,0.92,3.18,36.47,44.64,15.79
"9",30,5,146.505714285711,100,24.59,29.53,0,0,0,6,94,0.58,0.81,1.91,7.97,89.73
"10",20,1,146.938571428568,100,22.62,27.51,13,70,17,0,0,17.85,48.02,28.45,4.59,2.09
"11",20,3,147.124285714282,100,20.45,25.56,0,2,40,54,4,3.33,6.71,29.8,42.4,18.76
"12",20,5,146.132857142854,100,15.81,20.25,0,0,0,6,94,1.02,1.14,2.66,10.27,85.91
"13",30,1,143.029999999997,100,30.28,63.45,35,49,16,0,0,30.03,39.59,20.94,7.7,2.74
"14",30,3,144.188571428568,100,26.99,57.93,1,18,64,16,1,3.58,19.12,48.33,19.71,10.26
"15",30,5,145.588571428568,100,22.8,54.43,0,0,6,38,56,0.86,1.68,11.59,35.71,51.16
"16",20,1,144.585714285711,100,17.57,49.31,89,11,0,0,0,81.53,15.39,2.57,1.17,0.34
"17",20,3,145.789999999996,100,14.95,42.27,10,52,35,3,0,16.38,45.15,29.26,7.89,2.32
"18",20,5,145.437142857139,100,13.46,41.39,0,1,13,49,37,2.95,5.87,17.23,39.73,35.22
"19",30,1,87.3342857142853,60,17.57,29.08,24,51,20,5,0,22.5166666666667,37.3166666666667,22.9833333333333,13.1666666666667,5.68333333333333
"20",30,3,87.7971428571423,60,15.99,26.11,1,6,60,28,5,4.01666666666667,10.25,38.55,31.35,17.5
"21",30,5,84.6771428571424,60,12.21,22.57,0,0,2,24,74,0.966666666666667,2.18333333333333,5.71666666666667,22.3666666666667,70.4333333333333
"22",20,1,87.7885714285711,60,10.56,21.18,46,48,6,0,0,48.5833333333333,38.4166666666667,10.5666666666667,3.08333333333333,1.01666666666667
"23",20,3,88.4499999999994,60,9.38,20.07,0,11,57,31,1,6.48333333333333,15.8666666666667,38.65,27.7833333333333,12.8833333333333
"24",20,5,87.2557142857137,60,7.81,15.89,0,0,6,34,60,3.21666666666667,4.11666666666667,12.3,30.2,51.8333333333333
"25",30,1,87.8257142857134,60,18.71,20.92,11,52,36,1,0,12.6166666666667,39.0333333333333,35.8333333333333,10.1166666666667,4.06666666666667
"26",30,3,87.9657142857137,60,17.12,20.01,0,2,32,57,9,1.53333333333333,5.08333333333333,25.15,41.15,28.75
"27",30,5,86.218571428571,60,12.63,15.24,0,0,0,9,91,1,1.38333333333333,3.41666666666667,11.4,84.4666666666667
"28",20,1,89.4757142857138,60,12.18,14.92,11,53,35,1,0,17.6666666666667,43.05,31.1166666666667,6.91666666666667,2.91666666666667
"29",20,3,87.2614285714284,60,11.1,13.59,0,6,38,46,10,5.43333333333333,10.3166666666667,26.35,35.7833333333333,23.7833333333333
"30",20,5,88.0428571428565,60,8.05,10.47,0,0,0,8,92,2.3,2.53333333333333,5.58333333333333,12.0833333333333,79.1666666666667
"31",30,1,88.1985714285708,60,16.36,35.04,39,40,18,3,0,38.5166666666667,33.1833333333333,17.0666666666667,9.15,3.75
"32",30,3,88.3157142857138,60,14.7,32.02,4,16,60,16,4,6.98333333333333,20.1166666666667,41.15,22.05,11.3666666666667
"33",30,5,87.1542857142849,60,12.05,29.41,0,0,7,35,58,1.1,2.28333333333333,11.8833333333333,29.55,56.85
"34",20,1,87.0114285714281,60,9.75,27.26,79,18,3,0,0,73.55,21.2833333333333,4.2,2.06666666666667,0.566666666666667
"35",20,3,89.3328571428564,60,8.11,22.65,12,43,40,4,1,22.1333333333333,40.1166666666667,26.4166666666667,8.86666666666667,4.13333333333333
"36",20,5,87.9999999999993,60,6.73,21.36,0,3,22,45,30,3.88333333333333,8.63333333333333,23.1833333333333,33.0666666666667,32.9
"37",30,1,45.7185714285718,30,6.94,12.22,15,43,28,9,5,19.3,32.9,27.3,15.8333333333333,8
"38",30,3,45.4042857142858,30,6.16,10.84,2,10,36,28,24,6.06666666666667,11.9666666666667,28.9,28.3333333333333,28.0666666666667
"39",30,5,44.2600000000002,30,4.39,8.39,0,0,8,18,74,3.06666666666667,3.36666666666667,11.0666666666667,18.5,67.3333333333333
"40",20,1,46.3085714285716,30,4.09,7.9,40,40,12,4,4,46.0666666666667,32.0333333333333,14.6666666666667,7.76666666666667,2.8
"41",20,3,45.4485714285715,30,3.24,7.22,4,22,31,27,16,14.8666666666667,20.9666666666667,23.7,22.6666666666667,21.1333333333333
"42",20,5,45.074285714286,30,2.7,5.61,0,1,10,31,58,5.93333333333333,7.3,15.2,26.0333333333333,48.8666666666667
"43",30,1,42.9300000000005,30,7.5,8.53,12,29,45,12,2,16.5666666666667,26.3666666666667,33.1333333333333,16.5333333333333,10.7333333333333
"44",30,3,44.5500000000002,30,6.15,7.23,0,2,23,42,33,4.2,6.93333333333333,21.8333333333333,30.1333333333333,40.2333333333333
"45",30,5,43.8228571428574,30,4.31,5.46,0,0,3,14,83,2.1,3.36666666666667,7.93333333333333,15.4333333333333,74.5
"46",20,1,44.6271428571431,30,4.67,5.32,19,43,25,13,0,28.3333333333333,34.3666666666667,23.1,12.1333333333333,5.4
"47",20,3,44.8628571428575,30,4.11,4.67,0,4,28,41,27,7.7,10.7666666666667,21.5666666666667,29.1333333333333,34.1666666666667
"48",20,5,45.6957142857145,30,2.77,3.21,0,0,1,14,85,4.76666666666667,3.8,7.7,15.7666666666667,71.3
"49",30,1,45.6000000000003,30,6.73,16.03,37,27,19,11,6,31.7666666666667,23.9,25.2333333333333,15.3333333333333,7.1
"50",30,3,43.1371428571433,30,5.48,12.8,4,19,33,25,19,9.6,19.9,29.9,22.1666666666667,21.7666666666667
"51",30,5,45.5228571428574,30,4.32,11.2,0,0,15,33,52,2.4,4.83333333333333,16.4333333333333,26.7,52.9666666666667
"52",20,1,45.8771428571431,30,3.68,10.95,79,19,1,1,0,72.5333333333333,19.6,6.66666666666667,3.36666666666667,1.16666666666667
"53",20,3,44.164285714286,30,2.83,8.94,17,42,26,11,4,30.8333333333333,31.5333333333333,21.1666666666667,12.4666666666667,7.33333333333333
"54",20,5,43.8900000000002,30,2.3,7.08,0,5,27,27,41,8.33333333333333,13.8666666666667,22.9333333333333,25.8,32.4
