"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat","dose1_crmmc_selec","dose2_crmmc_selec","dose3_crmmc_selec","dose4_crmmc_selec","dose5_crmmc_selec"
"1",30,1,1.55671428571429,100,NA,NA,100,0,0,0,0,92.29,3.73,1.96,1.92,1.1,100,0,0,0,0
"2",30,3,1.44171428571429,100,NA,NA,96,4,0,0,0,75.44,14.76,4.48,2.95,3.37,96,4,0,0,0
"3",30,5,1.37014285714286,100,NA,NA,1,36,57,6,0,12.63,29.59,40.49,12.47,5.82,1,33,60,6,0
"4",20,1,1.48942857142857,100,NA,NA,99,1,0,0,0,82.52,9.61,3.64,3.2,2.03,98,2,0,0,0
"5",20,3,1.32571428571428,100,NA,NA,7,58,34,1,0,19.34,43.73,27.9,5.68,4.35,6,60,34,0,0
"6",20,5,1.40271428571429,100,NA,NA,0,0,19,70,11,3.81,9.75,25.13,46.13,16.18,0,0,19,68,13
"7",30,1,1.51085714285714,100,NA,NA,100,0,0,0,0,87.03,5.87,3.31,2.83,1.96,100,0,0,0,0
"8",30,3,1.197,100,NA,NA,18,69,13,0,0,29.41,44.78,18.38,4.66,3.77,19,68,13,0,0
"9",30,5,1.41514285714286,100,NA,NA,0,2,44,51,3,4.42,9.02,38.18,36.37,13.01,0,2,45,50,3
"10",20,1,1.378,100,NA,NA,32,64,4,0,0,41.04,42.36,8.74,4.59,4.27,36,60,4,0,0
"11",20,3,1.26957142857143,100,NA,NA,0,3,53,44,0,7.44,15.88,38.07,30.73,8.88,0,2,56,42,0
"12",20,5,1.72028571428571,100,NA,NA,0,0,1,27,72,2.46,4.97,11.29,29.7,52.58,0,0,1,24,75
"13",30,1,1.73785714285714,100,NA,NA,100,0,0,0,0,94.12,2.62,1.51,1.95,0.8,100,0,0,0,0
"14",30,3,1.3,100,NA,NA,100,0,0,0,0,90.31,4.51,2.68,2.04,1.46,100,0,0,0,0
"15",30,5,1.56542857142857,100,NA,NA,43,55,2,0,0,44,41.44,8.35,3.86,3.35,46,53,1,0,0
"16",20,1,1.61657142857143,100,NA,NA,100,0,0,0,0,89.1,4.89,2.55,2.42,2.04,100,0,0,0,0
"17",20,3,1.72214285714286,100,NA,NA,76,24,0,0,0,60.57,25.98,7.14,4,3.31,80,20,0,0,0
"18",20,5,1.35742857142857,100,NA,NA,0,21,69,10,0,9.82,29.42,43.79,11.93,6.04,0,25,64,11,0
"19",30,1,0.883571428571429,60,NA,NA,100,0,0,0,0,86.8,5.66666666666667,3.41666666666667,3.43333333333333,2.35,100,0,0,0,0
"20",30,3,1.01271428571429,60,NA,NA,88,12,0,0,0,67.8333333333333,18.8333333333333,6.33333333333333,4.93333333333333,3.73333333333333,85,15,0,0,0
"21",30,5,0.900714285714286,60,NA,NA,4,32,58,6,0,16.45,30.3333333333333,31.5833333333333,12.5333333333333,10.7666666666667,3,33,58,6,0
"22",20,1,0.867428571428571,60,NA,NA,94,6,0,0,0,72.9166666666667,14.35,5.81666666666667,4.78333333333333,3.8,95,5,0,0,0
"23",20,3,0.826,60,NA,NA,18,55,26,1,0,27.85,35.2833333333333,22.0833333333333,8.53333333333333,7.91666666666667,20,55,24,1,0
"24",20,5,0.947857142857143,60,NA,NA,0,5,34,53,8,7.18333333333333,13.8166666666667,27,33.35,20.3166666666667,0,4,32,52,12
"25",30,1,1.01642857142857,60,NA,NA,97,3,0,0,0,76.7666666666667,10.5833333333333,5.68333333333333,4.61666666666667,4.01666666666667,97,3,0,0,0
"26",30,3,0.889285714285714,60,NA,NA,29,60,10,1,0,35.8166666666667,37.35,15.1833333333333,7.51666666666667,5.8,29,60,11,0,0
"27",30,5,0.844428571428571,60,NA,NA,0,5,46,41,8,5.13333333333333,14.2833333333333,33,29.3833333333333,19.8666666666667,0,4,46,43,7
"28",20,1,0.993428571428571,60,NA,NA,51,37,12,0,0,42.7833333333333,28.8,14.7833333333333,8.1,7.2,54,34,12,0,0
"29",20,3,0.932571428571428,60,NA,NA,2,15,51,29,3,11.3833333333333,20.25,33.5333333333333,23,13.5,2,15,50,30,3
"30",20,5,0.842142857142857,60,NA,NA,0,0,6,33,61,2.08333333333333,7.28333333333333,15.95,30.6666666666667,45.6833333333333,0,0,6,35,59
"31",30,1,0.780428571428571,60,NA,NA,100,0,0,0,0,90.5833333333333,4.05,2.61666666666667,2.91666666666667,1.5,100,0,0,0,0
"32",30,3,0.945428571428571,60,NA,NA,100,0,0,0,0,84.4333333333333,7.38333333333333,3.66666666666667,3.78333333333333,2.4,100,0,0,0,0
"33",30,5,1.006,60,NA,NA,44,48,8,0,0,42.35,32.4833333333333,13.1,7.36666666666667,6.36666666666667,45,48,7,0,0
"34",20,1,0.741142857142857,60,NA,NA,100,0,0,0,0,86.25,6.35,2.81666666666667,3.98333333333333,2.26666666666667,100,0,0,0,0
"35",20,3,0.907857142857143,60,NA,NA,75,22,3,0,0,55.65,24.0333333333333,10.1166666666667,6.13333333333333,5.73333333333333,77,21,2,0,0
"36",20,5,0.864428571428572,60,NA,NA,3,23,58,15,1,11.4333333333333,23.9333333333333,36.6666666666667,17.9166666666667,11.7166666666667,3,23,61,12,1
"37",30,1,0.296857142857143,30,NA,NA,98,2,0,0,0,71.4333333333333,12.6,6.63333333333333,7.36666666666667,5.3,97,2,1,0,0
"38",30,3,0.422142857142857,30,NA,NA,77,20,3,0,0,47.7,21.7,12.4666666666667,12,9.46666666666667,80,14,6,0,0
