"","dlttarget","situation","targetdose","truedrprob_targetdose","truedltprob_targetdose","n","dr_bias","dlt_bias","dr_variance","dlt_variance"
"1",20,"higherDR",1,38.2,13,10,-0.072438456157706,-0.0225372069961867,0.0279739850243731,0.00619069426846114
"2",20,"higherDR",1,38.2,13,20,-0.106694208831078,-0.0344683008846751,0.0164461278212525,0.00455350938947286
"3",20,"higherDR",1,38.2,13,30,-0.104640861944827,-0.0345917018966672,0.0121863629714166,0.00319883786987802
"4",20,"higherDR",1,38.2,13,40,-0.102118015583226,-0.0348098508329292,0.00939790733430793,0.0022939163373308
"5",20,"higherDR",1,38.2,13,50,-0.10097100051328,-0.0350082497484243,0.00750028920185877,0.001805694414178
"6",20,"higherDR",1,38.2,13,60,-0.0970358797825527,-0.0352994179078425,0.00723669235078857,0.00159232353065465
"7",20,"higherDR",1,38.2,13,70,-0.0954210224376952,-0.03647302773431,0.0067503364376713,0.00138078447516993
"8",20,"higherDR",1,38.2,13,80,-0.0945462645150338,-0.0373988145897962,0.00635920842442938,0.00126652776045262
"9",20,"higherDR",1,38.2,13,90,-0.0943853782758518,-0.0375799404427871,0.00600434623379439,0.00113076725276809
"10",20,"higherDR",1,38.2,13,100,-0.0935213251653388,-0.0381588777651915,0.00581101757704706,0.00104500204464292
"11",20,"higherDR",1,55.1,20.3,10,-0.0790853169410708,-0.0316632047847729,0.0361465979194997,0.0131444235852639
"12",20,"higherDR",1,55.1,20.3,20,-0.0772599024972271,-0.0294883262974126,0.0205123070356975,0.0110252031524988
"13",20,"higherDR",1,55.1,20.3,30,-0.0675871522975957,-0.0207434845882426,0.0137231345201136,0.0074893978597645
"14",20,"higherDR",1,55.1,20.3,40,-0.055922559314588,-0.0193733386912325,0.00930160681592783,0.00515164347759379
"15",20,"higherDR",1,55.1,20.3,50,-0.0473654634840524,-0.0174102009505769,0.00738858562792559,0.00410337441432663
"16",20,"higherDR",1,55.1,20.3,60,-0.0386719264885464,-0.0159653868603854,0.00616778055953011,0.00331657713453147
"17",20,"higherDR",1,55.1,20.3,70,-0.0329711700614729,-0.0146201687655346,0.00507351567062525,0.00281894605149942
"18",20,"higherDR",1,55.1,20.3,80,-0.0305712797298994,-0.013334661093059,0.00441567205386287,0.00238466958813676
"19",20,"higherDR",1,55.1,20.3,90,-0.0261744686695731,-0.0119142650768804,0.00381732248423581,0.00211420426307186
"20",20,"higherDR",1,55.1,20.3,100,-0.0232796952085339,-0.0108500674663679,0.00332957644519213,0.0019094988238076
"21",20,"higherDR",3,38.2,11.9,10,0.0529810807444197,0.0320665836706454,0.0312494394368058,0.00839696735999296
"22",20,"higherDR",3,38.2,11.9,20,0.00152167288405413,0.000391021659786614,0.0243217844158117,0.00582226603103458
"23",20,"higherDR",3,38.2,11.9,30,-0.00229122045495306,-0.000961031056151775,0.0167736601417603,0.00441341813643298
"24",20,"higherDR",3,38.2,11.9,40,0.00278190440093083,-0.000253271286466127,0.0130175787399396,0.00345899177326453
"25",20,"higherDR",3,38.2,11.9,50,0.0030032194794895,-0.00169828435535787,0.0106264969098116,0.00302664463286872
"26",20,"higherDR",3,38.2,11.9,60,0.00221547826816636,-0.00194697690302569,0.00893820042698621,0.00249236615971873
"27",20,"higherDR",3,38.2,11.9,70,0.00036024927010765,-0.00123918395006362,0.00733677545762087,0.00202414753956991
"28",20,"higherDR",3,38.2,11.9,80,0.00116980641749161,-0.00254233869223197,0.00633644405106161,0.00167355262780276
"29",20,"higherDR",3,38.2,11.9,90,-0.000519316162624757,-0.00237406077037287,0.00555115540865552,0.00145293321431026
"30",20,"higherDR",3,38.2,11.9,100,-0.00013398114122484,-0.00267380427211278,0.00488185392862812,0.00130428270406302
"31",20,"lowerDR",1,25,20.2,10,0.000909934756520622,-0.0972363498482107,0.0216870917141247,0.00894054099007464
"32",20,"lowerDR",1,25,20.2,20,-0.0407849851555311,-0.0988882948919822,0.0116951169978768,0.00507231924173482
"33",20,"lowerDR",1,25,20.2,30,-0.0571859213048046,-0.0936955522977039,0.00686218348311737,0.00344128056490788
"34",20,"lowerDR",1,25,20.2,40,-0.0630912754499244,-0.0886443732117117,0.00476267979380925,0.00244044907354692
"35",20,"lowerDR",1,25,20.2,50,-0.0681707234159392,-0.0859485637402671,0.00392886242087748,0.00191800874620347
"36",20,"lowerDR",1,25,20.2,60,-0.07108818000593,-0.0847684291836523,0.00338735682857278,0.00177378718178945
"37",20,"lowerDR",1,25,20.2,70,-0.0753355591082723,-0.0847129051732177,0.00293104690354875,0.00164103969707014
"38",20,"lowerDR",1,25,20.2,80,-0.0782031643728969,-0.0849741371446423,0.0025909582132845,0.00143299349294165
"39",20,"lowerDR",1,25,20.2,90,-0.0795407348091944,-0.0840950740756197,0.00234229641761106,0.00134526848700954
"40",20,"lowerDR",1,25,20.2,100,-0.0808324763163659,-0.0839969125103007,0.00215722810066004,0.00127340156237837
"41",20,"lowerDR",3,24.8,19.7,10,0.107635698792842,-0.0564803063769281,0.0292510450531545,0.0100667167808008
"42",20,"lowerDR",3,24.8,19.7,20,0.0489537279603745,-0.0613033216301452,0.0181769669083638,0.00681097350184765
"43",20,"lowerDR",3,24.8,19.7,30,0.0299905024455765,-0.0508896552547574,0.0116522761265027,0.00518806492926511
"44",20,"lowerDR",3,24.8,19.7,40,0.0192320976231897,-0.0417466159485335,0.00809266020250234,0.00401771494823479
"45",20,"lowerDR",3,24.8,19.7,50,0.011706677790017,-0.0354207314320282,0.00564264203145678,0.00317528114429715
"46",20,"lowerDR",3,24.8,19.7,60,0.00480340501824975,-0.0327252372825374,0.00440592105540333,0.00254169396875512
"47",20,"lowerDR",3,24.8,19.7,70,0.000693211421477304,-0.0307106178653769,0.00360170273951024,0.00222216203465294
"48",20,"lowerDR",3,24.8,19.7,80,-0.00308209405095041,-0.0292173990289143,0.00308661619596171,0.0020448933974036
"49",20,"lowerDR",3,24.8,19.7,90,-0.00548431328828679,-0.0284121644580412,0.00264703488136782,0.00175346182172379
"50",20,"lowerDR",3,24.8,19.7,100,-0.00771855171013172,-0.028288566266545,0.00229887160816799,0.00152563971517439
