"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat"
"1",30,1,143.942857142856,100,27.66,46.38,100,0,0,0,0,98.68,0.52,0.71,0.92,0.17
"2",30,3,143.442857142856,100,19.45,34.04,20,75,5,0,0,52.53,45.14,3.09,0.24,0
"3",30,5,144.241428571426,100,15.63,29.88,0,4,40,53,3,15.55,22.77,37.87,23.74,1.07
"4",20,1,144.409999999998,100,18.18,35.92,100,0,0,0,0,100.68,0.29,0,0.03,0
"5",20,3,144.535714285712,100,11.4,25.06,27,67,6,0,0,59.25,39.46,2.29,0,0
"6",20,5,144.712857142855,100,9.26,20.93,0,7,47,43,3,21.46,25,34.59,18.49,1.46
"7",30,1,146.964285714283,100,27.27,33.03,79,21,0,0,0,86.35,13.94,0.54,0.17,0
"8",30,3,143.489999999998,100,22.27,26.75,1,20,75,4,0,21.7,34.54,40.25,4.49,0.02
"9",30,5,142.069999999998,100,19.92,24.38,0,0,1,34,65,7.39,9.88,17.15,34.84,31.74
"10",20,1,146.621428571426,100,18.95,22.98,74,26,0,0,0,85.91,14.81,0.26,0.02,0
"11",20,3,142.00857142857,100,14.8,18.19,1,24,60,14,1,27.45,35.42,32.16,5.89,0.08
"12",20,5,145.207142857141,100,12.56,16.97,0,0,1,21,78,10.76,10.6,17.65,29.41,32.58
"13",30,1,144.725714285712,100,27.29,60.89,93,6,1,0,0,92.28,5.47,2.05,1.01,0.19
"14",30,3,144.657142857142,100,19.16,45.86,99,1,0,0,0,96.85,1.93,1.12,0.94,0.16
"15",30,5,145.568571428569,100,12.49,35.19,12,51,37,0,0,37.89,47.5,15.12,0.47,0.02
"16",20,1,145.129999999998,100,18.54,48.97,100,0,0,0,0,100.66,0,0.09,0.22,0.03
"17",20,3,143.185714285712,100,11.7,34.24,98,2,0,0,0,99.67,1.33,0,0,0
"18",20,5,144.072857142855,100,8.17,24.97,6,55,37,2,0,38.88,44.56,16.53,1.02,0.01
"19",30,1,87.6971428571428,60,15.7,25.88,100,0,0,0,0,99.2333333333333,0.366666666666667,0.966666666666667,0.9,0.2
"20",30,3,91.0099999999995,60,10.24,19.05,48,50,2,0,0,71.2333333333333,27.55,2.25,0.483333333333333,0.15
"21",30,5,86.931428571428,60,7.48,14.34,1,23,59,17,0,29.8666666666667,32.7,32.5666666666667,6.45,0.0833333333333333
"22",20,1,88.5399999999999,60,9.94,20.53,100,0,0,0,0,101.616666666667,0,0,0.05,0
"23",20,3,86.6614285714286,60,6.3,13.5,52,45,3,0,0,77.4166666666667,22.8833333333333,1.36666666666667,0,0
"24",20,5,85.6557142857144,60,4.22,9.5,3,26,52,15,4,37.15,32.6666666666667,24.8,6.16666666666667,0.883333333333333
