"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat","dose1_crmmc_selec","dose2_crmmc_selec","dose3_crmmc_selec","dose4_crmmc_selec","dose5_crmmc_selec"
"1",30,1,1.382,100,NA,NA,100,0,0,0,0,95.34,2.17,1.36,1.6,0.53,100,0,0,0,0
"2",30,3,1.565,100,NA,NA,96,4,0,0,0,84.62,10.81,2.54,2.15,0.88,95,5,0,0,0
"3",30,5,1.30457142857143,100,NA,NA,1,43,55,1,0,17.21,38.88,35.9,5.6,3.41,1,41,57,1,0
"4",20,1,1.48671428571429,100,NA,NA,99,1,0,0,0,89.9,5.32,2.46,2.09,1.23,99,1,0,0,0
"5",20,3,1.27714285714286,100,NA,NA,12,62,26,0,0,30.52,44.59,19.61,4.15,2.13,13,62,25,0,0
"6",20,5,1.56657142857143,100,NA,NA,0,1,31,60,8,7.63,13.57,33.49,34.7,11.61,0,1,30,61,8
"7",30,1,1.51728571428571,100,NA,NA,100,0,0,0,0,90.61,5,2.29,2.25,0.85,100,0,0,0,0
"8",30,3,1.14628571428571,100,NA,NA,27,65,8,0,0,38.05,44.86,12.42,3.41,2.26,28,66,6,0,0
"9",30,5,1.30328571428571,100,NA,NA,0,1,48,49,2,7.45,15.33,38.29,33.25,6.68,0,1,46,51,2
"10",20,1,1.37928571428571,100,NA,NA,50,48,2,0,0,57.09,32.46,6.52,3.1,1.83,52,47,1,0,0
"11",20,3,1.43185714285714,100,NA,NA,0,4,63,32,1,11.83,20.83,42.96,20.54,4.84,0,3,64,32,1
"12",20,5,1.32514285714286,100,NA,NA,0,0,1,24,75,3.23,5.64,13.24,32.76,46.13,0,0,1,23,76
"13",30,1,1.37414285714286,100,NA,NA,100,0,0,0,0,97.43,1.52,0.83,1.05,0.17,100,0,0,0,0
"14",30,3,1.33457142857143,100,NA,NA,100,0,0,0,0,95.04,2.66,1.43,1.46,0.41,100,0,0,0,0
"15",30,5,1.40428571428571,100,NA,NA,54,43,3,0,0,57.36,31.29,7.27,2.97,2.11,51,47,2,0,0
"16",20,1,1.38857142857143,100,NA,NA,100,0,0,0,0,95.01,2.15,1.52,1.77,0.55,100,0,0,0,0
"17",20,3,1.34328571428571,100,NA,NA,87,13,0,0,0,75.7,17.47,3.74,2.49,1.6,85,15,0,0,0
"18",20,5,1.67114285714286,100,NA,NA,1,24,68,7,0,14.32,29.71,46.3,7.11,3.56,1,23,69,7,0
"19",30,1,0.962142857142857,60,NA,NA,100,0,0,0,0,92.6333333333333,3.71666666666667,2.3,2.43333333333333,0.583333333333333,100,0,0,0,0
"20",30,3,0.905714285714285,60,NA,NA,91,9,0,0,0,78.0666666666667,12.9166666666667,4.86666666666667,3.8,2.01666666666667,91,9,0,0,0
"21",30,5,0.751714285714285,60,NA,NA,10,46,38,6,0,27.8333333333333,32.95,27.4333333333333,9.33333333333333,4.11666666666667,11,43,40,6,0
"22",20,1,0.670285714285714,60,NA,NA,96,4,0,0,0,81,11.1,4.08333333333333,3.43333333333333,2.05,94,6,0,0,0
"23",20,3,0.859142857142857,60,NA,NA,26,49,24,1,0,40.1666666666667,30.9333333333333,18.7666666666667,7.38333333333333,4.41666666666667,26,49,23,2,0
"24",20,5,0.865571428571429,60,NA,NA,0,6,45,39,10,10.8,18.9333333333333,33.05,26.1333333333333,12.75,0,6,42,43,9
"25",30,1,0.826857142857143,60,NA,NA,99,1,0,0,0,86.7666666666667,7.13333333333333,3.01666666666667,3.21666666666667,1.53333333333333,99,1,0,0,0
"26",30,3,0.779714285714285,60,NA,NA,48,44,8,0,0,48.6333333333333,31.45,12.7333333333333,5.35,3.5,44,46,10,0,0
"27",30,5,0.718714285714286,60,NA,NA,1,11,58,26,4,11.65,21.7333333333333,38.0833333333333,20.7833333333333,9.41666666666667,2,10,58,27,3
"28",20,1,1.07314285714286,60,NA,NA,58,36,6,0,0,59.7333333333333,23.55,10.0833333333333,4.66666666666667,3.63333333333333,61,33,6,0,0
"29",20,3,0.927285714285714,60,NA,NA,0,26,49,25,0,16.6333333333333,27.45,34.3,16.4,6.88333333333333,0,25,54,21,0
"30",20,5,0.722,60,NA,NA,0,1,14,35,50,6.08333333333333,10.2666666666667,19.6333333333333,30.7666666666667,34.9166666666667,0,1,12,36,51
"31",30,1,0.786857142857143,60,NA,NA,100,0,0,0,0,94.4833333333333,2.96666666666667,2,1.96666666666667,0.25,100,0,0,0,0
"32",30,3,0.881285714285715,60,NA,NA,100,0,0,0,0,89.0166666666667,5.43333333333333,2.76666666666667,3.16666666666667,1.28333333333333,100,0,0,0,0
"33",30,5,0.625285714285715,60,NA,NA,65,32,3,0,0,61.35,23.6166666666667,7.78333333333333,5.43333333333333,3.48333333333333,63,35,2,0,0
"34",20,1,0.862571428571429,60,NA,NA,100,0,0,0,0,90.8,4.7,2.61666666666667,2.75,0.8,100,0,0,0,0
"35",20,3,0.905428571428571,60,NA,NA,84,16,0,0,0,71.3,18.65,5.41666666666667,4.06666666666667,2.23333333333333,80,20,0,0,0
"36",20,5,0.814,60,NA,NA,4,35,52,9,0,22.05,31.3666666666667,30.6833333333333,12.2333333333333,5.33333333333333,4,38,51,7,0
"37",30,1,0.466,30,NA,NA,100,0,0,0,0,83.3,8.1,4.6,5.46666666666667,1.86666666666667,100,0,0,0,0
"38",30,3,0.405,30,NA,NA,82,13,4,1,0,61.3666666666667,18.1666666666667,10,8.4,5.4,83,14,3,0,0
"39",30,5,0.466285714285714,30,NA,NA,42,33,19,6,0,36.3666666666667,26.9,19.0666666666667,11.9666666666667,9.03333333333333,41,29,25,5,0
"40",20,1,0.530142857142857,30,NA,NA,95,4,1,0,0,72.1333333333333,13.4,7.63333333333333,6.53333333333333,3.63333333333333,93,7,0,0,0
"41",20,3,0.535857142857143,30,NA,NA,47,31,18,4,0,41.4333333333333,26.9333333333333,17.7,10.2666666666667,7,51,28,17,3,1
"42",20,5,0.330571428571429,30,NA,NA,10,24,33,22,11,17.7,21.7666666666667,23.3666666666667,21.7666666666667,18.7333333333333,10,23,33,23,11
"43",30,1,0.512428571428572,30,NA,NA,96,3,1,0,0,74.4666666666667,12.2333333333333,6.4,6.13333333333333,4.1,95,5,0,0,0
"44",30,3,0.393857142857143,30,NA,NA,68,24,7,1,0,53.5333333333333,19.7333333333333,13.3,10.6,6.16666666666667,71,19,8,2,0
"45",30,5,0.375285714285714,30,NA,NA,14,25,32,25,4,19,23.0666666666667,24.1,22.1,15.0666666666667,13,26,33,23,5
"46",20,1,0.368714285714286,30,NA,NA,75,15,10,0,0,57.4,20.7333333333333,12.3,8.3,4.6,73,18,9,0,0
"47",20,3,0.336857142857143,30,NA,NA,23,19,38,16,4,22.9333333333333,22.3,24.2333333333333,18.9,14.9666666666667,20,26,32,17,5
"48",20,5,0.299714285714286,30,NA,NA,2,14,31,27,26,9.66666666666667,18.2666666666667,24.3666666666667,23.3333333333333,27.7,1,15,31,27,26
"49",30,1,0.501,30,NA,NA,100,0,0,0,0,87.8333333333333,6.36666666666667,3.66666666666667,4.43333333333333,1.03333333333333,100,0,0,0,0
"50",30,3,0.431142857142857,30,NA,NA,100,0,0,0,0,82.8333333333333,7.9,5.5,5.43333333333333,1.66666666666667,99,1,0,0,0
"51",30,5,0.479142857142857,30,NA,NA,74,14,12,0,0,53.1,21.9,12,9.03333333333333,7.3,75,17,7,1,0
"52",20,1,0.548714285714286,30,NA,NA,98,2,0,0,0,80.4666666666667,10.5333333333333,4.66666666666667,5.33333333333333,2.33333333333333,99,1,0,0,0
"53",20,3,0.465285714285714,30,NA,NA,83,13,4,0,0,63.3333333333333,18.6666666666667,9.3,7.63333333333333,4.4,85,11,4,0,0
"54",20,5,0.537714285714286,30,NA,NA,31,32,23,13,1,29.0666666666667,25.0666666666667,21.8666666666667,15.5666666666667,11.7666666666667,30,31,26,12,1
