"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat"
"1",30,1,145.284285714282,100,28.2,47.06,36,61,3,0,0,34.42,54.51,9.43,1.76,0.88
"2",30,3,143.539999999997,100,25.75,42.78,0,4,84,12,0,2.9,13.23,60.92,19.18,4.77
"3",30,5,146.128571428568,100,22.53,40.15,0,0,0,25,75,1.07,1.61,4.39,23,70.93
"4",20,1,145.179999999996,100,18.78,35.94,52,46,2,0,0,49.92,42.78,6.81,1.05,0.44
"5",20,3,146.597142857139,100,17.24,34.72,0,10,71,19,0,3.92,14.44,54.03,22.63,5.98
"6",20,5,143.628571428568,100,15.43,30.6,0,0,1,23,76,1.96,1.7,5.43,24.13,67.78
"7",30,1,145.431428571425,100,33.63,37.66,1,52,47,0,0,6,38.63,47.33,6.33,2.71
"8",30,3,144.468571428568,100,31.77,35.36,0,1,21,67,11,1.28,3.15,19.31,49.08,28.18
"9",30,5,145.729999999996,100,23.83,29.09,0,0,0,1,99,1.13,1.19,2.17,6.38,90.13
"10",20,1,147.091428571426,100,23.59,29.06,1,32,63,4,0,6.43,29.64,50.96,9.81,4.16
"11",20,3,145.99714285714,100,22.98,27.1,0,0,14,62,24,2.49,3.06,13.44,44.89,37.12
"12",20,5,146.717142857139,100,15.2,19.96,0,0,0,1,99,1.27,1.38,2.93,5.87,89.55
"13",30,1,145.497142857139,100,26.5,57.3,99,1,0,0,0,87.28,10.09,2.52,0.71,0.4
"14",30,3,144.324285714282,100,20.22,48.55,16,73,11,0,0,19.42,58.37,19.19,2.81,1.21
"15",30,5,147.212857142854,100,17.79,46.68,0,2,51,44,3,2.04,6.33,40.98,39.32,12.33
"16",20,1,144.479999999996,100,16.83,47.86,98,2,0,0,0,86.8,11.16,2.29,0.52,0.23
"17",20,3,145.941428571425,100,13.9,39.51,17,75,8,0,0,19.77,57.45,19.09,3.43,1.26
"18",20,5,145.321428571425,100,12.18,36.1,0,5,45,46,4,2.82,8.66,35.5,40.26,13.76
"19",30,1,86.0485714285711,60,14.83,25.28,27,67,6,0,0,29.0666666666667,50.5833333333333,16.8833333333333,3.18333333333333,1.95
"20",30,3,88.1442857142852,60,14.11,22.68,0,11,70,19,0,6.6,13.4,50.2,23.7166666666667,7.75
"21",30,5,90.6842857142851,60,12.05,21.28,0,0,1,24,75,1.78333333333333,1.86666666666667,6.63333333333333,21.3333333333333,70.05
"22",20,1,88.6742857142849,60,10.24,20.94,33,63,4,0,0,33.4666666666667,48.95,14.75,3.03333333333333,1.46666666666667
"23",20,3,86.7685714285711,60,9.32,18.11,0,11,68,20,1,5.68333333333333,16.6333333333333,44.6666666666667,23.2666666666667,11.4166666666667
"24",20,5,87.0171428571424,60,6.8,15.47,0,0,2,25,73,2.45,3.1,8.85,22.6333333333333,64.6333333333333
"25",30,1,88.5099999999997,60,18.75,20.41,6,29,62,3,0,11.4333333333333,26.8333333333333,44.4833333333333,13.4166666666667,5.5
"26",30,3,89.5628571428567,60,16.4,19.45,0,0,17,58,25,2.55,3.55,18.85,37.15,39.5666666666667
"27",30,5,87.3799999999995,60,12.29,14.23,0,0,0,3,97,1.63333333333333,1.76666666666667,3.48333333333333,7.6,87.1833333333333
"28",20,1,86.5571428571422,60,12.86,15.43,4,41,51,4,0,12.8,30.7333333333333,40.8,12.3833333333333,4.95
"29",20,3,86.8571428571419,60,11.38,13.72,0,0,10,50,40,2.88333333333333,4.8,16.1333333333333,35.25,42.6
"30",20,5,90.0971428571423,60,7.74,9.94,0,0,0,3,97,2.1,2.16666666666667,4.11666666666667,8.21666666666667,85.0666666666667
"31",30,1,91.0142857142851,60,13.95,31.67,95,5,0,0,0,78.9333333333333,15.3,4.71666666666667,1.75,0.966666666666667
"32",30,3,87.141428571428,60,11.34,26.78,14,56,30,0,0,19.0666666666667,46.3833333333333,28.3666666666667,5.25,2.6
"33",30,5,88.7428571428563,60,9.78,24.69,0,5,47,45,3,3.43333333333333,10.7,34.75,34.5833333333333,18.2
"34",20,1,89.4457142857138,60,9.34,25.15,97,3,0,0,0,82.6333333333333,14.5833333333333,3.51666666666667,0.783333333333333,0.15
