"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat"
"1",30,1,146.615714285711,100,28.59,49.16,42,58,0,0,0,44.6,50.29,4.98,0.97,0.16
"2",30,3,146.455714285711,100,25.74,43.94,0,16,77,7,0,6.89,21.74,59.71,11.62,1.04
"3",30,5,145.015714285711,100,23.54,40.8,0,0,1,34,65,1.56,3.17,10.97,33.34,51.96
"4",20,1,145.972857142854,100,19.71,38.4,61,39,0,0,0,63.05,34.55,3.08,0.3,0.02
"5",20,3,147.744285714282,100,16.05,33.61,0,19,80,1,0,8.01,30.41,54.62,7.4,0.56
"6",20,5,145.799999999997,100,14.41,30.89,0,0,4,43,53,2.95,4.39,15.28,36.03,42.35
"7",30,1,145.551428571425,100,34.01,38.94,0,52,48,0,0,7.75,44.81,44.79,3.23,0.42
"8",30,3,145.559999999996,100,31.65,34.98,0,0,48,51,1,2.94,5.44,39.71,45.38,7.53
"9",30,5,145.802857142854,100,24.66,30.45,0,0,0,1,99,1.13,1.61,4.21,10.88,83.17
"10",20,1,144.431428571425,100,22.8,27.94,7,64,29,0,0,19.96,53.26,26,1.6,0.18
"11",20,3,146.882857142854,100,22.22,26.42,0,0,24,64,12,3.16,6.81,27.64,46.49,16.9
"12",20,5,145.18714285714,100,17.08,20.55,0,0,0,2,98,1.31,1.82,4.33,9.92,83.62
"13",30,1,145.431428571425,100,27.27,60.85,97,3,0,0,0,90.07,8.45,1.89,0.5,0.09
"14",30,3,143.335714285711,100,21.94,50.55,18,71,11,0,0,25.84,57.93,15.57,1.38,0.28
"15",30,5,145.981428571425,100,18.01,47.11,0,4,63,33,0,4.12,12.82,49.42,29.84,4.8
"16",20,1,148.018571428568,100,17.88,50.94,97,3,0,0,0,92.05,7.81,1.01,0.13,0
"17",20,3,145.59714285714,100,13.52,38.35,33,60,7,0,0,42.47,46.94,10.81,0.61,0.17
"18",20,5,144.251428571425,100,11.54,34.95,0,4,68,28,0,5.39,14.11,54.16,24.95,2.39
"19",30,1,87.2157142857138,60,16.6,28.06,48,50,2,0,0,50.15,42.45,7.86666666666667,0.966666666666667,0.233333333333333
"20",30,3,86.357142857142,60,14.46,23.59,0,24,64,12,0,10.9,27.4,49.0666666666667,12.3666666666667,1.93333333333333
"21",30,5,86.6757142857136,60,11.7,22.21,0,0,4,46,50,3.43333333333333,4.93333333333333,17.5833333333333,33.3666666666667,42.35
"22",20,1,87.4085714285704,60,11.16,21.38,59,40,1,0,0,60.4666666666667,35.7833333333333,4.88333333333333,0.533333333333333,0
"23",20,3,88.9985714285706,60,8.43,18.68,3,27,62,8,0,15.1,31.85,42.6333333333333,10.5166666666667,1.56666666666667
"24",20,5,87.8985714285709,60,7.55,16.34,0,0,7,45,48,4.11666666666667,6.65,21.1833333333333,37.8833333333333,31.8333333333333
"25",30,1,87.2885714285708,60,18.68,21.41,3,58,39,0,0,16.1166666666667,46.15,34.1,4.53333333333333,0.766666666666667
"26",30,3,89.7028571428564,60,17.13,19.79,0,1,35,56,8,5.08333333333333,10.0666666666667,33.15,38.25,15.1166666666667
"27",30,5,88.1499999999994,60,13.14,15.79,0,0,0,6,94,2.11666666666667,2.88333333333333,7.16666666666667,15.6166666666667,73.8833333333333
"28",20,1,89.4028571428565,60,12.8,16.25,7,60,32,1,0,21.3,48.75,26.7166666666667,4.66666666666667,0.233333333333333
"29",20,3,89.2214285714277,60,11.25,13.16,0,4,28,45,23,7.71666666666667,13.2,32.05,30.1833333333333,18.5166666666667
"30",20,5,88.5399999999996,60,8.89,11.13,0,0,0,6,94,2.83333333333333,3.63333333333333,7.33333333333333,14,73.8666666666667
"31",30,1,86.8428571428567,60,14.97,35.65,91,9,0,0,0,80.15,16.85,3.23333333333333,1.36666666666667,0.0666666666666667
"32",30,3,88.4171428571423,60,12.46,28.52,9,82,9,0,0,24.6833333333333,58.7333333333333,16.0666666666667,1.85,0.333333333333333
"33",30,5,88.9999999999989,60,9.68,25.99,0,10,58,30,2,6.58333333333333,16.4,45.0333333333333,26.6166666666667,7.03333333333333
"34",20,1,90.2342857142854,60,10.03,28.69,99,1,0,0,0,93.8666666666667,7.3,0.416666666666667,0.0666666666666667,0.0166666666666667
"35",20,3,89.1457142857136,60,7.43,21.79,27,63,10,0,0,41.2333333333333,47.4,11.75,1.13333333333333,0.15
"36",20,5,88.6485714285706,60,5.79,18.83,0,15,50,35,0,7.66666666666667,23.7,40.8166666666667,25.6833333333333,3.8
"37",30,1,44.4085714285717,30,6.8,12.63,56,37,6,1,0,61.4666666666667,28.5,10.1666666666667,2.7,0.5
"38",30,3,44.684285714286,30,5.94,9.45,4,22,51,21,2,16.6333333333333,24.2666666666667,39.3,18.2,4.93333333333333
"39",30,5,44.8928571428575,30,4.56,8.14,0,2,17,42,39,7.4,11.7666666666667,21.5333333333333,29.6333333333333,33
"40",20,1,43.7685714285718,30,4.29,8.75,49,45,5,1,0,61.6,32.0666666666667,8.33333333333333,0.966666666666667,0.366666666666667
"41",20,3,45.3500000000002,30,3.38,6.99,7,28,50,15,0,23.2666666666667,29.8333333333333,37.1,10.5333333333333,2.6
"42",20,5,45.0542857142861,30,2.61,5.74,0,5,22,34,39,8.73333333333333,15.2333333333333,26.6,28.1333333333333,24.6333333333333
"43",30,1,44.4214285714288,30,7.64,9.68,18,41,37,4,0,26.7666666666667,38.5,30.2666666666667,6.23333333333333,1.56666666666667
"44",30,3,45.0485714285718,30,6.35,7.73,1,10,29,44,16,10.0333333333333,17.8,30.8666666666667,29.9,14.7333333333333
"45",30,5,44.4371428571431,30,5.07,5.75,0,0,1,13,86,5.93333333333333,6.43333333333333,10.3666666666667,20.4666666666667,60.1333333333333
"46",20,1,43.1328571428575,30,4.71,6.2,22,45,25,7,1,39.4333333333333,36.0333333333333,21.5666666666667,5.53333333333333,0.766666666666667
"47",20,3,43.1857142857146,30,3.88,4.83,0,12,38,31,19,16.1666666666667,19.9,31.2333333333333,22.9,13.1333333333333
"48",20,5,44.647142857143,30,2.76,4.16,0,1,3,19,77,6.86666666666667,6.83333333333333,13.5,20.9333333333333,55.2
"49",30,1,44.4985714285719,30,6.27,15.71,77,22,1,0,0,70.7333333333333,24.4333333333333,6,2.13333333333333,0.0333333333333333
"50",30,3,46.0857142857143,30,4.55,12.87,30,49,21,0,0,38.7,38.5333333333333,21.4666666666667,3.73333333333333,0.9
"51",30,5,44.7728571428575,30,3.49,10.64,3,22,49,21,5,15.7333333333333,25.4666666666667,36.3333333333333,19.2666666666667,6.53333333333333
"52",20,1,45.4128571428572,30,4.43,12.2,87,13,0,0,0,85.6,13.2666666666667,3.3,1.13333333333333,0.0333333333333333
"53",20,3,45.3700000000002,30,2.87,9.39,35,51,14,0,0,49.7333333333333,36.4333333333333,14.0333333333333,2.8,0.333333333333333
"54",20,5,44.1214285714289,30,2.04,7.07,2,24,44,24,6,18.6,27.5666666666667,35.2333333333333,16.6333333333333,5.3
