"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat"
"1",30,1,145.554285714284,100,25.45,43,100,0,0,0,0,96.07,4.42,0.25,0.21,0.05
"2",30,3,143.132857142855,100,21.26,37.8,0,2,95,3,0,9.62,16.14,65.85,8.72,0.67
"3",30,5,141.367142857142,100,18.66,34.62,0,0,0,19,81,4.11,5.67,10.1,26.85,54.27
"4",20,1,142.041428571427,100,16.61,34.46,100,0,0,0,0,98.13,2.86,0.01,0,0
"5",20,3,144.835714285713,100,12.82,27.35,0,10,85,5,0,13.06,26.75,54.46,6.32,0.41
"6",20,5,145.015714285713,100,12.72,25.42,0,0,0,15,85,5.79,6.02,9.74,24.89,54.56
"7",30,1,148.384285714283,100,28.84,34.68,71,29,0,0,0,68.86,30.73,1.24,0.17,0
"8",30,3,145.079999999998,100,25.4,29.86,0,0,52,48,0,8.73,10.9,45.05,33.19,3.13
"9",30,5,146.081428571426,100,21.28,25.26,0,0,0,2,98,4.23,4.69,6.71,10.72,74.65
"10",20,1,144.66857142857,100,20.4,25.23,67,33,0,0,0,70.74,29.34,0.89,0.03,0
"11",20,3,145.364285714284,100,18.06,22.74,0,0,41,56,3,8.4,11.37,37.72,36.68,6.83
"12",20,5,147.554285714284,100,14.03,17.12,0,0,0,1,99,5.17,5.14,7.02,9.02,74.65
"13",30,1,144.07857142857,100,23.8,56.58,100,0,0,0,0,98.11,1.11,0.65,0.62,0.51
"14",30,3,143.184285714284,100,16.45,40.24,0,69,31,0,0,15.62,57.24,27.41,0.72,0.01
"15",30,5,144.837142857141,100,14.74,39.36,0,0,19,78,3,6.39,8.37,24.32,52.26,9.66
"16",20,1,145.989999999998,100,16.41,47.11,100,0,0,0,0,100.19,0.8,0,0,0.01
"17",20,3,142.88857142857,100,9.78,29.42,0,68,32,0,0,19.7,58.13,22.32,0.82,0.03
"18",20,5,144.33857142857,100,8.99,28.18,0,0,13,78,9,8.65,9.98,26.94,45.22,10.21
"19",30,1,86.5999999999998,60,13.63,23.83,94,6,0,0,0,92.4166666666667,7.85,0.833333333333333,0.3,0.266666666666667
"20",30,3,87.144285714286,60,9.35,18.18,0,10,84,6,0,15.9833333333333,26.9333333333333,48.7166666666667,9.51666666666667,0.516666666666667
"21",30,5,89.2457142857141,60,8.17,15.57,0,0,2,24,74,7.88333333333333,9.68333333333333,14.25,28.4,41.45
"22",20,1,87.9414285714287,60,8.7,17.92,94,6,0,0,0,95.85,5.76666666666667,0.05,0,0
"23",20,3,84.677142857143,60,5.41,12.04,0,22,66,12,0,24.2166666666667,31.4833333333333,38.2333333333333,7.23333333333333,0.5
"24",20,5,85.8614285714287,60,5.25,10.07,0,0,0,25,75,10.8,9.9,16.8166666666667,24.6833333333333,39.4666666666667
"25",30,1,85.4571428571429,60,14.48,17.55,62,38,0,0,0,70.8166666666667,29.1166666666667,1.46666666666667,0.266666666666667,0
"26",30,3,87.615714285714,60,11.97,14.9,0,0,56,38,6,11.7333333333333,13.9666666666667,42.2166666666667,27.0833333333333,6.66666666666667
"27",30,5,90.4614285714286,60,9.75,12.53,0,0,0,9,91,6.31666666666667,6.83333333333333,8.96666666666667,17.15,62.4
"28",20,1,87.0914285714284,60,9.92,12.66,61,39,0,0,0,71.4333333333333,28.15,2.08333333333333,0,0
"29",20,3,84.8885714285714,60,7.14,9.16,0,0,44,43,13,17.45,19.6,32.5166666666667,24.8166666666667,7.28333333333333
"30",20,5,86.7699999999998,60,5.43,7.46,0,0,0,5,95,8.7,8.75,12.7333333333333,13.9833333333333,57.5
"31",30,1,86.6857142857142,60,13.56,30.99,100,0,0,0,0,96.4166666666667,1.76666666666667,1.03333333333333,1.15,1.3
"32",30,3,87.8271428571428,60,7.21,20.08,1,71,28,0,0,27.2833333333333,51.8666666666667,21.4,1.08333333333333,0.0333333333333333
"33",30,5,86.9442857142859,60,5.89,18.01,0,1,38,54,7,12.4666666666667,15.4333333333333,34.5,30.4166666666667,8.85
