"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat","dose1_crmmc_selec","dose2_crmmc_selec","dose3_crmmc_selec","dose4_crmmc_selec","dose5_crmmc_selec"
"40",20,1,0.270142857142857,30,NA,NA,94,4,2,0,0,71.1,14.4,7.73333333333333,7.43333333333333,2.66666666666667,94,4,2,0,0
"41",20,3,0.341,30,NA,NA,52,25,20,2,1,41.6666666666667,24.8333333333333,16.4666666666667,12.2333333333333,8.13333333333333,49,33,15,2,1
"42",20,5,0.520142857142857,30,NA,NA,9,27,33,25,6,15.8,22.9,26.3333333333333,21.0666666666667,17.2333333333333,10,23,37,22,8
"43",30,1,0.440571428571429,30,NA,NA,98,2,0,0,0,74.2333333333333,13.2666666666667,6.9,6,2.93333333333333,99,1,0,0,0
"44",30,3,0.515428571428571,30,NA,NA,64,27,9,0,0,48.9,25.4333333333333,13.1333333333333,10.1,5.76666666666667,66,25,9,0,0
"45",30,5,0.462857142857143,30,NA,NA,17,24,27,23,9,22,24.2666666666667,21.7666666666667,19.2333333333333,16.0666666666667,15,28,31,17,9
"46",20,1,0.434428571428571,30,NA,NA,70,26,4,0,0,50.7666666666667,22.5666666666667,11.2,10.0333333333333,8.76666666666667,72,21,6,1,0
"47",20,3,0.344857142857143,30,NA,NA,27,29,21,18,5,26.8666666666667,23.7666666666667,21.7333333333333,18.8666666666667,12.1,26,27,27,17,3
"48",20,5,0.378285714285714,30,NA,NA,1,7,23,29,40,7.76666666666667,13.3,21.0666666666667,25.7333333333333,35.4666666666667,1,8,23,26,42
"49",30,1,0.502,30,NA,NA,100,0,0,0,0,89,5.1,4.03333333333333,4.36666666666667,0.833333333333333,100,0,0,0,0
"50",30,3,0.490142857142857,30,NA,NA,99,1,0,0,0,77.7666666666667,9.4,6.6,6.93333333333333,2.63333333333333,98,2,0,0,0
"51",30,5,0.507142857142857,30,NA,NA,65,24,8,3,0,51.0333333333333,22.5333333333333,12.5666666666667,9.93333333333333,7.26666666666667,68,25,4,3,0
"52",20,1,0.513857142857143,30,NA,NA,99,1,0,0,0,81.8666666666667,8.63333333333333,4.93333333333333,6.16666666666667,1.73333333333333,100,0,0,0,0
"53",20,3,0.447428571428572,30,NA,NA,83,13,4,0,0,64.2666666666667,18.3333333333333,8.46666666666667,7.23333333333333,5.03333333333333,84,12,4,0,0
"54",20,5,0.481142857142857,30,NA,NA,24,29,37,9,1,25.7666666666667,25,22.9333333333333,16.2,13.4333333333333,23,25,42,7,3
