"","dlttarget","situation","targetdose","truedrprob_targetdose","truedltprob_targetdose","n","dr_bias","dlt_bias","dr_variance","dlt_variance"
"20",20,"higherDR",1,55,20.1,100,-0.0405328714886429,-0.0234264814388297,0.00485776812025362,0.00199880412008103
"21",20,"higherDR",3,38.1,12.1,10,-0.0318495469921584,-0.00603440186529423,0.0309375165482977,0.0065953841886348
"22",20,"higherDR",3,38.1,12.1,20,-0.0752932327010785,-0.0272303552882595,0.0226215576441974,0.00462548801730706
"23",20,"higherDR",3,38.1,12.1,30,-0.0606664577525295,-0.0206397945778679,0.0150914915707036,0.00355387222505977
"24",20,"higherDR",3,38.1,12.1,40,-0.0446018229279752,-0.0150908423328137,0.010843187022634,0.00274395125964234
"25",20,"higherDR",3,38.1,12.1,50,-0.0367992925172875,-0.0119799464849682,0.00861338027245987,0.00222468181587752
"26",20,"higherDR",3,38.1,12.1,60,-0.0329554917673561,-0.00906356916817771,0.00747460540014241,0.00190751933026993
"27",20,"higherDR",3,38.1,12.1,70,-0.0292959558402922,-0.00890866176765842,0.0063564969921775,0.00155282976506217
"28",20,"higherDR",3,38.1,12.1,80,-0.0255654536490646,-0.00873890428511538,0.00551023708391743,0.00136258758871613
"29",20,"higherDR",3,38.1,12.1,90,-0.0237772146832046,-0.00834690781762519,0.00478293942992051,0.00114112995371445
"30",20,"higherDR",3,38.1,12.1,100,-0.0220891247113925,-0.00793530967157259,0.00427708871806314,0.00108536994805946
"31",20,"lowerDR",1,24.8,20.1,10,-0.0609236619921207,-0.130776690524659,0.0160370338941754,0.00396141084077036
"32",20,"lowerDR",1,24.8,20.1,20,-0.094551648716947,-0.131473284116832,0.00793460401219152,0.00302782301827917
"33",20,"lowerDR",1,24.8,20.1,30,-0.0964001583086632,-0.120144767821736,0.00470831345354288,0.00205922682374463
"34",20,"lowerDR",1,24.8,20.1,40,-0.0971368268316976,-0.111125647782166,0.00333623142615432,0.00153511408927211
"35",20,"lowerDR",1,24.8,20.1,50,-0.0980224570241349,-0.107535396138068,0.00264552020772937,0.00119356246128233
"36",20,"lowerDR",1,24.8,20.1,60,-0.0984350753556278,-0.104876926009556,0.00234458998005287,0.00111111315654917
"37",20,"lowerDR",1,24.8,20.1,70,-0.0995394981359367,-0.103167356768007,0.00204078289868763,0.00098253315339884
"38",20,"lowerDR",1,24.8,20.1,80,-0.100455362961186,-0.102110069088145,0.00173015796990646,0.000890419512224064
"39",20,"lowerDR",1,24.8,20.1,90,-0.101030483848687,-0.100917262385131,0.00150625105722545,0.000828237130936138
"40",20,"lowerDR",1,24.8,20.1,100,-0.10119794804533,-0.099791811394225,0.00139984478742072,0.00077090572104151
"41",20,"lowerDR",3,24.9,19.6,10,0.0528659857881675,-0.087139586625846,0.0231838463414172,0.00655392266749839
"42",20,"lowerDR",3,24.9,19.6,20,-0.0129518538689253,-0.0962333217693547,0.0134139673500619,0.00514642654833569
"43",20,"lowerDR",3,24.9,19.6,30,-0.0144033140160501,-0.078300122185565,0.00817366391459572,0.00356124672667337
"44",20,"lowerDR",3,24.9,19.6,40,-0.0116389927104088,-0.0610126299683927,0.0053306341208396,0.00277077812955829
"45",20,"lowerDR",3,24.9,19.6,50,-0.0138072749889548,-0.0501463072357757,0.00383888709303985,0.0021069089778785
"46",20,"lowerDR",3,24.9,19.6,60,-0.015406937429195,-0.044716633210204,0.00283361965974848,0.00161400460594025
"47",20,"lowerDR",3,24.9,19.6,70,-0.0165417142691625,-0.0412514107652467,0.0024775135644728,0.00142825919791385
"48",20,"lowerDR",3,24.9,19.6,80,-0.0178175829737523,-0.0386559839249883,0.00208826628736841,0.00129995466570153
"49",20,"lowerDR",3,24.9,19.6,90,-0.0187748324108227,-0.0368703007668524,0.00186323039906321,0.00121945661120912
"50",20,"lowerDR",3,24.9,19.6,100,-0.0196412317908425,-0.0347294800566146,0.00164727731705585,0.00114785197339664
"51",20,"lowerDR",5,24.9,20,10,0.144605951301913,-0.0468799241554758,0.0242377826738542,0.0108048943833243
"52",20,"lowerDR",5,24.9,20,20,0.0470550310901425,-0.0757109634003005,0.0169837183081656,0.00736273146000295
"53",20,"lowerDR",5,24.9,20,30,0.0362126304720022,-0.0606618823173213,0.0102168772331309,0.00571093219697527
"54",20,"lowerDR",5,24.9,20,40,0.0352432003656507,-0.0418278317743939,0.00647043486915481,0.00440051492478254
"55",20,"lowerDR",5,24.9,20,50,0.0346710890612318,-0.0313462378243757,0.00456845524212555,0.00312709228480027
"56",20,"lowerDR",5,24.9,20,60,0.0314783365295576,-0.0242820157011724,0.0034055367022267,0.0024664215947985
"57",20,"lowerDR",5,24.9,20,70,0.0267090379050226,-0.0195305452019766,0.00278193792400593,0.00206254828915851
"58",20,"lowerDR",5,24.9,20,80,0.0231840488574513,-0.015712864388321,0.00231325300873139,0.00171117217958896
"59",20,"lowerDR",5,24.9,20,90,0.0205228892132715,-0.013122729186571,0.00196947122896525,0.00148037641646944
"60",20,"lowerDR",5,24.9,20,100,0.0183921282242284,-0.0115493944083646,0.00167355228075085,0.00129676665809059
"61",20,"null",1,40,20.2,10,-0.112506839405403,-0.0992370516398957,0.0259019894803318,0.00549329336110231
"62",20,"null",1,40,20.2,20,-0.132153032295793,-0.0985757609342144,0.0156982908358081,0.00497816862776931
"63",20,"null",1,40,20.2,30,-0.119110867731632,-0.0808100042680871,0.0106200644009119,0.00420992472184624
