"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat"
"1",30,1,147.33571428571,100,30.74,47.68,97,3,0,0,0,74.21,17.05,5.15,2.98,1.61
"2",30,3,145.887142857139,100,28.31,46.28,0,1,89,9,1,1.33,5.92,61.22,20.75,11.78
"3",30,5,144.304285714282,100,23.57,39.75,0,0,0,13,87,0.44,0.77,1.85,13.6,84.34
"4",20,1,144.198571428568,100,20.31,37.63,99,1,0,0,0,80.07,15.79,3.38,1.15,0.61
"5",20,3,146.681428571425,100,18.82,36.71,0,5,90,5,0,2.65,11.7,59.26,17.97,9.42
"6",20,5,142.701428571425,100,14.45,30.59,0,0,0,12,88,1.47,0.96,2.1,14.81,81.66
"7",30,1,144.93714285714,100,33.12,38.09,80,20,0,0,0,55.65,33.54,6.14,3.81,1.86
"8",30,3,148.195714285711,100,31.63,36.87,0,0,69,30,1,0.99,3.19,45,33.5,18.32
"9",30,5,146.608571428568,100,23.82,29.39,0,0,0,4,96,0.48,0.72,0.94,5.9,92.96
"10",20,1,142.971428571425,100,23.9,27.11,87,13,0,0,0,62.16,30.63,5.2,1.75,1.26
"11",20,3,146.481428571425,100,21.5,25.66,0,2,68,30,0,3.06,4.34,43.64,33.93,16.03
"12",20,5,146.319999999997,100,15.63,20.17,0,0,0,5,95,1.16,1.16,2.08,6.58,90.02
"13",30,1,145.579999999996,100,29.5,61.05,97,3,0,0,0,77.36,13.48,5.31,3.34,1.51
"14",30,3,145.334285714283,100,27.78,56.78,0,11,82,7,0,1.06,13.66,56.23,18.85,11.2
"15",30,5,144.955714285711,100,21.96,51.76,0,0,0,30,70,0.5,0.95,3.46,27.44,68.65
"16",20,1,144.232857142854,100,18.45,49.4,99,1,0,0,0,89.43,7.98,2.14,1.1,0.35
"17",20,3,145.569999999997,100,16.1,43.53,0,25,70,5,0,3.55,29.89,49.04,11.97,6.55
"18",20,5,146.71714285714,100,13.05,40.35,0,0,3,62,35,1.62,1.77,8.98,43.07,45.56
"19",30,1,87.901428571428,60,17.69,27.16,83,17,0,0,0,61.85,23.4333333333333,9,5.03333333333333,2.35
"20",30,3,88.3928571428563,60,15.46,25.3,0,8,66,25,1,1.8,10.8333333333333,40.6666666666667,28.4333333333333,19.9333333333333
"21",30,5,87.3671428571422,60,11.6,21.6,0,0,0,12,88,0.616666666666667,1.38333333333333,3.35,15.4166666666667,80.9
"22",20,1,88.5657142857141,60,11.64,21.95,91,9,0,0,0,69.8,23.2833333333333,5.1,2.16666666666667,1.31666666666667
"23",20,3,88.1742857142851,60,10.12,19.49,0,11,67,19,3,5.11666666666667,13.8,44.65,23.1,15
"24",20,5,88.7214285714282,60,7.09,15.95,0,0,0,18,82,2.15,2.23333333333333,4.1,17.3,75.8833333333333
"25",30,1,88.5542857142847,60,19.69,21.32,65,35,0,0,0,44.05,39.5,10.3833333333333,4.98333333333333,2.75
"26",30,3,88.9814285714279,60,17.79,20.2,0,1,54,45,0,1.23333333333333,3.36666666666667,31.1833333333333,37.65,28.2333333333333
"27",30,5,86.3885714285711,60,12.04,14.96,0,0,0,5,95,0.866666666666667,1.36666666666667,1.86666666666667,6.95,90.6166666666667
"28",20,1,87.8599999999996,60,14.06,16.16,71,29,0,0,0,49.2333333333333,35.8833333333333,9.88333333333333,4.41666666666667,2.25
"29",20,3,89.5185714285711,60,11.57,14.36,0,3,50,38,9,4.11666666666667,6.25,32.05,32.65,26.6
"30",20,5,86.0385714285711,60,7.71,10.29,0,0,0,4,96,2.01666666666667,2.1,3.16666666666667,8.56666666666667,85.8166666666667
"31",30,1,86.8585714285707,60,16.78,33.05,93,6,1,0,0,68.1166666666667,18.05,8.65,4.81666666666667,2.03333333333333
"32",30,3,90.8499999999991,60,14.67,31.74,0,13,66,17,4,3,16.8166666666667,40.3,21.1833333333333,20.3666666666667
"33",30,5,89.7085714285707,60,11.14,27.98,0,0,3,29,68,1.08333333333333,1.75,8.28333333333333,23.1333333333333,67.4166666666667
