"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat"
"1",30,1,145.289999999998,100,27.48,45.8,26,74,0,0,0,21.92,77.02,2,0.06,0
"2",30,3,144.861428571427,100,22.18,38.53,0,23,76,1,0,0.84,47.33,49.52,3.29,0.02
"3",30,5,140.897142857141,100,18.4,34.62,0,0,1,59,40,0.03,14.04,20.51,43.6,22.82
"4",20,1,141.921428571427,100,16.81,34.18,89,11,0,0,0,90.06,10.94,0,0,0
"5",20,3,144.882857142855,100,11.74,26.38,2,53,44,1,0,24.59,54.37,20.41,1.62,0.01
"6",20,5,141.034285714284,100,11.08,22.76,0,0,9,57,34,7.67,17,25.45,35.25,15.63
"7",30,1,142.915714285713,100,30,35.41,2,70,28,0,0,3.62,70.43,26.49,0.41,0.05
"8",30,3,143.361428571427,100,25.61,30.04,0,0,52,46,2,0.05,19.6,49.81,29.34,2.2
"9",30,5,143.825714285713,100,20.7,26.38,0,0,0,2,98,0.02,9.65,9.04,17.02,65.27
"10",20,1,144.435714285712,100,18.45,23.46,23,65,12,0,0,40.65,53.14,7.2,0.01,0
"11",20,3,144.528571428569,100,16.19,20.4,0,1,37,59,3,9.7,20.75,36.04,31.47,3.04
"12",20,5,144.368571428569,100,13.34,16.13,0,0,0,8,92,5.34,10.71,10.73,17.72,56.5
"13",30,1,145.351428571426,100,25.46,56.9,100,0,0,0,0,78.4,22.59,0.01,0,0
"14",30,3,145.301428571427,100,19.36,47.24,11,84,5,0,0,11.28,83.28,6.28,0.16,0
"15",30,5,143.174285714284,100,14.48,40.28,0,7,62,30,1,0.31,30.74,52.95,15.82,1.18
"16",20,1,141.284285714284,100,16.41,45.85,100,0,0,0,0,100.33,0.67,0,0,0
"17",20,3,145.525714285712,100,12.32,33.05,64,36,0,0,0,72.88,27.59,0.53,0,0
"18",20,5,143.724285714284,100,8.14,25.78,0,20,67,13,0,16.26,38.63,38.55,7.36,0.2
"19",30,1,90.27,60,15.11,24.79,28,71,1,0,0,22.1333333333333,77.8166666666667,1.71666666666667,0,0
"20",30,3,86.5242857142857,60,10.75,19.59,0,35,60,5,0,1.15,58.8833333333333,37.4,4.03333333333333,0.2
"21",30,5,87.7928571428574,60,8.35,16.15,0,0,17,56,27,0.333333333333333,23.6833333333333,29.5666666666667,35.75,12.3333333333333
"22",20,1,88.0314285714287,60,8.9,18.16,93,7,0,0,0,94.15,7.5,0.0166666666666667,0,0
"23",20,3,89.042857142857,60,6.11,12.73,15,63,22,0,0,41.6,49.5,10.1166666666667,0.433333333333333,0.0166666666666667
"24",20,5,86.6285714285716,60,4.26,9.77,0,8,40,42,10,16.8666666666667,29.8666666666667,32.3333333333333,19.6,3
"25",30,1,88.8128571428571,60,15.71,18.05,3,69,28,0,0,2.66666666666667,77.0333333333333,21.8166666666667,0.15,0
"26",30,3,87.6171428571429,60,12.25,14.4,0,2,45,45,8,0.933333333333333,31.9,41.4333333333333,23.6333333333333,3.76666666666667
"27",30,5,85.3114285714282,60,9.57,11.67,0,0,1,19,80,0.0333333333333333,16.8,16.35,24.0333333333333,44.45
"28",20,1,87.5285714285713,60,8.77,11.85,28,65,7,0,0,55.8166666666667,41.8166666666667,3.8,0.233333333333333,0
"29",20,3,87.3814285714285,60,6.73,9.04,1,9,61,26,3,20.7666666666667,33.3166666666667,35.5333333333333,10.25,1.8
"30",20,5,87.3128571428572,60,5.78,6.76,0,0,8,24,68,11.05,19.05,19.5333333333333,22.3833333333333,29.65
"31",30,1,87.1757142857143,60,13.23,31.75,89,11,0,0,0,62.5666666666667,39.05,0.05,0,0
"32",30,3,86.7742857142859,60,10.37,24.97,10,86,4,0,0,10.5166666666667,86.4666666666667,4.68333333333333,0,0
"33",30,5,88.8785714285712,60,7.33,19.77,1,15,55,27,2,1.35,45.9,37.7166666666667,15.3333333333333,1.36666666666667
"34",20,1,87.4028571428574,60,8.35,24.08,99,1,0,0,0,100.233333333333,1.43333333333333,0,0,0
"35",20,3,85.9057142857145,60,5.52,17.07,71,27,2,0,0,79.6833333333333,20.7166666666667,1.23333333333333,0.0333333333333333,0
"36",20,5,87.0242857142853,60,3.65,12.1,1,47,47,4,1,28.35,49.05,21.75,2.5,0.0166666666666667
"37",30,1,45.5400000000003,30,4.96,8.94,18,79,3,0,0,12.3,87.1666666666667,3.8,0.0666666666666667,0
"38",30,3,44.2400000000001,30,3.1,6.37,2,55,38,5,0,3.7,78.4333333333333,19.9,1.16666666666667,0.133333333333333
"39",30,5,46.2571428571429,30,2.1,4.63,0,9,36,39,16,0.0666666666666667,48.2666666666667,31.7666666666667,17.1,6.13333333333333
"40",20,1,44.6,30,2.52,5.98,92,8,0,0,0,96.3333333333333,6.96666666666667,0.0333333333333333,0,0
"41",20,3,43.887142857143,30,1.8,3.62,35,57,8,0,0,67.4,33.3666666666667,2.56666666666667,0,0
"42",20,5,44.0885714285716,30,1,2.24,4,38,41,15,2,40.1,42.7,15.5333333333333,3.7,1.3
"43",30,1,44.6800000000002,30,4.88,6.4,7,65,26,2,0,5.76666666666667,82.9666666666667,14.0666666666667,0.533333333333333,0
"44",30,3,44.0685714285715,30,3.31,4.09,0,15,61,19,5,0.333333333333333,59.1,36.3333333333333,6.43333333333333,1.13333333333333
"45",30,5,43.8071428571429,30,2.01,2.79,0,2,17,23,58,0.0666666666666667,35.5666666666667,27.4333333333333,19.1333333333333,21.1333333333333
"46",20,1,42.6685714285715,30,2.72,3.49,55,39,6,0,0,76.1,25.5,1.7,0.0333333333333333,0
"47",20,3,45.2300000000001,30,1.66,2.29,9,48,39,3,1,46.5,42.8,12.9333333333333,1,0.1
"48",20,5,44.267142857143,30,1.1,1.43,2,15,32,34,17,28.8333333333333,37.6,20.3666666666667,12.0666666666667,4.46666666666667
"49",30,1,42.6728571428573,30,4.5,12.27,79,21,0,0,0,48.3,54.7666666666667,0.266666666666667,0,0
"50",30,3,42.8342857142859,30,2.98,8.2,14,76,10,0,0,10.4333333333333,87.3666666666667,5.36666666666667,0.166666666666667,0
"51",30,5,43.7214285714287,30,2.04,5.65,0,33,53,12,2,0.9,69.5,28.9666666666667,3.2,0.766666666666667
"52",20,1,45.2142857142858,30,2.86,8.49,99,1,0,0,0,101.833333333333,1.5,0,0,0
"53",20,3,43.4142857142857,30,1.45,5.14,68,32,0,0,0,86.4666666666667,16.6666666666667,0.2,0,0
"54",20,5,44.9571428571429,30,0.92,3.6,23,60,16,1,0,58.5,39.8666666666667,4.53333333333333,0.433333333333333,0
