"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat"
"1",30,1,145.78857142857,100,24.83,44.37,99,1,0,0,0,94.26,5.97,0.46,0.2,0.11
"2",30,3,146.074285714283,100,20.91,36.63,0,2,97,1,0,11.19,17.93,66.25,5.5,0.13
"3",30,5,144.285714285712,100,18.9,34.87,0,0,0,15,85,4.04,5.19,9.4,23.74,58.63
"4",20,1,145.118571428569,100,16.88,34.59,99,1,0,0,0,96.66,4.32,0.02,0,0
"5",20,3,145.094285714284,100,13.09,28.05,0,7,87,6,0,13.26,20.27,60.68,6.62,0.17
"6",20,5,145.58857142857,100,12.18,25.66,0,0,0,19,81,6.14,6.34,10.66,25.74,52.12
"7",30,1,147.07857142857,100,29.64,35.8,65,35,0,0,0,61.73,37.73,1.41,0.12,0.01
"8",30,3,144.524285714283,100,25.64,31.49,0,0,61,39,0,7.61,9.04,47.71,32.9,3.74
"9",30,5,142.728571428569,100,21.15,25.9,0,0,0,1,99,3.53,3.99,6.21,9.62,77.65
"10",20,1,145.822857142855,100,20.29,25.07,61,39,0,0,0,67.5,32.81,0.67,0.02,0
"11",20,3,144.849999999998,100,17.94,22.32,0,0,44,54,2,9.88,10.39,35.92,38.87,5.94
"12",20,5,144.672857142855,100,13.36,16.96,0,0,0,1,99,5.13,5.15,6.67,8.49,75.56
"13",30,1,144.27857142857,100,23.56,56.75,100,0,0,0,0,98.37,1.05,0.61,0.55,0.42
"14",30,3,142.427142857141,100,15.54,40.65,1,66,33,0,0,14.78,57.79,27.64,0.73,0.06
"15",30,5,145.007142857142,100,14.54,38.88,0,0,15,83,2,6.47,7.43,26.84,49.96,10.3
"16",20,1,145.917142857141,100,16.37,47.53,100,0,0,0,0,100.35,0.63,0,0.01,0.01
"17",20,3,142.652857142855,100,9.64,29.59,0,67,33,0,0,20.67,56.4,23.04,0.72,0.17
"18",20,5,144.319999999998,100,8.95,28.18,0,0,14,78,8,8.59,9.35,25.82,45.92,11.32
"19",30,1,86.9942857142857,60,12.76,23.79,97,3,0,0,0,93.65,6.85,0.583333333333333,0.366666666666667,0.216666666666667
"20",30,3,87.4414285714286,60,9.48,17.41,0,12,81,7,0,17.1166666666667,31.2333333333333,41.9666666666667,10.3666666666667,0.983333333333333
"21",30,5,88.9557142857142,60,7.79,15.69,0,0,2,16,82,6.83333333333333,8.96666666666667,15.7166666666667,23.95,46.2
"22",20,1,88.2200000000005,60,8.27,19.01,97,3,0,0,0,96.6666666666667,4.95,0.05,0,0
"23",20,3,87.1171428571428,60,5.76,12.09,0,17,74,9,0,22.9833333333333,30.7833333333333,38.0833333333333,9.11666666666667,0.7
"24",20,5,88.2071428571428,60,4.67,10.38,0,0,1,23,76,10.3166666666667,10.8166666666667,16.6333333333333,25.4166666666667,38.4833333333333
"25",30,1,86.6185714285715,60,14.89,18.18,59,41,0,0,0,69.5,29.9166666666667,2.03333333333333,0.216666666666667,0
"26",30,3,87.0057142857142,60,11.83,14.09,0,1,63,33,3,14.3,18.0833333333333,42.1,23.1166666666667,4.06666666666667
"27",30,5,88.7285714285713,60,10.33,12.51,0,0,0,7,93,4.85,6.43333333333333,9.95,16.05,64.3833333333333
"28",20,1,86.3928571428571,60,9.93,12.93,60,40,0,0,0,70.15,30.2,1.28333333333333,0.0333333333333333,0
"29",20,3,86.4785714285712,60,7.03,9.2,0,3,32,51,14,17.2166666666667,18.5666666666667,30.3666666666667,27.4666666666667,8.05
"30",20,5,86.5528571428571,60,5.66,7.12,0,0,1,3,96,9.98333333333333,9.33333333333333,12.3166666666667,16.4833333333333,53.55
"31",30,1,89.0342857142859,60,13.53,31.32,100,0,0,0,0,96.3166666666667,1.95,1.01666666666667,1.28333333333333,1.1
"32",30,3,88.6071428571429,60,7.28,20.17,2,72,25,1,0,24.9166666666667,53.9833333333333,21.55,1.16666666666667,0.05
"33",30,5,88.5328571428572,60,6.3,18.34,0,0,30,58,12,10.6333333333333,12.8833333333333,34,32.2833333333333,11.8666666666667
"34",20,1,88.9842857142855,60,8.19,24.94,100,0,0,0,0,100.9,0.75,0,0.0166666666666667,0
"35",20,3,86.8971428571428,60,4.7,14.45,6,65,28,0,1,32,47.5666666666667,20.6833333333333,1.33333333333333,0.0833333333333333
"36",20,5,87.5428571428575,60,3.67,12.3,0,2,29,53,16,14.5666666666667,16.3833333333333,31.7333333333333,29.7166666666667,9.26666666666667
"37",30,1,45.7500000000002,30,4.27,8.92,88,12,0,0,0,90.3666666666667,9.9,1.43333333333333,1.26666666666667,0.366666666666667
"38",30,3,43.9514285714287,30,2.39,4.52,0,39,42,17,2,33.4,36.2,25.8,6.6,1.33333333333333
"39",30,5,44.6128571428572,30,1.96,3.5,0,4,20,37,39,17.9333333333333,20.9333333333333,27.3333333333333,21.0333333333333,16.1
"40",20,1,44.2057142857143,30,2.87,5.72,88,12,0,0,0,96.4666666666667,6.5,0.366666666666667,0,0
"41",20,3,43.2057142857143,30,1.25,2.7,6,47,35,11,1,46.7666666666667,34.9,18.3,3.03333333333333,0.333333333333333
"42",20,5,44.3771428571431,30,0.85,2,0,3,22,41,34,23.7333333333333,21.3,28.1,18.8666666666667,11.3333333333333
"43",30,1,45.7042857142858,30,4.81,6.25,63,33,4,0,0,77.8,22.8333333333333,2.4,0.3,0
"44",30,3,45.0600000000002,30,2.99,3.64,0,11,42,36,11,26.5666666666667,25.7,29.5,17.3666666666667,4.2
"45",30,5,43.0971428571429,30,2.12,2.6,0,0,9,24,67,13.6666666666667,15.5666666666667,20.3,23,30.8
"46",20,1,45.007142857143,30,3,4.06,64,33,3,0,0,82.5333333333333,19.3333333333333,1.36666666666667,0.1,0
"47",20,3,45.5842857142858,30,1.64,1.95,1,16,44,30,9,34.4333333333333,29.4,24.9666666666667,10.7666666666667,3.76666666666667
"48",20,5,44.2971428571429,30,1.08,1.49,0,1,11,40,48,20.7666666666667,18.4666666666667,24.1666666666667,21.3666666666667,18.5666666666667
"49",30,1,45.0614285714287,30,4.82,11.94,93,5,2,0,0,94.2,2.7,1.9,2.13333333333333,2.4
"50",30,3,44.6014285714286,30,1.81,6.02,17,54,24,5,0,48.5666666666667,36.4666666666667,15.9333333333333,2.26666666666667,0.1
"51",30,5,45.9928571428573,30,1.47,4.71,0,9,42,33,16,20.7666666666667,26.5,30,17.9666666666667,8.1
"52",20,1,44.0914285714287,30,2.67,8.8,99,1,0,0,0,102.233333333333,0.966666666666667,0.0666666666666667,0,0.0666666666666667
"53",20,3,42.7042857142858,30,1.05,3.55,23,62,13,2,0,64.0333333333333,32.2666666666667,6.56666666666667,0.466666666666667,0
"54",20,5,42.8628571428573,30,0.67,2.46,0,13,41,38,8,30.5666666666667,29.5,26.8333333333333,13.0666666666667,3.36666666666667
