"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat"
"1",30,1,146.857142857139,100,29.55,45.94,56,44,0,0,0,53.29,41.54,5.31,0.75,0.11
"2",30,3,144.00571428571,100,24.3,43.12,0,15,79,6,0,5.75,21.21,60.9,11.46,1.68
"3",30,5,146.507142857139,100,22.68,40.14,0,0,0,33,67,1.58,2.42,7.64,31.77,57.59
"4",20,1,148.921428571425,100,18.58,37.83,65,35,0,0,0,60.46,36.23,3.8,0.39,0.12
"5",20,3,143.755714285711,100,16.69,33.72,0,14,79,7,0,5.43,19.54,57.43,15.9,2.7
"6",20,5,145.228571428568,100,14.79,30.32,0,0,1,27,72,1.79,2.41,6.91,29.3,60.59
"7",30,1,144.448571428568,100,33.84,37.43,2,58,40,0,0,8.16,47.17,40.1,4.11,1.46
"8",30,3,143.344285714283,100,29.42,34.6,0,0,28,68,4,2.2,6.16,31.82,50.12,10.7
"9",30,5,144.064285714283,100,24.79,28.58,0,0,0,2,98,0.98,1.1,2.64,7.62,88.66
"10",20,1,145.972857142854,100,22.7,27.33,7,51,42,0,0,17.51,42.48,36.82,3.16,1.03
"11",20,3,144.058571428568,100,21.67,26.27,0,0,16,64,20,2.73,5.23,18.09,49,25.95
"12",20,5,143.351428571426,100,16.52,20.09,0,0,0,0,100,1.38,1.45,2.76,7.11,88.3
"13",30,1,146.175714285711,100,26.46,58.15,100,0,0,0,0,92.15,6.54,1.55,0.73,0.03
"14",30,3,145.799999999997,100,20.16,49,32,65,3,0,0,36.07,52.58,10.82,0.99,0.54
"15",30,5,147.459999999996,100,17.52,45.61,0,3,62,34,1,3.53,8.94,48.9,34.11,5.52
"16",20,1,148.04571428571,100,17.85,49.81,98,2,0,0,0,92.39,7.26,1.03,0.19,0.13
"17",20,3,146.044285714282,100,13.31,38.53,27,71,2,0,0,30.83,58.52,10.34,1.02,0.29
"18",20,5,147.097142857139,100,11.39,35.19,0,4,53,42,1,4.4,13.45,42.36,33.51,7.28
"19",30,1,88.1757142857139,60,15.02,26.15,45,52,3,0,0,49.15,40.9666666666667,9.9,1.35,0.3
"20",30,3,89.5528571428567,60,13.81,22.56,0,28,62,10,0,9.55,30.5333333333333,46.1166666666667,12.1333333333333,3.33333333333333
"21",30,5,85.5499999999996,60,12.05,20.85,0,0,4,28,68,2.21666666666667,3.43333333333333,12.3333333333333,26.7666666666667,56.9166666666667
"22",20,1,86.9399999999996,60,9.67,20.09,57,41,2,0,0,55.6166666666667,37.6,7.7,0.633333333333333,0.116666666666667
"23",20,3,89.0299999999994,60,8.8,17.57,2,22,61,15,0,10.9833333333333,25.7666666666667,43.75,15.0833333333333,6.08333333333333
"24",20,5,87.6828571428566,60,7.17,15.9,0,0,6,33,61,3.58333333333333,4.91666666666667,12.05,28.0333333333333,53.0833333333333
"25",30,1,88.7999999999994,60,18.42,19.98,5,50,43,2,0,14.6166666666667,39.85,39.1,6.76666666666667,1.33333333333333
"26",30,3,87.8785714285709,60,16.04,18.86,0,2,26,58,14,3.9,8.1,27.0333333333333,41.4666666666667,21.1666666666667
"27",30,5,86.1142857142856,60,12.61,14.65,0,0,0,6,94,2.11666666666667,2,4.56666666666667,12.3333333333333,80.65
"28",20,1,87.9199999999994,60,13.05,15,10,51,37,2,0,20.3166666666667,39.8666666666667,34.3333333333333,5.48333333333333,1.66666666666667
"29",20,3,89.5671428571418,60,11.31,14.09,0,0,18,59,23,3.5,7.23333333333333,22.1666666666667,39.5333333333333,29.2333333333333
"30",20,5,87.8914285714282,60,8.65,10.29,0,0,0,6,94,2.48333333333333,2.35,6.38333333333333,11.9666666666667,78.4833333333333
"31",30,1,88.4671428571423,60,14.61,33.07,99,1,0,0,0,85.9,10.1666666666667,3.73333333333333,1.61666666666667,0.25
"32",30,3,88.1042857142851,60,11.36,26.5,27,61,12,0,0,32.2666666666667,50.5,15.8666666666667,2.46666666666667,0.566666666666667
"33",30,5,86.1957142857135,60,8.71,23.67,0,14,49,33,4,6.25,22.25,39.6833333333333,23.7833333333333,9.7
"34",20,1,86.9414285714277,60,9.44,26.25,100,0,0,0,0,93.9666666666667,6.21666666666667,1.31666666666667,0.166666666666667,0
"35",20,3,86.0014285714281,60,6.94,20.28,26,63,11,0,0,33.15,50.9,14.2666666666667,2.35,1
"36",20,5,86.5457142857138,60,5.86,18.36,3,11,45,37,4,8.98333333333333,17.2833333333333,35.25,29.0333333333333,11.1166666666667
"37",30,1,44.4871428571433,30,5.93,10.16,55,36,9,0,0,53.1333333333333,35.5333333333333,12.7,1.73333333333333,0.233333333333333
"38",30,3,44.9600000000002,30,5.11,8.79,2,29,48,20,1,14.9333333333333,30.1666666666667,35.2666666666667,17.0333333333333,5.93333333333333
"39",30,5,46.2400000000001,30,3.89,7.69,0,0,17,34,49,6,7.43333333333333,19.5,25.8666666666667,44.5333333333333
"40",20,1,44.6171428571433,30,3.58,7.69,66,28,5,1,0,67.8,25.2333333333333,7.43333333333333,2.2,0.666666666666667
"41",20,3,43.914285714286,30,2.87,5.8,4,31,40,18,7,21.2333333333333,31.1333333333333,30.8333333333333,12.5333333333333,7.6
"42",20,5,43.8785714285719,30,2.04,5.24,0,4,18,31,47,8,10.6666666666667,23.4666666666667,26.7666666666667,34.4333333333333
"43",30,1,45.7100000000002,30,6.46,8.17,8,35,44,12,1,21.2666666666667,32.7666666666667,30.9333333333333,13.3,5.06666666666667
"44",30,3,45.7342857142858,30,5.73,6.8,0,1,30,40,29,7.7,11.3333333333333,28.9,28.3333333333333,27.0666666666667
"45",30,5,42.9971428571432,30,4.32,5.34,0,0,1,13,86,4.33333333333333,3.93333333333333,8.43333333333333,19.5333333333333,67.1
"46",20,1,43.8885714285719,30,4.18,5.5,10,50,33,6,1,25.7333333333333,40.1333333333333,27.5666666666667,7.53333333333333,2.36666666666667
"47",20,3,45.637142857143,30,3.55,4.8,1,5,25,40,29,9.73333333333333,15.9,25.1666666666667,27.7666666666667,24.7666666666667
"48",20,5,43.1500000000004,30,2.54,3.16,0,1,2,11,86,5.5,7.53333333333333,13.7666666666667,18.2666666666667,58.2666666666667
"49",30,1,44.9214285714288,30,5.34,13.67,88,9,1,2,0,77.8,17.7666666666667,5.3,2.16666666666667,0.3
"50",30,3,46.7371428571431,30,4.48,10.85,32,44,24,0,0,36.1,37.6666666666667,23.1666666666667,4.66666666666667,1.73333333333333
"51",30,5,43.9900000000002,30,3.18,9.28,0,17,43,27,13,9.9,21.4666666666667,33.3666666666667,24.3666666666667,14.2333333333333
"52",20,1,44.2642857142859,30,3.47,10.24,89,9,2,0,0,84.0333333333333,15.6333333333333,2.83333333333333,0.566666666666667,0.266666666666667
"53",20,3,45.3314285714289,30,2.8,7.52,22,62,14,2,0,38.3333333333333,42.3666666666667,17.1,4.43333333333333,1.1
"54",20,5,44.3485714285717,30,1.84,6.23,2,11,32,41,14,14.2333333333333,19.0666666666667,29.3,24.5333333333333,16.2
