"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat","dose1_crmmc_selec","dose2_crmmc_selec","dose3_crmmc_selec","dose4_crmmc_selec","dose5_crmmc_selec"
"1",30,1,1.25942857142857,100,NA,NA,100,0,0,0,0,93.82,2.84,1.54,2.09,0.71,100,0,0,0,0
"2",30,3,1.33957142857143,100,NA,NA,3,84,13,0,0,21,56.08,18.4,3.23,2.29,2,82,16,0,0
"3",30,5,1.462,100,NA,NA,0,0,40,59,1,4.16,9.76,36.01,42.95,8.12,0,0,43,56,1
"4",20,1,1.38071428571429,100,NA,NA,99,1,0,0,0,89.38,5.83,2.4,2.3,1.09,98,2,0,0,0
"5",20,3,1.45328571428571,100,NA,NA,0,22,78,0,0,12.7,30,48.88,6.49,2.93,0,21,79,0,0
"6",20,5,1.511,100,NA,NA,0,0,0,52,48,3.3,6.7,13.48,46.21,31.31,0,0,0,53,47
"7",30,1,1.57785714285714,100,NA,NA,99,1,0,0,0,91.55,4.52,1.87,1.98,1.08,99,1,0,0,0
"8",30,3,1.32185714285714,100,NA,NA,0,33,67,0,0,13.14,36.08,43.63,5.78,2.37,0,28,71,1,0
"9",30,5,1.70414285714286,100,NA,NA,0,0,4,80,16,3.79,6.73,20.93,51.63,17.92,0,0,6,80,14
"10",20,1,1.49614285714286,100,NA,NA,69,31,0,0,0,70.03,24.2,2.72,2.47,1.58,68,32,0,0,0
"11",20,3,1.50042857142857,100,NA,NA,0,0,51,49,0,5.11,11.92,45.97,30.92,7.08,0,0,46,54,0
"12",20,5,1.647,100,NA,NA,0,0,0,6,94,2.49,4.65,8.31,22.21,63.34,0,0,0,8,92
"13",30,1,1.24214285714286,100,NA,NA,100,0,0,0,0,95.3,2.54,1.24,1.6,0.32,100,0,0,0,0
"14",30,3,1.66342857142857,100,NA,NA,28,72,0,0,0,48.54,42.71,5.31,2.64,1.8,31,69,0,0,0
"15",30,5,1.47985714285714,100,NA,NA,0,5,87,8,0,8.88,23.64,52.43,12.27,3.78,0,8,86,6,0
"16",20,1,1.47942857142857,100,NA,NA,100,0,0,0,0,93.49,3.22,1.62,2.16,0.51,100,0,0,0,0
"17",20,3,1.48228571428571,100,NA,NA,3,80,17,0,0,20.45,53.26,21.65,3.4,2.24,3,75,22,0,0
"18",20,5,1.40242857142857,100,NA,NA,0,0,22,78,0,4.48,8,31.27,47.43,9.82,0,0,24,73,3
"19",30,1,0.999714285714286,60,NA,NA,100,0,0,0,0,89.7666666666667,4.7,2.53333333333333,3.41666666666667,1.25,100,0,0,0,0
"20",30,3,1.02828571428571,60,NA,NA,14,65,21,0,0,36.0166666666667,41.5,15.4166666666667,5.06666666666667,3.66666666666667,11,71,18,0,0
"21",30,5,0.723571428571428,60,NA,NA,0,1,44,52,3,8.06666666666667,16.25,36.9166666666667,31.8,8.63333333333333,0,2,47,48,3
"22",20,1,0.726,60,NA,NA,98,2,0,0,0,86.1,6.93333333333333,3.55,3.6,1.48333333333333,96,4,0,0,0
"23",20,3,0.875285714285714,60,NA,NA,1,34,61,4,0,18.4833333333333,31.5333333333333,36.4666666666667,9.13333333333333,6.05,0,30,67,3,0
"24",20,5,0.884571428571428,60,NA,NA,0,0,7,57,36,4.68333333333333,9.78333333333333,19.9166666666667,39.1166666666667,28.1666666666667,0,0,7,55,38
"25",30,1,0.884285714285714,60,NA,NA,100,0,0,0,0,85.95,7.6,3.1,3.4,1.61666666666667,99,1,0,0,0
"26",30,3,0.889714285714286,60,NA,NA,3,44,52,1,0,20.1833333333333,34.1333333333333,33.0166666666667,9.7,4.63333333333333,2,48,49,1,0
"27",30,5,0.833714285714286,60,NA,NA,0,0,18,68,14,7,12.0333333333333,26.95,36.3,19.3833333333333,0,0,16,66,18
"28",20,1,0.892571428571429,60,NA,NA,75,25,0,0,0,65.7833333333333,21.8,6.55,4.63333333333333,2.9,77,23,0,0,0
"29",20,3,1.06785714285714,60,NA,NA,0,6,59,35,0,6.71666666666667,17.75,40.4833333333333,26.3333333333333,10.3833333333333,0,6,60,34,0
"30",20,5,0.843285714285714,60,NA,NA,0,0,3,27,70,3.61666666666667,7.21666666666667,12.3833333333333,29.5833333333333,48.8666666666667,0,0,1,30,69
"31",30,1,0.791285714285714,60,NA,NA,100,0,0,0,0,93.4166666666667,3.33333333333333,1.8,2.6,0.516666666666667,100,0,0,0,0
"32",30,3,0.751714285714285,60,NA,NA,52,45,3,0,0,53.9166666666667,31.4333333333333,7.86666666666667,5.13333333333333,3.31666666666667,49,47,4,0,0
"33",30,5,0.762714285714286,60,NA,NA,0,26,64,10,0,10.6166666666667,26.75,43.3333333333333,14.75,6.21666666666667,0,24,64,12,0
"34",20,1,0.834285714285714,60,NA,NA,100,0,0,0,0,89.35,5.26666666666667,2.65,3.38333333333333,1.01666666666667,100,0,0,0,0
"35",20,3,0.783714285714285,60,NA,NA,11,58,31,0,0,30.6166666666667,40.9333333333333,20.7333333333333,5.36666666666667,4.01666666666667,10,63,27,0,0
"36",20,5,0.723714285714286,60,NA,NA,0,0,39,57,4,6.28333333333333,14.3166666666667,32.4833333333333,34.8833333333333,13.7,0,0,43,53,4
"37",30,1,0.647285714285714,30,NA,NA,100,0,0,0,0,80.2666666666667,9.86666666666667,5.16666666666667,5.8,2.23333333333333,99,1,0,0,0
"38",30,3,0.369142857142857,30,NA,NA,45,44,9,2,0,35.8,28.9,18.0666666666667,11.6,8.96666666666667,48,38,12,2,0
"39",30,5,0.396285714285714,30,NA,NA,5,17,44,28,6,11.1666666666667,19.3333333333333,28.1333333333333,21.7666666666667,22.9333333333333,4,18,46,28,4
"40",20,1,0.404,30,NA,NA,94,4,2,0,0,72.4666666666667,13.9333333333333,6.8,7.03333333333333,3.1,93,7,0,0,0
"41",20,3,0.266714285714286,30,NA,NA,16,47,24,12,1,22.8,27.8333333333333,24.7333333333333,16.2,11.7666666666667,22,40,29,8,1
"42",20,5,0.330571428571429,30,NA,NA,1,11,30,35,23,8.3,15.7666666666667,22,25.0333333333333,32.2333333333333,2,10,33,30,25
