"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat"
"1",30,1,143.762857142855,100,26.36,43.18,89,11,0,0,0,88.21,12.14,0.4,0.23,0.02
"2",30,3,144.662857142855,100,20.96,37.84,0,39,60,1,0,15.52,45.42,36.52,3.46,0.08
"3",30,5,141.729999999998,100,18.27,33.57,0,0,4,53,43,6.41,10.03,20.05,40.05,24.46
"4",20,1,144.969999999999,100,16.06,34.26,86,14,0,0,0,89.02,11.32,0.64,0.02,0
"5",20,3,143.311428571427,100,13.38,26.14,1,45,53,1,0,23.86,45.71,29.96,1.36,0.11
"6",20,5,143.749999999997,100,11.88,24.67,0,0,6,55,39,8.47,10.24,23.52,33.58,25.19
"7",30,1,145.955714285712,100,28.54,32.56,12,77,11,0,0,31.48,58.41,10.56,0.53,0.02
"8",30,3,143.912857142855,100,25.7,30.55,0,1,43,54,2,8.27,13.69,37.01,36.59,5.44
"9",30,5,145.505714285713,100,22.05,26.63,0,0,0,1,99,3.56,4.46,7.41,12.47,73.1
"10",20,1,142.827142857141,100,18.47,23.46,19,68,13,0,0,41.7,49.46,9.75,0.09,0
"11",20,3,146.729999999998,100,17.35,20.32,0,2,38,48,12,11.84,15.93,34.09,32.1,7.04
"12",20,5,142.469999999998,100,13.62,17.43,0,0,1,6,93,6.31,6.31,10.32,18.16,59.9
"13",30,1,144.062857142855,100,24.55,56.23,100,0,0,0,0,98.44,1.5,0.36,0.57,0.13
"14",30,3,147.054285714284,100,17.99,44.35,53,47,0,0,0,62.26,37.55,0.95,0.18,0.06
"15",30,5,147.12714285714,100,14.24,38.36,0,16,58,26,0,13.06,30.27,42.57,13.94,1.16
"16",20,1,145.671428571427,100,16.74,45.78,100,0,0,0,0,100.49,0.51,0,0,0
"17",20,3,144.334285714284,100,10.78,33.69,67,33,0,0,0,73.66,25.66,1.68,0,0
"18",20,5,144.337142857141,100,8.2,27.47,1,21,64,14,0,18.25,30.99,43.18,8.37,0.21
"19",30,1,88.0928571428572,60,13.82,22.75,74,26,0,0,0,79.1,21.6833333333333,0.55,0.25,0.0833333333333333
"20",30,3,87.0971428571428,60,9.93,18.16,6,53,35,6,0,35.3833333333333,43.6166666666667,20.0166666666667,2.55,0.1
"21",30,5,88.6685714285715,60,8.78,15.52,0,0,17,44,39,11.8666666666667,12.9666666666667,25.95,29.2333333333333,21.65
"22",20,1,86.6657142857143,60,8.39,17.4,90,10,0,0,0,92.1833333333333,9.26666666666667,0.216666666666667,0,0
"23",20,3,87.8185714285713,60,6.72,12.55,9,55,33,3,0,41.7333333333333,42.5166666666667,15.95,1.45,0.0166666666666667
"24",20,5,87.5414285714285,60,4.63,10.71,0,5,23,39,33,17.15,20.1333333333333,28.0333333333333,22.45,13.9
"25",30,1,87.7357142857142,60,14.52,16.76,16,70,13,1,0,40.8833333333333,48.3,11.9166666666667,0.566666666666667,0
"26",30,3,87.1599999999996,60,11.64,14.42,0,6,53,39,2,14.95,21.8,38.6166666666667,23.5833333333333,2.71666666666667
"27",30,5,85.5671428571428,60,9.78,12.29,0,1,1,14,84,7.56666666666667,9.06666666666667,13.4,18.9,52.7333333333333
"28",20,1,85.8157142857143,60,9.27,11.18,23,61,16,0,0,49.15,44.15,8.03333333333333,0.283333333333333,0.05
"29",20,3,87.1042857142857,60,7.27,9,0,11,42,38,9,22.1333333333333,23.65,33.1666666666667,19,3.71666666666667
"30",20,5,89.1771428571428,60,5.97,8,0,0,2,14,84,9.85,10.3333333333333,15.6833333333333,22.4333333333333,43.3666666666667
"31",30,1,87.7514285714284,60,13.45,30.45,100,0,0,0,0,97.6666666666667,2.06666666666667,0.683333333333333,0.95,0.3
"32",30,3,87.4599999999997,60,9.26,23.28,67,32,1,0,0,78.1833333333333,21.7833333333333,1.53333333333333,0.166666666666667,0
"33",30,5,87.1357142857142,60,6.65,18.84,1,28,50,21,0,22.3833333333333,32.5,34.1333333333333,11.65,1
"34",20,1,85.96,60,8.46,24.92,100,0,0,0,0,100.1,1.53333333333333,0.0166666666666667,0.0166666666666667,0
"35",20,3,85.597142857143,60,5.66,16.78,62,36,2,0,0,77.1333333333333,22.65,1.76666666666667,0.116666666666667,0
"36",20,5,87.3428571428574,60,3.86,12.61,4,35,47,14,0,31.0666666666667,37.2333333333333,23.9666666666667,8.6,0.8
"37",30,1,43.8114285714287,30,4.35,8.26,83,16,1,0,0,90.6,10.9333333333333,1.16666666666667,0.533333333333333,0.1
"38",30,3,43.8514285714287,30,2.99,5.05,24,47,25,4,0,57.0333333333333,33.8,10.4666666666667,1.83333333333333,0.2
"39",30,5,44.7385714285715,30,1.97,4.03,0,13,40,24,23,25.3666666666667,27,26.0666666666667,15.0666666666667,9.83333333333333
"40",20,1,43.8742857142859,30,2.64,5.57,80,18,1,1,0,94.5666666666667,8.4,0.333333333333333,0.0333333333333333,0
"41",20,3,43.3685714285715,30,1.52,3.74,41,47,11,1,0,76.3,23.0666666666667,3.73333333333333,0.233333333333333,0
"42",20,5,44.7242857142859,30,1.18,2.52,5,20,46,19,10,41.2666666666667,28.4,22.1666666666667,7.73333333333333,3.76666666666667
"43",30,1,44.8957142857144,30,4.6,5.24,35,48,16,1,0,64.6333333333333,32.4666666666667,5.9,0.3,0.0333333333333333
"44",30,3,44.8957142857144,30,3.08,4.35,2,28,43,23,4,32.2666666666667,33.8,26.6666666666667,8.66666666666667,1.93333333333333
"45",30,5,45.1300000000001,30,2.37,3.05,0,1,17,25,57,15.6666666666667,17.7666666666667,23.9666666666667,20.4666666666667,25.4666666666667
"46",20,1,42.9885714285715,30,2.71,3.35,54,37,9,0,0,79.5,20.1333333333333,3.6,0.1,0
"47",20,3,43.5485714285716,30,1.75,2.22,12,36,42,9,1,51.6666666666667,30.3,17.5,3.56666666666667,0.3
"48",20,5,43.8100000000002,30,1.28,1.58,0,7,26,28,39,28.0333333333333,22.1666666666667,25.5,13.6333333333333,14
"49",30,1,43.5442857142858,30,4.27,11.37,95,4,0,1,0,96.9333333333333,2.86666666666667,1.06666666666667,2,0.466666666666667
"50",30,3,43.897142857143,30,2.85,7.64,65,32,3,0,0,81.8333333333333,18.6666666666667,2.33333333333333,0.5,0
"51",30,5,45.0342857142858,30,1.81,5.22,8,40,40,9,3,40.6333333333333,35.0333333333333,21.3333333333333,5.1,1.23333333333333
"52",20,1,43.5314285714287,30,2.66,8.43,99,1,0,0,0,101.966666666667,1.36666666666667,0,0,0
"53",20,3,43.1614285714287,30,1.62,5.33,80,19,0,1,0,91.9,10.1666666666667,0.9,0.3,0.0666666666666667
"54",20,5,43.7685714285716,30,1.01,3.51,24,44,30,1,1,62.6,29.2,10.5,1,0.0333333333333333
