"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat"
"1",30,1,145.134285714282,100,27.31,45.76,100,0,0,0,0,83.89,13.03,2.81,0.91,0.36
"2",30,3,146.162857142854,100,26.79,43.47,0,1,93,6,0,2.16,7.18,66.51,18.09,7.06
"3",30,5,146.044285714282,100,22.84,39.26,0,0,0,6,94,0.93,1.4,3.03,14.68,80.96
"4",20,1,143.844285714282,100,18.65,37.64,100,0,0,0,0,82.26,15.73,2.08,0.78,0.15
"5",20,3,142.98714285714,100,17.6,33.9,0,3,91,6,0,3.58,9.34,65.96,16.53,5.59
"6",20,5,149.309999999996,100,14.58,30.29,0,0,0,11,89,1.52,1.55,4.1,16.89,76.94
"7",30,1,144.439999999996,100,33.63,37.41,60,40,0,0,0,51.06,42.97,5.24,1.22,0.51
"8",30,3,145.007142857139,100,32.44,36.05,0,0,47,53,0,1.41,2.36,34.61,47.68,14.94
"9",30,5,144.334285714283,100,23.94,29.23,0,0,0,1,99,0.83,0.96,2.27,4.11,92.83
"10",20,1,143.721428571425,100,24.61,29.62,46,54,0,0,0,42.01,50.89,5.93,1.53,0.64
"11",20,3,144.519999999997,100,22.57,26.87,0,0,35,63,2,2.56,3.81,30.69,49.41,14.53
"12",20,5,145.682857142854,100,15.96,19.54,0,0,0,1,99,1.29,1.49,2.83,4.92,90.47
"13",30,1,144.55714285714,100,24.43,58.18,100,0,0,0,0,91.49,6.44,2.11,0.85,0.11
"14",30,3,146.162857142854,100,20.36,48.19,0,58,42,0,0,3.89,44.34,44.55,5.24,2.98
"15",30,5,148.528571428568,100,17.98,46.27,0,0,5,79,16,1.41,2.1,12.95,56.23,28.31
"16",20,1,145.064285714282,100,16.6,48.18,100,0,0,0,0,94.62,5,1.19,0.18,0.01
"17",20,3,145.242857142854,100,13.33,37.9,0,65,35,0,0,4.96,49.7,39.31,4.89,2.14
"18",20,5,144.689999999996,100,11.94,36.02,0,0,12,76,12,1.86,3.55,17.23,52.86,25.5
"19",30,1,88.5814285714281,60,14.85,26.35,92,8,0,0,0,74.8666666666667,20.25,5.01666666666667,1.2,0.333333333333333
"20",30,3,88.9114285714279,60,13.64,23.15,0,2,83,15,0,4.8,13.2833333333333,52.05,22.8666666666667,8.66666666666667
"21",30,5,87.7385714285705,60,11.34,20.3,0,0,0,15,85,2.21666666666667,1.76666666666667,4.86666666666667,16.55,76.2666666666667
"22",20,1,87.6285714285709,60,10.24,20.68,96,4,0,0,0,78.7,18.5,3.23333333333333,0.95,0.283333333333333
"23",20,3,86.3542857142853,60,8.88,18.05,0,9,79,12,0,6.16666666666667,16.2166666666667,52.8666666666667,19.3666666666667,7.05
"24",20,5,87.5828571428569,60,7,15.23,0,0,0,13,87,2.65,2.55,6.55,17.8666666666667,72.05
"25",30,1,86.9385714285708,60,18.2,20.71,52,48,0,0,0,43.7,46.55,8.81666666666667,2.15,0.45
"26",30,3,88.5385714285708,60,16.41,19.12,0,0,28,69,3,3.55,4.48333333333333,24.4333333333333,47.2666666666667,21.9333333333333
"27",30,5,90.2699999999991,60,12.62,15.01,0,0,0,4,96,1.6,1.81666666666667,1.85,7.06666666666667,89.3333333333333
"28",20,1,89.1914285714279,60,13.9,15.84,48,52,0,0,0,42.25,47.3166666666667,8.96666666666667,2.05,1.08333333333333
"29",20,3,87.4414285714279,60,11.85,14.13,0,0,27,59,14,4.55,5.51666666666667,24.8833333333333,38.0833333333333,28.6333333333333
"30",20,5,86.7514285714279,60,7.63,9.78,0,0,0,1,99,2.21666666666667,2.25,3.76666666666667,5.7,87.7333333333333
"31",30,1,86.5828571428564,60,13.11,31.29,100,0,0,0,0,87.5333333333333,9.9,2.38333333333333,1.43333333333333,0.416666666666667
"32",30,3,86.8428571428566,60,10.91,25.67,1,54,45,0,0,7.25,41.5333333333333,43.4166666666667,5.96666666666667,3.5
"33",30,5,87.7957142857137,60,9.84,24.52,0,0,8,71,21,2.4,3.11666666666667,14,43.9,38.25
"34",20,1,86.668571428571,60,8.96,25.7,100,0,0,0,0,91.4833333333333,7.83333333333333,1.86666666666667,0.35,0.133333333333333
"35",20,3,86.7757142857136,60,7.24,20.39,1,52,47,0,0,9.93333333333333,40.4166666666667,39.7,7.8,3.81666666666667
"36",20,5,88.6142857142853,60,5.73,18.17,0,0,19,60,21,3.5,4.66666666666667,19.15,39.95,34.4
"37",30,1,44.5571428571432,30,5.94,11.03,76,23,1,0,0,60.4,29.5666666666667,10.0333333333333,2.53333333333333,0.8
"38",30,3,43.0685714285717,30,4.19,8.04,1,7,53,30,9,9.8,16.9333333333333,34.3666666666667,24.7666666666667,17.4666666666667
"39",30,5,43.8600000000002,30,3.09,6.71,0,0,3,18,79,3.6,3.76666666666667,9.93333333333333,18.3,67.7333333333333
"40",20,1,44.5700000000003,30,3.81,8.14,75,25,0,0,0,63.2333333333333,29.7666666666667,8.33333333333333,1.43333333333333,0.566666666666667
"41",20,3,44.8171428571431,30,3.17,6.2,0,14,44,28,14,10.5666666666667,18.1,31.0333333333333,23.7333333333333,19.9
"42",20,5,44.6314285714288,30,1.9,4.02,0,1,2,17,80,6.3,5.6,11,18.5333333333333,61.9
"43",30,1,45.094285714286,30,7.19,8.57,47,45,8,0,0,38.3666666666667,42.3,17.0666666666667,3.43333333333333,2.16666666666667
"44",30,3,44.1100000000003,30,5.48,6.92,0,3,18,49,30,5.26666666666667,7.26666666666667,23.6,32.5333333333333,34.6666666666667
"45",30,5,45.5042857142859,30,3.7,4.49,0,0,0,5,95,3.13333333333333,3.06666666666667,7.13333333333333,11.5666666666667,78.4333333333333
"46",20,1,43.3114285714288,30,4.7,6.08,37,55,8,0,0,39.3,39.7333333333333,18.1,4.03333333333333,2.16666666666667
"47",20,3,44.2357142857146,30,3.56,4.41,0,1,21,42,36,6.8,9.16666666666667,21.9666666666667,29.1333333333333,36.2666666666667
"48",20,5,45.0800000000003,30,2.12,2.74,0,0,0,6,94,4.9,4.43333333333333,8.56666666666667,12.5666666666667,72.8666666666667
"49",30,1,45.6400000000004,30,4.77,12.79,95,3,1,0,1,77.4666666666667,18.0333333333333,5.63333333333333,1.83333333333333,0.366666666666667
"50",30,3,44.8757142857145,30,4.14,9.93,2,44,48,5,1,13.6,31.7666666666667,36.4666666666667,12.3666666666667,9.13333333333333
"51",30,5,43.4014285714289,30,3.07,7.93,0,2,13,42,43,4.76666666666667,7.06666666666667,18.8333333333333,27.1,45.5666666666667
"52",20,1,45.1042857142861,30,2.98,10.06,93,7,0,0,0,83.2333333333333,15.8666666666667,3.66666666666667,0.5,0.0666666666666667
"53",20,3,43.2342857142861,30,2.15,6.94,6,41,42,8,3,18.9,32.6333333333333,31.8,13.1666666666667,6.83333333333333
"54",20,5,45.3328571428574,30,1.75,5.76,0,3,18,38,41,7.5,10.0333333333333,20.8,27.9666666666667,37.0333333333333
