"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat"
"1",30,1,147.179999999997,100,27.77,46.9,38,59,3,0,0,36.93,53.15,8.49,1.65,0.78
"2",30,3,143.958571428568,100,25.96,43.9,0,6,77,17,0,2.56,11.39,56.13,24.46,6.46
"3",30,5,145.674285714282,100,23.3,39.13,0,0,0,20,80,1.12,1.35,4.92,22.29,71.32
"4",20,1,145.19571428571,100,18.8,37.16,45,55,0,0,0,41.84,50.03,6.46,1.91,0.76
"5",20,3,146.434285714282,100,17.48,33.66,0,15,78,7,0,4.78,19.8,53.05,17.69,5.68
"6",20,5,146.109999999997,100,15.19,30.49,0,0,0,15,85,1.67,1.75,4.53,21.96,71.09
"7",30,1,143.275714285712,100,34.05,36.76,2,43,55,0,0,5.73,37.77,48.13,6.3,3.07
"8",30,3,149.299999999997,100,32.6,36.35,0,0,15,80,5,1.11,1.7,13.83,58.57,25.79
"9",30,5,146.95714285714,100,24.21,29.38,0,0,0,0,100,1.09,0.81,1.76,4.94,92.4
"10",20,1,144.874285714282,100,23.91,28.54,1,34,64,1,0,6.67,28.51,52.54,10.22,3.06
"11",20,3,143.377142857139,100,21.58,27.98,0,0,7,64,29,1.87,2.96,12.14,42.96,41.07
"12",20,5,145.144285714282,100,15.82,19.56,0,0,0,0,100,1.35,1.41,2.67,5.98,89.59
"13",30,1,145.354285714283,100,25.95,56.5,100,0,0,0,0,88.61,9.04,2.59,0.58,0.18
"14",30,3,146.278571428568,100,21.56,48.74,13,71,16,0,0,17.47,55.15,23.92,3.18,1.28
"15",30,5,146.438571428569,100,19.01,47.76,0,0,52,47,1,1.84,3.92,42.58,36.71,15.95
"16",20,1,145.958571428568,100,16.7,46.82,99,1,0,0,0,88.92,9.48,1.76,0.57,0.27
"17",20,3,144.26571428571,100,14.06,38,14,73,13,0,0,19.95,53.83,22.95,2.9,1.37
"18",20,5,143.888571428568,100,11.6,36.64,0,1,51,41,7,2.42,6.85,39.04,37.04,15.65
"19",30,1,86.874285714285,60,14.7,24.75,35,58,7,0,0,37.95,47.2166666666667,13.4833333333333,2.16666666666667,0.85
"20",30,3,86.5485714285712,60,13.95,23.02,0,12,69,19,0,4.4,17.95,46.2,22.6833333333333,10.4333333333333
"21",30,5,88.2257142857138,60,11.31,20.63,0,0,0,31,69,1.71666666666667,2.23333333333333,5.81666666666667,26.4666666666667,65.4333333333333
"22",20,1,88.457142857142,60,9.85,19.57,31,64,5,0,0,37.3333333333333,47.1666666666667,13.1333333333333,2.78333333333333,1.25
"23",20,3,88.4671428571423,60,9.44,17.7,0,13,69,16,2,6.66666666666667,20.25,44.6166666666667,21.1,9.03333333333333
"24",20,5,88.9128571428563,60,6.96,15.7,0,0,0,31,69,2.56666666666667,2.83333333333333,9.8,26.5,59.9666666666667
"25",30,1,88.8871428571424,60,17.99,20.68,0,36,61,3,0,5.15,35.05,44.2833333333333,12.5,4.68333333333333
"26",30,3,88.6714285714279,60,16.64,19.69,0,0,8,68,24,2.48333333333333,2.7,11.8,42.2666666666667,42.4166666666667
"27",30,5,88.6699999999995,60,11.28,15,0,0,0,1,99,1.65,1.96666666666667,3.63333333333333,7.13333333333333,87.2833333333333
"28",20,1,86.9985714285711,60,12.65,15.68,3,28,61,8,0,11.7833333333333,26.6333333333333,42.9833333333333,14.6666666666667,5.6
