"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat","dose1_crmmc_selec","dose2_crmmc_selec","dose3_crmmc_selec","dose4_crmmc_selec","dose5_crmmc_selec"
"1",30,1,1.39514285714286,100,NA,NA,100,0,0,0,0,97.83,1.46,0.81,0.77,0.13,100,0,0,0,0
"2",30,3,1.33357142857143,100,NA,NA,96,4,0,0,0,92.46,5.77,1.32,1.16,0.29,96,4,0,0,0
"3",30,5,1.23957142857143,100,NA,NA,3,55,42,0,0,30.03,43.05,24.1,2.82,1,3,57,40,0,0
"4",20,1,1.319,100,NA,NA,100,0,0,0,0,94.46,3.68,1.35,1.18,0.33,100,0,0,0,0
"5",20,3,1.51657142857143,100,NA,NA,15,65,20,0,0,42.47,40.35,14.06,2.9,1.22,16,64,20,0,0
"6",20,5,1.51357142857143,100,NA,NA,0,2,41,53,4,10.35,15.21,41.45,29.22,4.77,0,2,44,50,4
"7",30,1,1.41085714285714,100,NA,NA,100,0,0,0,0,96.54,2.21,1.01,1.02,0.22,100,0,0,0,0
"8",30,3,1.74514285714286,100,NA,NA,46,48,6,0,0,64.53,28.24,5.53,1.92,0.78,45,49,6,0,0
"9",30,5,1.467,100,NA,NA,0,3,60,36,1,15.48,19.77,44.6,19.04,2.11,0,4,59,36,1
"10",20,1,1.47214285714286,100,NA,NA,58,39,3,0,0,69.4,26.45,3.17,1.47,0.51,58,40,2,0,0
"11",20,3,1.23428571428571,100,NA,NA,0,11,72,17,0,17.44,26.19,41.12,14.5,1.75,0,12,71,17,0
"12",20,5,1.40742857142857,100,NA,NA,0,0,3,48,49,7.98,9.44,19.63,36.82,27.13,0,0,4,48,48
"13",30,1,1.404,100,NA,NA,100,0,0,0,0,98.49,1.42,0.57,0.46,0.06,100,0,0,0,0
"14",30,3,1.27842857142857,100,NA,NA,100,0,0,0,0,96.18,2.67,0.98,1.02,0.15,100,0,0,0,0
"15",30,5,1.336,100,NA,NA,63,33,4,0,0,73.1,21.77,3.51,1.73,0.89,63,34,3,0,0
"16",20,1,1.73428571428571,100,NA,NA,100,0,0,0,0,97.64,1.68,0.78,0.74,0.16,100,0,0,0,0
"17",20,3,1.51528571428571,100,NA,NA,86,14,0,0,0,87.51,9.68,1.76,1.62,0.43,87,13,0,0,0
