"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat","dose1_crmmc_selec","dose2_crmmc_selec","dose3_crmmc_selec","dose4_crmmc_selec","dose5_crmmc_selec"
"42",20,5,0.447285714285714,30,NA,NA,3,5,32,29,31,6.03333333333333,12.9333333333333,22.2333333333333,26.6666666666667,35.4666666666667,3,3,29,33,32
"43",30,1,0.350571428571428,30,NA,NA,98,2,0,0,0,73.8,12,7.2,6.93333333333333,3.4,94,6,0,0,0
"44",30,3,0.283,30,NA,NA,35,29,30,6,0,29.2666666666667,26.1666666666667,22.7,14.5,10.7,31,33,28,8,0
"45",30,5,0.415285714285714,30,NA,NA,4,9,27,39,21,6.6,14.4333333333333,21.6333333333333,27.5333333333333,33.1333333333333,5,6,28,40,21
"46",20,1,0.388285714285714,30,NA,NA,89,9,2,0,0,59.9333333333333,22,9.2,7.06666666666667,5.13333333333333,83,15,2,0,0
"47",20,3,0.373,30,NA,NA,4,25,47,20,4,13.9666666666667,26.0333333333333,27.5333333333333,20.0333333333333,15.7666666666667,1,28,45,22,4
"48",20,5,0.397857142857143,30,NA,NA,0,2,22,28,48,6.13333333333333,11.6666666666667,17.0333333333333,25.4,43.1,1,1,21,28,49
"49",30,1,0.406428571428572,30,NA,NA,100,0,0,0,0,84.8666666666667,7.73333333333333,4.13333333333333,5.43333333333333,1.16666666666667,100,0,0,0,0
"50",30,3,0.411,30,NA,NA,68,24,7,1,0,47.9333333333333,27.7666666666667,13.6333333333333,8.83333333333333,5.16666666666667,63,32,4,1,0
"51",30,5,0.446428571428571,30,NA,NA,14,32,37,15,2,19.2333333333333,24.9666666666667,24.5666666666667,18.5,16.0666666666667,12,33,37,16,2
"52",20,1,0.439142857142857,30,NA,NA,99,1,0,0,0,80.5,9.46666666666667,5.23333333333333,5.86666666666667,2.26666666666667,99,1,0,0,0
"53",20,3,0.471142857142857,30,NA,NA,41,41,16,1,1,31.4,29.6,20.3,12.6333333333333,9.4,38,42,18,1,1
"54",20,5,0.490571428571429,30,NA,NA,10,19,34,26,11,11.2,17.6666666666667,26.2,26.0666666666667,22.2,6,23,26,37,8
