"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat"
"1",30,1,143.332857142855,100,26.19,43.07,91,9,0,0,0,88.89,11.78,0.16,0.13,0.04
"2",30,3,148.93857142857,100,20.47,36.85,2,29,67,2,0,18.29,37.62,41.79,3.18,0.12
"3",30,5,142.841428571427,100,18.98,35.36,0,0,1,48,51,5.49,7.66,15.16,38.39,34.3
"4",20,1,143.819999999999,100,16.65,34.15,91,9,0,0,0,92.41,8.52,0.07,0,0
"5",20,3,145.575714285713,100,13.34,26.88,2,40,55,3,0,22.17,43.53,32.27,2.87,0.16
"6",20,5,144.779999999998,100,12.33,24.32,0,0,3,45,52,8.23,9.29,19.3,37.01,27.17
"7",30,1,144.722857142855,100,28.56,33.48,14,64,22,0,0,29.51,52.49,18.22,0.77,0.01
"8",30,3,144.501428571427,100,25.65,30.63,0,2,48,47,3,8.44,14.02,40.39,34.53,3.62
"9",30,5,145.131428571426,100,21.17,26.06,0,0,0,7,93,4.21,4.53,7.7,15,69.56
"10",20,1,145.142857142856,100,18.65,23.37,14,69,17,0,0,36.5,52.82,11.42,0.26,0
"11",20,3,144.012857142855,100,16.31,20.63,0,1,39,52,8,12.52,16.93,39.78,25.43,6.34
"12",20,5,142.442857142855,100,13.44,17.07,0,0,0,11,89,5.99,6.88,10.25,14.61,63.27
"13",30,1,147.147142857141,100,25.08,56.33,100,0,0,0,0,99.17,0.55,0.47,0.68,0.13
"14",30,3,144.724285714283,100,18.4,44.26,53,46,1,0,0,64.33,34.93,1.63,0.08,0.03
"15",30,5,146.905714285712,100,14.57,39.32,0,9,64,27,0,11.34,23.91,47.98,17.34,0.43
"16",20,1,146.389999999998,100,16.46,46.92,100,0,0,0,0,99.71,1.25,0.02,0,0.02
"17",20,3,143.581428571426,100,11.16,33.2,58,42,0,0,0,70.25,30.06,0.67,0.02,0
"18",20,5,142.051428571427,100,8.5,27.76,0,16,67,17,0,16.44,27.53,44.86,11.31,0.86
"19",30,1,84.7242857142861,60,13.16,23.14,86,14,0,0,0,88.5166666666667,12.1333333333333,0.6,0.333333333333333,0.0833333333333333
"20",30,3,84.7314285714285,60,10.24,18.52,3,60,34,3,0,29.95,46.6,22.1833333333333,2.76666666666667,0.166666666666667
"21",30,5,85.2185714285714,60,7.81,15.45,0,2,18,45,35,12.2,16.7,27.0666666666667,26.9666666666667,18.7333333333333
