"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat"
"1",30,1,148.515714285713,100,25.73,44.85,99,1,0,0,0,96.74,3.52,0.41,0.31,0.02
"2",30,3,144.479999999998,100,19.99,34.19,6,61,32,1,0,30.47,53.09,17.15,0.29,0
"3",30,5,142.45857142857,100,16.61,32.18,0,0,14,66,20,8.12,14.46,31.24,35.36,11.82
"4",20,1,145.794285714284,100,17.57,34.89,94,6,0,0,0,96.34,4.66,0,0,0
"5",20,3,144.841428571426,100,11.86,25.32,12,61,25,2,0,40.58,47.08,13,0.34,0
"6",20,5,141.09857142857,100,10.78,22.69,0,0,21,60,19,12.23,16.37,30.74,32.86,8.8
"7",30,1,142.38857142857,100,27.97,32.15,35,63,2,0,0,53.18,46.41,1.23,0.18,0
"8",30,3,145.131428571427,100,23.94,28.04,0,5,66,29,0,12.52,20.32,50.54,17.18,0.44
"9",30,5,143.585714285713,100,20.26,24.99,0,0,0,14,86,5.57,7.66,11.7,23.56,52.51
"10",20,1,144.072857142855,100,18.25,22.98,26,72,2,0,0,55.24,44.39,1.37,0,0
"11",20,3,143.552857142855,100,15.88,19.64,0,6,55,36,3,14.78,23.19,38.38,22.72,1.93
"12",20,5,144.549999999998,100,13.6,16.64,0,0,1,11,88,6.99,8.59,13.59,19.24,52.59
"13",30,1,146.152857142855,100,26.11,59.02,99,1,0,0,0,97.31,0.98,1.03,1.21,0.47
"14",30,3,142.431428571427,100,19.33,43.81,78,22,0,0,0,83.13,16.82,0.53,0.49,0.03
"15",30,5,144.511428571427,100,13.01,36.63,1,41,54,4,0,22.25,41.05,33.93,3.73,0.04
"16",20,1,144.654285714284,100,16.75,48.62,100,0,0,0,0,100.94,0.02,0,0.04,0
"17",20,3,142.121428571427,100,11.52,32.5,82,18,0,0,0,88.61,12.32,0.07,0,0
"18",20,5,146.528571428569,100,8.02,26.19,3,36,56,5,0,26.3,40.95,31.79,1.95,0.01
"19",30,1,89.0557142857142,60,13.83,24.05,96,4,0,0,0,96.1833333333333,4.23333333333333,0.466666666666667,0.516666666666667,0.266666666666667
"20",30,3,84.9542857142857,60,9.86,18.08,9,80,11,0,0,46.6333333333333,47.7666666666667,6.78333333333333,0.466666666666667,0.0166666666666667
"21",30,5,88.7814285714287,60,7.96,15.11,1,8,33,52,6,18,24.2666666666667,31.7166666666667,23.1333333333333,4.55
"22",20,1,86.2471428571429,60,9.47,18.54,99,1,0,0,0,99.1166666666667,2.41666666666667,0.133333333333333,0,0
"23",20,3,87.7542857142861,60,6.09,12.49,23,66,10,1,0,58.7833333333333,37.5333333333333,5.23333333333333,0.116666666666667,0
"24",20,5,86.7442857142855,60,4.36,10.01,1,10,42,38,9,25.0833333333333,25.2666666666667,31.4166666666667,15.25,4.65
"25",30,1,86.1585714285713,60,14.55,17.01,48,48,4,0,0,68.05,30.9166666666667,2.65,0.05,0
"26",30,3,87.9185714285712,60,11.65,13.9,0,15,58,25,2,21.8333333333333,28.2666666666667,35.45,14.9666666666667,1.15
"27",30,5,88.1485714285709,60,9.88,11.78,0,0,3,29,68,8.18333333333333,11.6666666666667,19.3666666666667,26.95,35.5
"28",20,1,87.2085714285713,60,9.46,11.77,53,44,3,0,0,76.75,23.0166666666667,1.9,0,0
"29",20,3,86.7128571428571,60,7.34,9.02,0,25,52,22,1,27.4166666666667,35.7166666666667,29.7333333333333,7.51666666666667,1.28333333333333
