"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat","dose1_crmmc_selec","dose2_crmmc_selec","dose3_crmmc_selec","dose4_crmmc_selec","dose5_crmmc_selec"
"26",30,3,0.756571428571429,60,NA,NA,60,36,3,1,0,72.0333333333333,19.8333333333333,5.6,3.2,1,58,39,2,1,0
"27",30,5,0.771142857142857,60,NA,NA,0,26,51,21,2,22.7166666666667,29.6,29.2666666666667,14.7333333333333,5.35,2,23,54,20,1
"28",20,1,0.648857142857143,60,NA,NA,81,17,2,0,0,77.75,14.1333333333333,5.18333333333333,2.98333333333333,1.61666666666667,82,16,2,0,0
"29",20,3,0.802428571428571,60,NA,NA,3,29,53,13,2,27.25,29.5833333333333,29.7166666666667,11.1666666666667,3.95,2,27,57,12,2
"30",20,5,1.025,60,NA,NA,0,1,26,43,30,11.5333333333333,14.5666666666667,26.7333333333333,26.8166666666667,22.0166666666667,0,1,23,46,30
"31",30,1,0.712714285714286,60,NA,NA,100,0,0,0,0,97.9166666666667,1.86666666666667,0.9,0.95,0.0333333333333333,100,0,0,0,0
"32",30,3,0.772714285714286,60,NA,NA,100,0,0,0,0,94.5333333333333,3.48333333333333,1.7,1.65,0.3,100,0,0,0,0
"33",30,5,0.757857142857143,60,NA,NA,70,30,0,0,0,76.5333333333333,17.0166666666667,4.1,2.83333333333333,1.18333333333333,69,31,0,0,0
"34",20,1,0.827,60,NA,NA,100,0,0,0,0,95.9333333333333,2.56666666666667,1.46666666666667,1.46666666666667,0.233333333333333,100,0,0,0,0
"35",20,3,0.991142857142857,60,NA,NA,94,6,0,0,0,87.8,8.28333333333333,2.78333333333333,2.13333333333333,0.666666666666667,93,7,0,0,0
"36",20,5,0.696857142857143,60,NA,NA,14,38,43,5,0,39.65,29.0166666666667,22.5666666666667,7.7,2.73333333333333,11,43,43,3,0
"37",30,1,0.464428571428571,30,NA,NA,100,0,0,0,0,93.3,5.93333333333333,2.2,1.83333333333333,0.0666666666666667,100,0,0,0,0
"38",30,3,0.487285714285714,30,NA,NA,96,4,0,0,0,80,11.7666666666667,5.93333333333333,4.4,1.23333333333333,97,3,0,0,0
"39",30,5,0.555428571428571,30,NA,NA,53,31,13,3,0,51.8666666666667,24.8,15.3333333333333,8.2,3.13333333333333,54,28,13,5,0
"40",20,1,0.455428571428572,30,NA,NA,99,1,0,0,0,83.3666666666667,10.3666666666667,4.6,4.1,0.9,99,1,0,0,0
"41",20,3,0.403,30,NA,NA,62,23,15,0,0,58,21.0333333333333,13.6,7.8,2.9,67,22,10,1,0
"42",20,5,0.565857142857143,30,NA,NA,22,29,31,12,6,31.9,25.2,21.8333333333333,17.1666666666667,7.23333333333333,20,30,30,14,6
"43",30,1,0.541,30,NA,NA,99,1,0,0,0,87.1,8.2,3.86666666666667,3.26666666666667,0.9,99,1,0,0,0
"44",30,3,0.381142857142857,30,NA,NA,77,16,6,1,0,65.9,17.6333333333333,9.63333333333333,7.16666666666667,3,76,17,6,1,0
"45",30,5,0.275428571428571,30,NA,NA,28,38,24,8,2,37.6,26.8333333333333,21.1666666666667,11.4666666666667,6.26666666666667,29,34,29,8,0
"46",20,1,0.454428571428572,30,NA,NA,86,10,3,1,0,73.1,15.7,7.2,5.3,2.03333333333333,81,16,3,0,0
"47",20,3,0.536714285714286,30,NA,NA,47,23,17,10,3,42.8,20.8,18.2,13.9,7.63333333333333,43,27,19,8,3
"48",20,5,0.392714285714286,30,NA,NA,8,13,34,24,21,18.7,19,23.5333333333333,22.1333333333333,19.9666666666667,8,15,30,28,19
"49",30,1,0.377285714285714,30,NA,NA,100,0,0,0,0,96.5,3.2,1.93333333333333,1.56666666666667,0.133333333333333,100,0,0,0,0
"50",30,3,0.566285714285715,30,NA,NA,100,0,0,0,0,89.6333333333333,7.2,3.06666666666667,2.9,0.533333333333333,100,0,0,0,0
"51",30,5,0.473,30,NA,NA,85,13,1,1,0,72.2,16.7666666666667,7.03333333333333,5.4,1.93333333333333,81,15,4,0,0
"52",20,1,0.528142857142857,30,NA,NA,100,0,0,0,0,90.0666666666667,6.4,2.86666666666667,3.53333333333333,0.466666666666667,100,0,0,0,0
"53",20,3,0.441428571428571,30,NA,NA,96,2,2,0,0,76.5333333333333,12.5,6.7,5.43333333333333,2.16666666666667,93,5,2,0,0
"54",20,5,0.415428571428571,30,NA,NA,55,19,21,5,0,51.0333333333333,21.9333333333333,15.9666666666667,8.93333333333333,5.46666666666667,56,19,20,4,1
