"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat","dose1_crmmc_selec","dose2_crmmc_selec","dose3_crmmc_selec","dose4_crmmc_selec","dose5_crmmc_selec"
"1",30,1,1.53414285714286,100,NA,NA,100,0,0,0,0,98.4,1.27,0.67,0.56,0.1,100,0,0,0,0
"2",30,3,1.47285714285714,100,NA,NA,98,2,0,0,0,92.59,5.17,1.46,1.47,0.31,98,2,0,0,0
"3",30,5,1.24628571428571,100,NA,NA,7,46,44,3,0,31.69,38.26,26.28,3.64,1.13,7,45,45,3,0
"4",20,1,1.30257142857143,100,NA,NA,100,0,0,0,0,94.95,2.94,1.27,1.49,0.35,100,0,0,0,0
"5",20,3,1.51342857142857,100,NA,NA,10,74,16,0,0,40.94,43.65,12.97,2.42,1.02,10,73,17,0,0
"6",20,5,1.50357142857143,100,NA,NA,0,2,38,55,5,13.38,15.67,35.05,32.09,4.81,0,1,40,54,5
"7",30,1,1.385,100,NA,NA,100,0,0,0,0,96.35,2.45,0.99,0.98,0.23,100,0,0,0,0
"8",30,3,1.70614285714286,100,NA,NA,42,53,5,0,0,58.96,35.13,4.82,1.51,0.58,39,57,4,0,0
"9",30,5,1.65228571428571,100,NA,NA,0,5,61,33,1,14.18,20.61,42.43,21.14,2.64,0,5,62,32,1
"10",20,1,1.60928571428571,100,NA,NA,59,41,0,0,0,67.85,27.1,3.44,1.83,0.78,60,40,0,0,0
"11",20,3,1.60128571428571,100,NA,NA,0,10,74,16,0,16.78,23.12,46.91,12.39,1.8,0,7,77,16,0
"12",20,5,1.60671428571429,100,NA,NA,0,0,4,40,56,6.48,8.91,18.7,36.6,30.31,0,0,4,38,58
"13",30,1,1.54471428571429,100,NA,NA,100,0,0,0,0,99,1.06,0.46,0.47,0.01,100,0,0,0,0
"14",30,3,1.36228571428571,100,NA,NA,100,0,0,0,0,96.44,2.29,1,1.07,0.2,100,0,0,0,0
"15",30,5,1.63471428571429,100,NA,NA,61,39,0,0,0,70.84,23.86,3.91,1.79,0.6,59,41,0,0,0
"16",20,1,1.26357142857143,100,NA,NA,100,0,0,0,0,97.07,1.99,0.89,0.83,0.22,100,0,0,0,0
"17",20,3,1.51928571428571,100,NA,NA,86,14,0,0,0,83.42,13.75,2.06,1.31,0.46,86,14,0,0,0
"18",20,5,1.41914285714286,100,NA,NA,0,38,62,0,0,26.87,36.13,33.85,3.31,0.84,0,36,64,0,0
"19",30,1,0.749285714285714,60,NA,NA,100,0,0,0,0,97.15,2.06666666666667,1.23333333333333,1.03333333333333,0.183333333333333,100,0,0,0,0
"20",30,3,0.875142857142857,60,NA,NA,97,3,0,0,0,91.9333333333333,5.61666666666667,2,1.61666666666667,0.5,97,3,0,0,0
"21",30,5,0.808,60,NA,NA,17,51,30,2,0,43.8666666666667,32.7166666666667,18.9833333333333,4.28333333333333,1.81666666666667,16,50,33,1,0
"22",20,1,0.919714285714286,60,NA,NA,100,0,0,0,0,92.8,4.36666666666667,2.03333333333333,1.91666666666667,0.55,100,0,0,0,0
"23",20,3,0.842142857142857,60,NA,NA,33,49,18,0,0,50.75,34.1333333333333,11.7666666666667,3.81666666666667,1.2,36,49,15,0,0
