"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat"
"1",30,1,145.237142857141,100,27.42,46.22,20,80,0,0,0,17.86,81.09,2.05,0,0
"2",30,3,143.052857142855,100,21.91,39.07,0,18,81,1,0,1.46,44.74,52.27,2.48,0.05
"3",30,5,142.584285714284,100,17.91,33.66,0,0,6,56,38,0.07,16.18,23.67,39.83,21.25
"4",20,1,142.702857142855,100,16.3,33.86,93,7,0,0,0,94.02,6.98,0,0,0
"5",20,3,146.638571428569,100,12.75,25.65,5,51,41,3,0,28.19,49.2,21.9,1.6,0.11
"6",20,5,142.951428571427,100,11.62,22.73,0,1,14,49,36,8.4,16.17,24.87,32.46,19.1
"7",30,1,144.344285714284,100,29.42,34.97,1,70,29,0,0,2.1,72.21,26.56,0.13,0
"8",30,3,143.622857142856,100,25.89,30.72,0,0,42,57,1,0.09,17.29,44.02,37.05,2.55
"9",30,5,145.468571428569,100,20.94,25.79,0,0,0,9,91,0.02,10.46,9.93,18.9,61.69
"10",20,1,144.909999999998,100,18.76,22.31,21,62,16,1,0,38.13,53.9,8.02,0.9,0.05
"11",20,3,146.021428571427,100,15.92,19.38,0,3,43,45,9,10.63,24.9,37.36,22.83,5.28
"12",20,5,142.77857142857,100,12.63,16.64,0,0,0,8,92,4.89,10.77,10.86,17.74,56.74
"13",30,1,143.002857142855,100,25.14,56.47,99,1,0,0,0,79.14,21.8,0.06,0,0
"14",30,3,144.514285714283,100,19.67,46.7,10,87,3,0,0,12.87,82.93,5.16,0.04,0
"15",30,5,144.904285714284,100,15.43,40.45,0,7,65,28,0,0.62,31.25,50.89,17.32,0.92
"16",20,1,144.761428571427,100,16.26,47.14,100,0,0,0,0,100.25,0.75,0,0,0
"17",20,3,141.707142857141,100,11.41,33.56,56,43,1,0,0,67.33,32.13,1.51,0.03,0
"18",20,5,143.605714285712,100,8.43,25.96,0,24,62,14,0,16.47,39.61,37.89,6.83,0.2
"19",30,1,88.1214285714284,60,14.75,24.4,26,74,0,0,0,21.3166666666667,78.5833333333333,1.76666666666667,0,0
"20",30,3,87.6814285714285,60,10.92,19.85,0,35,65,0,0,1.16666666666667,59.55,39.35,1.6,0
"21",30,5,87.3171428571428,60,9.06,15.68,0,0,11,52,37,0.0833333333333333,23.4666666666667,27,32,19.1166666666667
"22",20,1,87.9942857142858,60,8.94,17.42,86,14,0,0,0,90.6166666666667,10.95,0.1,0,0
"23",20,3,88.225714285714,60,6.15,12.54,10,65,24,1,0,39.45,51.3833333333333,9.7,1.1,0.0333333333333333
"24",20,5,86.7971428571427,60,5.15,9.43,0,5,39,38,18,15.45,28.8,32.4333333333333,19.0333333333333,5.95
"25",30,1,87.8328571428573,60,15.24,18.05,4,68,28,0,0,4.1,76.5833333333333,20.2333333333333,0.716666666666667,0.0333333333333333
