"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat"
"1",30,1,144.335714285713,100,24.81,43.71,98,2,0,0,0,96.73,3.88,0.26,0.13,0
"2",30,3,142.645714285712,100,20.73,36.76,0,1,93,6,0,11.63,16.33,64.05,8.63,0.36
"3",30,5,146.05857142857,100,18.71,34.23,0,0,0,13,87,4.77,6.25,9.61,26.5,53.87
"4",20,1,142.46857142857,100,16.79,34.48,100,0,0,0,0,98.07,2.92,0.01,0,0
"5",20,3,143.459999999998,100,12.82,27.21,0,4,93,3,0,15.16,20.69,57.84,6.82,0.49
"6",20,5,144.985714285712,100,11.5,25.08,0,0,0,19,81,6.63,7.63,11.34,25.36,50.04
"7",30,1,144.497142857141,100,28.58,34.49,71,29,0,0,0,69.49,30.9,0.53,0.08,0
"8",30,3,141.331428571426,100,25.76,30.25,0,0,52,48,0,8.56,9.84,42.47,36.57,3.56
"9",30,5,142.955714285713,100,20.46,25.41,0,0,0,0,100,4.13,4.77,6.56,9.57,75.97
"10",20,1,144.047142857141,100,20.08,24.59,64,36,0,0,0,68.9,31.41,0.67,0.02,0
"11",20,3,144.092857142855,100,16.85,21.32,0,0,43,57,0,12.35,11.23,37.08,37.02,3.32
"12",20,5,144.688571428569,100,13.42,16.75,0,0,0,1,99,5.15,5.12,6.29,9.49,74.95
"13",30,1,146.091428571427,100,23.53,56.95,100,0,0,0,0,98.64,0.45,0.47,0.99,0.45
"14",30,3,146.537142857141,100,14.7,40.47,1,72,27,0,0,17.51,60.89,21.92,0.66,0.02
"15",30,5,144.649999999998,100,15.58,38.36,0,0,13,82,5,7.35,8,23.72,50.1,11.83
"16",20,1,144.247142857141,100,16.04,47.29,100,0,0,0,0,100.51,0.39,0.05,0.05,0
"17",20,3,144.635714285713,100,8.9,29.22,0,76,24,0,0,24.53,59.94,16.12,0.38,0.03
"18",20,5,145.882857142855,100,8.89,28.26,0,0,13,80,7,10.09,9.85,25.62,46.81,8.63
"19",30,1,86.622857142857,60,13.33,22.98,95,5,0,0,0,92.6666666666667,8.28333333333333,0.333333333333333,0.333333333333333,0.05
"20",30,3,86.5828571428571,60,9.12,17.52,0,13,81,6,0,19.6,28.4833333333333,44.1666666666667,8.66666666666667,0.75
"21",30,5,87.9014285714286,60,8.16,16.29,0,0,5,33,62,7.8,9.06666666666667,16.9333333333333,30.3,37.5666666666667
"22",20,1,87.4014285714284,60,8.9,18.12,97,3,0,0,0,96.75,4.9,0.0166666666666667,0,0
"23",20,3,84.8242857142853,60,5.37,12.2,0,18,74,8,0,24.65,30.6666666666667,38.45,7.55,0.35
"24",20,5,85.74,60,3.94,10.42,0,0,5,31,64,12.7833333333333,12.05,18.55,25.75,32.5333333333333
"25",30,1,87.3871428571425,60,14.35,18.02,64,36,0,0,0,71.3833333333333,29.1,1.08333333333333,0.1,0
"26",30,3,87.3871428571431,60,11.53,13.66,0,2,56,39,3,16.25,16.6166666666667,37.1166666666667,25.9333333333333,5.75
