"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat"
"1",30,1,145.45857142857,100,30.27,48.53,25,61,14,0,0,23.93,48.42,19.2,6.2,3.25
"2",30,3,145.817142857141,100,26.32,44.56,1,9,62,25,3,3.31,15.43,45.61,25.27,11.38
"3",30,5,143.842857142855,100,21.46,38.19,0,0,1,25,74,0.88,3.24,8.14,31.33,57.41
"4",20,1,145.028571428569,100,17.47,35.27,70,30,0,0,0,72.13,27.38,0.9,0.4,0.19
"5",20,3,142.58857142857,100,14.78,27.81,3,34,54,9,0,18.45,37.05,35.48,7.53,2.49
"6",20,5,142.391428571427,100,13.17,25.85,0,1,8,34,57,6.69,9.75,14.09,32.2,38.27
"7",30,1,141.849999999999,100,31.52,35.79,9,67,24,0,0,12.44,51.97,29,5.98,1.61
"8",30,3,145.465714285712,100,27.57,32.73,1,1,51,45,2,2.68,8.64,40.65,38.81,10.22
"9",30,5,143.16857142857,100,23.06,27.98,0,0,0,10,90,0.61,2.61,5.32,16.09,76.37
"10",20,1,144.992857142855,100,18.96,23.98,34,56,9,1,0,43.09,44.75,11.48,1.27,0.41
"11",20,3,142.779999999998,100,17.51,21.15,0,4,54,41,1,8.23,13.69,41.47,29.62,7.99
"12",20,5,145.091428571426,100,13.61,17.83,0,0,1,13,86,4.57,5.81,7.75,19.77,63.1
"13",30,1,143.068571428569,100,28.37,59.57,43,46,11,0,0,39.58,40.22,13.22,5.85,2.13
"14",30,3,143.704285714283,100,26.18,55.1,2,19,60,19,0,5.9,22.82,41.69,20.61,9.98
"15",30,5,141.844285714284,100,21.17,50.81,0,0,5,48,47,1.11,5.17,16.16,35.15,43.41
"16",20,1,145.262857142855,100,17.16,47.79,94,6,0,0,0,92.69,6.2,0.73,0.89,0.49
"17",20,3,144.835714285712,100,12.5,35.96,24,62,13,0,1,46,44.54,7.48,2.12,0.86
"18",20,5,145.467142857141,100,10,33.08,0,3,35,46,16,8.76,18.48,30.74,28.63,14.39
"19",30,1,86.6128571428572,60,16.77,26.42,20,60,18,2,0,22.6166666666667,43.6,20.8833333333333,11.6833333333333,2.88333333333333
"20",30,3,87.9914285714285,60,14.42,23.63,2,12,48,35,3,4.51666666666667,15.4333333333333,38.6,27.45,15.6666666666667
"21",30,5,89.0099999999999,60,11.26,20.19,0,0,1,31,68,1.4,4.65,11.0166666666667,27.3666666666667,57.2333333333333
