"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat"
"1",30,1,146.615714285711,100,30.86,50.34,38,57,5,0,0,37.35,48.18,11.91,2.69,0.87
"2",30,3,145.181428571426,100,27.73,46.16,1,10,70,17,2,3.88,16.68,51.93,21.6,6.91
"3",30,5,144.489999999996,100,24.44,43.17,0,0,0,24,76,1.1,1.62,5,25.39,67.89
"4",20,1,143.387142857139,100,19.38,38.85,53,46,1,0,0,54.19,43.12,2.72,0.8,0.17
"5",20,3,149.451428571425,100,17.77,35.74,0,16,73,11,0,6.64,22.13,52.44,16.17,3.62
"6",20,5,145.778571428568,100,15.66,32.03,0,0,5,43,52,2.59,3.41,11.9,37.17,45.93
"7",30,1,146.13571428571,100,33.37,37.87,8,71,21,0,0,11.75,52.23,31.96,4.11,0.95
"8",30,3,145.294285714282,100,30.94,36.14,0,4,48,47,1,2.04,7.36,39.42,40.57,11.61
"9",30,5,143.879999999997,100,25.06,30.47,0,0,0,11,89,0.87,1.51,4.01,13.03,81.58
"10",20,1,143.942857142853,100,22.39,27.48,22,68,10,0,0,27.45,52.65,18.07,2.16,0.67
"11",20,3,144.635714285711,100,21.15,25.05,0,0,53,41,6,2.86,7.88,39.32,36.66,14.28
"12",20,5,144.709999999997,100,16.07,20.98,0,0,0,8,92,1.52,1.86,4.39,17.19,76.04
"13",30,1,146.914285714282,100,29.47,63.8,55,41,4,0,0,50.67,35.68,10.75,3.17,0.73
"14",30,3,146.529999999996,100,26.21,58.26,1,34,48,16,1,5.38,32.22,40.43,17.2,5.77
"15",30,5,144.389999999996,100,22.26,56.04,0,0,7,33,60,1.62,3.49,14.56,33.61,47.72
"16",20,1,145.715714285711,100,19.15,51.36,89,10,1,0,0,84.93,12.87,2.3,0.75,0.15
"17",20,3,142.85714285714,100,15.36,42.41,7,58,31,4,0,17.66,48.46,28.13,4.86,1.89
"18",20,5,143.778571428568,100,13.57,40.42,0,0,20,55,25,3.43,6.5,27.43,39.57,24.07
"19",30,1,88.6314285714276,60,17.75,30.53,27,57,16,0,0,28.1166666666667,43.3,22.0333333333333,6.53333333333333,1.68333333333333
"20",30,3,87.4671428571423,60,16.37,25.89,2,9,57,28,4,5.1,14.9,44.2666666666667,24.9,12.5
"21",30,5,88.6628571428564,60,13.66,23.79,0,0,1,37,62,1.35,2.58333333333333,8.38333333333333,30.25,59.1
"22",20,1,87.8671428571422,60,10.69,22.57,51,48,1,0,0,56.7,37.8166666666667,5.65,1.23333333333333,0.266666666666667
"23",20,3,86.2999999999993,60,9.4,18.96,2,28,52,16,2,12.0166666666667,31.1666666666667,38.7,13.9666666666667,5.81666666666667
"24",20,5,87.481428571428,60,7.78,16.92,0,1,6,26,67,4.4,4.93333333333333,12.4333333333333,28.3,51.6
"25",30,1,87.2728571428564,60,18.84,22.13,7,64,27,2,0,15.0666666666667,42.4833333333333,34.25,6.95,2.91666666666667
"26",30,3,87.7514285714278,60,16.93,20.48,0,2,51,37,10,2.95,7.93333333333333,37.0666666666667,33.8,19.9166666666667
"27",30,5,87.644285714285,60,13.99,15.88,0,0,0,10,90,1.31666666666667,1.81666666666667,4.03333333333333,16.75,77.75
"28",20,1,87.6399999999994,60,12.69,15.36,20,55,24,1,0,28.4833333333333,44.7333333333333,22.4166666666667,4.56666666666667,1.46666666666667
"29",20,3,86.9657142857137,60,11.13,13.27,0,5,45,43,7,6.38333333333333,13.6333333333333,35.1833333333333,29.3166666666667,17.15
"30",20,5,88.9328571428562,60,8.59,11.16,0,0,0,19,81,2.11666666666667,2.71666666666667,5.96666666666667,20.3,70.5666666666667
"31",30,1,89.0599999999993,60,17.38,36.56,52,42,6,0,0,42.7,38.8666666666667,14.75,4.3,1.05
"32",30,3,88.2542857142852,60,14.86,33.59,2,31,48,17,2,8.18333333333333,30.4833333333333,34.5333333333333,18.7666666666667,9.7
"33",30,5,89.212857142857,60,12.95,30.72,0,1,12,41,46,2.2,4.91666666666667,18.1833333333333,31.7833333333333,44.5833333333333
"34",20,1,88.4842857142849,60,10.74,29.14,81,18,1,0,0,80.3166666666667,17.55,2.51666666666667,0.95,0.333333333333333
"35",20,3,87.8642857142851,60,8.29,23.04,11,50,34,3,2,24.2333333333333,44.8666666666667,24.55,5.55,2.46666666666667
"36",20,5,85.9699999999995,60,6.97,21.6,0,1,32,41,26,4.83333333333333,10.45,29.95,32.6833333333333,23.75
"37",30,1,44.5071428571431,30,7.79,13.46,29,48,20,2,1,33.2,34.3333333333333,21.8,9.83333333333333,4.16666666666667
"38",30,3,43.9485714285718,30,6.61,11.02,3,19,33,35,10,13.0333333333333,20.3333333333333,27.4333333333333,25.4333333333333,17.1
