"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat","dose1_crmmc_selec","dose2_crmmc_selec","dose3_crmmc_selec","dose4_crmmc_selec","dose5_crmmc_selec"
"23",20,3,0.798857142857143,60,NA,NA,2,38,55,5,0,15.4,33.2333333333333,35.7333333333333,11.6833333333333,5.61666666666667,1,44,49,6,0
"24",20,5,0.914571428571428,60,NA,NA,0,1,4,56,39,4.6,9.7,19.6166666666667,36.8833333333333,30.8666666666667,0,1,4,54,41
"25",30,1,1.00928571428571,60,NA,NA,99,1,0,0,0,85.55,7.7,3.28333333333333,3.6,1.53333333333333,99,1,0,0,0
"26",30,3,0.996857142857143,60,NA,NA,4,42,51,3,0,17.6333333333333,34.6666666666667,33.8833333333333,9.86666666666667,5.61666666666667,6,39,53,2,0
"27",30,5,0.707428571428571,60,NA,NA,0,0,13,56,31,5.18333333333333,10.8,24.2333333333333,38.6666666666667,22.7833333333333,0,0,13,59,28
"28",20,1,0.703428571428572,60,NA,NA,72,28,0,0,0,65.2333333333333,24.8166666666667,5.01666666666667,3.98333333333333,2.61666666666667,75,24,1,0,0
"29",20,3,0.862142857142857,60,NA,NA,0,8,50,40,2,8.83333333333333,17.7666666666667,36.5166666666667,27.75,10.8,0,8,52,37,3
"30",20,5,0.846571428571428,60,NA,NA,0,0,1,22,77,3.08333333333333,6.1,12.8666666666667,28.1666666666667,51.45,0,0,1,19,80
"31",30,1,0.857285714285714,60,NA,NA,100,0,0,0,0,91.7833333333333,4.2,2.1,2.8,0.783333333333333,100,0,0,0,0
"32",30,3,1.05828571428571,60,NA,NA,44,56,0,0,0,53.0833333333333,31.55,8.4,4.9,3.73333333333333,45,53,2,0,0
"33",30,5,0.829,60,NA,NA,1,16,70,12,1,14.9166666666667,26.0833333333333,41.05,13.9166666666667,5.7,1,17,70,12,0
"34",20,1,0.821857142857143,60,NA,NA,99,1,0,0,0,89.1,5.98333333333333,2.58333333333333,3,1,99,1,0,0,0
"35",20,3,0.814,60,NA,NA,9,60,31,0,0,29.8666666666667,41.4333333333333,20.2666666666667,6.7,3.4,12,58,30,0,0
"36",20,5,0.848857142857142,60,NA,NA,0,2,45,47,6,8.08333333333333,16.1333333333333,31.7333333333333,33.0833333333333,12.6333333333333,0,3,44,47,6
"37",30,1,0.533428571428571,30,NA,NA,100,0,0,0,0,76.7,11.0666666666667,5.66666666666667,7.43333333333333,2.46666666666667,100,0,0,0,0
"38",30,3,0.399142857142857,30,NA,NA,53,29,16,2,0,34.5333333333333,25.9666666666667,19.9666666666667,13.2,9.66666666666667,53,30,16,1,0
"39",30,5,0.463428571428571,30,NA,NA,7,35,31,19,8,14.8333333333333,24.9333333333333,24.8666666666667,20.5,18.2,5,31,34,23,7
"40",20,1,0.437714285714286,30,NA,NA,99,1,0,0,0,73.5666666666667,11.5666666666667,7.53333333333333,6.9,3.76666666666667,100,0,0,0,0
"41",20,3,0.482571428571429,30,NA,NA,25,36,35,2,2,23.5666666666667,28.8333333333333,22.2,15.2,13.5333333333333,25,37,31,6,1
"42",20,5,0.486285714285714,30,NA,NA,1,10,27,27,35,8.73333333333333,16.8,19.9666666666667,23.1333333333333,34.7,1,9,28,29,33
"43",30,1,0.388142857142857,30,NA,NA,99,1,0,0,0,75.6,12.1666666666667,5.23333333333333,6.96666666666667,3.36666666666667,99,1,0,0,0
"44",30,3,0.350571428571429,30,NA,NA,21,41,31,7,0,22.9333333333333,28.7,24.4,15.9333333333333,11.3666666666667,25,35,31,9,0
"45",30,5,0.454857142857143,30,NA,NA,4,13,36,23,24,10.1,18,23.0666666666667,23.4666666666667,28.7,3,12,34,32,19
"46",20,1,0.425428571428571,30,NA,NA,84,15,1,0,0,57.8,21.5666666666667,10.5666666666667,8.93333333333333,4.46666666666667,81,18,1,0,0
"47",20,3,0.389714285714286,30,NA,NA,3,23,48,21,5,12.4666666666667,20.8333333333333,30.4666666666667,23.1666666666667,16.4,4,19,47,25,5
"48",20,5,0.462428571428571,30,NA,NA,0,4,19,29,48,5.53333333333333,12.1,16.8,22.1,46.8,0,4,15,34,47
"49",30,1,0.539571428571429,30,NA,NA,100,0,0,0,0,82.9,9.3,4.3,5.63333333333333,1.2,100,0,0,0,0
"50",30,3,0.293857142857143,30,NA,NA,76,19,4,1,0,54.3,23.1,12.1333333333333,8.8,5,75,20,5,0,0
"51",30,5,0.410142857142857,30,NA,NA,15,38,35,11,1,22.9333333333333,27.4333333333333,24.5666666666667,17.1,11.3,15,38,36,11,0
"52",20,1,0.509142857142857,30,NA,NA,100,0,0,0,0,79.5666666666667,9.33333333333333,5.33333333333333,6.46666666666667,2.63333333333333,100,0,0,0,0
"53",20,3,0.493142857142857,30,NA,NA,59,29,11,1,0,38.4,27.9333333333333,17.8333333333333,11,8.16666666666667,49,33,17,1,0
"54",20,5,0.343,30,NA,NA,11,21,38,20,10,16.3,20.0666666666667,25.5,20.9,20.5666666666667,9,22,37,26,6
