"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat"
"1",30,1,144.425714285713,100,28.97,45.81,97,3,0,0,0,78.99,14.07,4.31,2.93,0.7
"2",30,3,144.715714285713,100,25.77,44.01,0,2,91,7,0,2.63,11.39,60.28,19.71,6.99
"3",30,5,145.489999999998,100,21.69,39.05,0,0,0,14,86,0.45,2.1,6.11,21.56,70.78
"4",20,1,143.774285714283,100,17,35.77,96,4,0,0,0,92.77,6.87,0.51,0.69,0.16
"5",20,3,142.257142857141,100,14.87,28.68,0,8,87,5,0,12.1,22.67,53.09,10.73,2.41
"6",20,5,145.657142857141,100,12.9,25.19,0,0,0,22,78,5.11,5.83,7.82,25.03,57.21
"7",30,1,144.021428571427,100,30.54,35.54,78,22,0,0,0,66.16,27.02,4.93,2.41,0.48
"8",30,3,141.051428571426,100,28.45,33.17,0,1,83,16,0,1.9,7.54,54.77,27.53,9.26
"9",30,5,142.922857142856,100,21.96,28.03,0,0,0,6,94,0.83,2.53,4.42,12.01,81.21
"10",20,1,145.001428571427,100,19.83,24.17,85,15,0,0,0,77.72,21.56,1.31,0.35,0.06
"11",20,3,144.057142857141,100,17.03,21.57,0,3,76,20,1,9.92,12.09,51.81,22.8,4.38
"12",20,5,143.509999999998,100,13.57,16.67,0,0,0,7,93,4.98,4.98,5.44,15.8,69.8
"13",30,1,145.149999999998,100,27.87,59.08,95,5,0,0,0,79.98,13.06,4.23,3.26,0.47
"14",30,3,142.867142857141,100,24.27,54.03,0,16,74,10,0,3.68,24.31,49.13,16.15,7.73
"15",30,5,142.711428571426,100,19.97,47.63,0,0,1,33,66,0.68,3.28,10.74,33.37,52.93
"16",20,1,146.568571428569,100,17.55,47.14,100,0,0,0,0,95.79,3.04,0.82,0.93,0.42
"17",20,3,143.071428571426,100,11.97,35.1,0,41,54,5,0,16.04,41.37,33.91,7.89,1.79
"18",20,5,143.502857142855,100,10.37,33.35,0,0,6,50,44,6.93,7.43,16.74,36.5,33.4
